name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Jayant Devi,Male,5/7/2018,Ranpur,General,No,46653939,Christian,RMSA GOVERNMENT SCHOOL,Bharuch,,3rd,A,488-288-2759,JayantDevi@gmail.com,57703,Government,Ayesha Madan,Kiaan Chandra,Kashmiri,Marathi,Driver,Chef,Doctorate/Ph.D.,Bachelor's Degree,8320-3802-8588,9706-5637-1102-2264,State Bank Of India,Joint,A-,AZQTNKEEPB9,394546
Khushi Bajwa,Male,11/14/2018,Nadiad,SC,No,34887407,Muslim,RMSA GOVERNMENT SCHOOL,Bhavnagar,,12th,D,185-618-6237,KhushiBajwa@gmail.com,51980,Government,Divit Tank,Prerak Karnik,Gujarati,Oriya,Teacher,Librarian,Doctorate/Ph.D.,Middle School,3791-9654-6864,9137-4581-8161-1860,State Bank Of India,Joint,A-,CIW9P8LNZQV,384673
Pari Choudhary,Male,7/8/2018,Anklav,SC,No,78189940,Christian,RMSA GOVERNMENT SCHOOL,Surat,,4th,D,306-672-2872,PariChoudhary@gmail.com,33853,Government,Miraya Jaggi,Yuvraj  Rama,Kannada,Others,Retired,Secretary,High School,Some College/Associate's Degree,6562-3133-2393,7292-3263-1558-9868,State Bank Of India,Joint,B-,1MVMIKTX7GQ,389949
Riaan Raja,Male,8/19/2018,Dhari,OBC,No,89618085,Hindu,RMSA GOVERNMENT SCHOOL,Bharuch,,12th,D,236-987-9553,RiaanRaja@gmail.com,94802,Government,Ivan Luthra,Chirag Hans,Punjabi,Urdu,Chef,Retired,No Formal Education,No Formal Education,4593-6472-1258,5939-3728-6697-2580,State Bank Of India,Joint,AB-,ZYWD2RHTA3J,398908
Lakshay Cherian,Female,2/21/2018,Kadana,DT,No,11182256,Muslim,RMSA GOVERNMENT SCHOOL,Vadodara,,10th,A,251-237-3064,LakshayCherian@gmail.com,94345,Government,Renee Atwal,Piya Mallick,Punjabi,Kannada,Retired,Teacher,Vocational/Trade School,Doctorate/Ph.D.,4766-7653-8459,5401-2055-1540-6103,IDBI Bank,Individual,AB-,TJM1LU4BX6Y,394067
Rohan Raju,Female,7/20/2018,Anklav,ST,No,48168014,Muslim,RMSA GOVERNMENT SCHOOL,Valsad,,6th,B,420-362-1234,RohanRaju@gmail.com,97642,Government,Hrishita Dara,Arnav Viswanathan,Kashmiri,Oriya,Manager,Business Owner,Master's Degree,Master's Degree,9832-1611-6431,8731-3577-4717-2063,HDFC Bank,Joint,A-,DO1DOFBY511,390883
Amira Bahri,Female,4/23/2018,Sidhpur,ST,No,72204691,Muslim,RMSA GOVERNMENT SCHOOL,Banaskantha,,3rd,A,274-733-7596,AmiraBahri@gmail.com,75414,Government,Ivan Saxena,Indranil Doshi,Marathi,Malayalam,Business Owner,Other,Vocational/Trade School,High School,5247-5359-7822,7563-3536-3884-1003,Axis Bank,Joint,B+,ZJ6M0J7FYHS,398749
Veer Gaba,Female,6/10/2018,Jamkandorna,ST,No,20535004,Muslim,RMSA GOVERNMENT SCHOOL,Banaskantha,,7th,C,396-218-1039,VeerGaba@gmail.com,86857,Government,Rasha Biswas,Vivaan Chada,Kannada,Oriya,Labour,Other,Bachelor's Degree,Vocational/Trade School,7439-9142-2647,2343-5284-3471-3290,Indian Bank,Joint,O+,Y1NUOUYBIW8,395322
Miraya Sachdeva,Male,1/8/2018,Sihor,SC,No,89371153,Muslim,RMSA GOVERNMENT SCHOOL,Anand,,2nd,D,964-674-2085,MirayaSachdeva@gmail.com,97353,Government,Priyansh Deep,Aayush Kala,Nepali,Telugu,Driver,Secretary,Master's Degree,Some College/Associate's Degree,6441-5012-2843,4947-2594-7245-2957,ICICI Bank,Individual,AB-,3JL96PST7RB,391850
Vritika Gala,Female,3/9/2018,Kalyanpur,OBC,No,76059778,Christian,RMSA GOVERNMENT SCHOOL,Vadodara,,5th,B,339-248-4305,VritikaGala@gmail.com,67785,Government,Piya Yadav,Saksham Arora,Malayalam,Bangla,Farmer,Librarian,Some College/Associate's Degree,Bachelor's Degree,5646-8111-8350,3156-7593-2396-9774,Punjab National Bank,Joint,A-,IMRSHFECWNS,398835
Saanvi Seshadri,Male,7/20/2018,Jamnagar,SC,No,17734237,Christian,RMSA GOVERNMENT SCHOOL,Tapi,,11th,C,473-214-5260,SaanviSeshadri@gmail.com,45155,Government,Aayush Sampath,Zeeshan Baral,Maithili,Assamese,Lawyer,Homemaker,Vocational/Trade School,Vocational/Trade School,2780-7712-5799,4539-4072-4004-5342,Punjab National Bank,Individual,AB-,RPBLEHG3BV8,388400
Jayesh Doshi,Male,4/1/2018,Thasra,ST,No,95383939,Muslim,RMSA GOVERNMENT SCHOOL,The Dangs,,6th,C,780-351-8675,JayeshDoshi@gmail.com,33250,Government,Riya Mallick,Oorja Agate,Dogri,Urdu,Doctor,Artist,Doctorate/Ph.D.,Primary School,1950-9594-5942,8336-9934-4148-9620,Central Bank Of India,Joint,A+,A65WC6TEODB,398178
Shanaya Kade,Male,5/7/2018,Jambusar,DT,No,18627928,Muslim,RMSA GOVERNMENT SCHOOL,Mahesana,,2nd,B,406-821-9951,ShanayaKade@gmail.com,72860,Government,Indranil Gulati,Urvi Choudhury,Gujarati,Urdu,Teacher,Other,Some College/Associate's Degree,Master's Degree,2386-4537-6961,9371-2210-8000-2806,Punjab National Bank,Individual,AB-,EZEGHL1RQJ3,398005
Ishita Dixit,Male,11/7/2018,Nadiad,ST,No,11996761,Hindu,RMSA GOVERNMENT SCHOOL,Tapi,,2nd,D,968-432-7100,IshitaDixit@gmail.com,82183,Government,Lagan Sule,Samiha Sridhar,Punjabi,Sindhi,Retired,Nurse,Doctorate/Ph.D.,Middle School,8249-6349-5308,7883-6077-3247-2811,Central Bank Of India,Individual,AB+,3W34GSEWV8T,388379
Lagan Bassi,Female,2/27/2018,Prantij,DT,No,80713227,Hindu,RMSA GOVERNMENT SCHOOL,Navsari,,1st,D,323-622-2933,LaganBassi@gmail.com,91066,Government,Yuvaan Taneja,Zoya Lal,Malayalam,Bangla,Doctor,Labour,Vocational/Trade School,Primary School,6397-8984-4637,9883-6483-4658-5085,Central Bank Of India,Individual,A+,9T1TI0EWY3Z,386950
Mishti Vaidya,Female,12/23/2018,Dholka,ST,No,42678601,Hindu,RMSA GOVERNMENT SCHOOL,Rajkot,,11th,A,883-818-7271,MishtiVaidya@gmail.com,76064,Government,Dhruv Shetty,Zeeshan Goel,Sindhi,Konkani,Accountant,Teacher,Middle School,Vocational/Trade School,3492-5279-6579,2319-4135-5168-7367,Central Bank Of India,Individual,B-,0OD700Q350M,380353
Manikya Doctor,Male,9/6/2018,Kadi,ST,No,81222138,Hindu,RMSA GOVERNMENT SCHOOL,Kheda,,2nd,A,964-924-9977,ManikyaDoctor@gmail.com,44499,Government,Arnav Raval,Nitya Manda,Bangla,Kashmiri,Retired,Business Owner,Other/Unknown,Vocational/Trade School,6102-7455-3885,4671-6329-4557-2899,Axis Bank,Individual,B+,BN862MXV5HB,386819
Neysa Kant,Female,10/17/2018,Santrampur,DT,No,17480646,Christian,RMSA GOVERNMENT SCHOOL,Rajkot,,12th,D,654-987-4923,NeysaKant@gmail.com,92994,Government,Anya Borah,Aayush Dewan,Santali,Assamese,Artist,Other,High School,Middle School,2904-8093-7184,2458-3514-6799-7976,Punjab National Bank,Individual,AB+,AETOHZD0M9X,395271
Parinaaz Lata,Male,6/24/2018,Dhrangadhra,DT,No,67839536,Hindu,RMSA GOVERNMENT SCHOOL,Ahmedabad,,3rd,A,182-667-4374,ParinaazLata@gmail.com,39421,Government,Jayan Bansal,Aarna Soni,Malayalam,Punjabi,Chef,Social Worker,Doctorate/Ph.D.,Some College/Associate's Degree,9712-1580-3991,7696-8151-5070-8783,ICICI Bank,Individual,A+,4GTP4QLV21B,393447
Jivin Mammen,Male,11/9/2018,Dhandhuka,SEBC,No,61724500,Hindu,RMSA GOVERNMENT SCHOOL,Navsari,,12th,D,926-317-6694,JivinMammen@gmail.com,37349,Government,Rhea Bumb,Ehsaan Raj,Kannada,Others,Manager,Retired,High School,Vocational/Trade School,1492-7027-9508,6118-7817-7915-1278,HDFC Bank,Individual,AB+,9GI1HFLUE4L,396748
Ela Yohannan,Female,12/26/2018,Tharad,SEBC,No,48547624,Hindu,RMSA GOVERNMENT SCHOOL,Kheda,,12th,C,552-300-7605,ElaYohannan@gmail.com,32783,Government,Aradhya Kota,Riya Bhavsar,Oriya,Kannada,Farmer,Social Worker,Some College/Associate's Degree,Other/Unknown,4017-6786-5370,5923-7448-3345-4416,Axis Bank,Individual,A-,57U5U6CX59W,381401
Pihu Ratta,Male,7/10/2018,Detroj-Rampura,OBC,No,28478768,Christian,RMSA GOVERNMENT SCHOOL,Navsari,,2nd,C,298-394-6830,PihuRatta@gmail.com,68749,Government,Gatik Raju,Mahika Iyengar,Nepali,Tamil,Teacher,Chef,Master's Degree,Vocational/Trade School,3741-1985-6459,6321-6433-3944-9284,Indian Bank,Individual,O+,8VH2BHBOQUZ,381595
Romil Manda,Male,1/10/2018,Tharad,ST,No,66106932,Muslim,RMSA GOVERNMENT SCHOOL,Mahesana,,8th,B,809-872-6227,RomilManda@gmail.com,85580,Government,Alisha Rout,Anvi Bali,Urdu,Urdu,Other,Business Owner,Bachelor's Degree,Master's Degree,7323-9652-6093,3339-4409-7086-9628,Central Bank Of India,Individual,B+,NQDDN3U2FAV,390013
Prerak Bhakta,Female,11/28/2018,Bagasara,NT,No,91037369,Hindu,RMSA GOVERNMENT SCHOOL,Dahod,,8th,C,472-664-6229,PrerakBhakta@gmail.com,79944,Government,Zara Sarna,Ishita Ganesh,Manipuri,Manipuri,Farmer,Business Owner,Primary School,Master's Degree,5494-2024-8518,1398-1319-8791-2715,Punjab National Bank,Joint,A-,POOLKDSCAVC,392442
Jayant Rajan,Male,12/27/2018,Bhiloda,OBC,No,21957781,Muslim,RMSA GOVERNMENT SCHOOL,Amreli,,6th,C,181-131-7302,JayantRajan@gmail.com,88225,Government,Ranbir Bir,Krish Shanker,Assamese,Kashmiri,Sales Representative,Other,Some College/Associate's Degree,Master's Degree,7036-6045-5651,6829-8945-3379-9763,State Bank Of India,Individual,AB+,FCUCSNFA9EE,393560
Ela Zachariah,Male,11/7/2018,Umrala,NT,No,71782379,Muslim,RMSA GOVERNMENT SCHOOL,Porbandar,,11th,A,202-998-7085,ElaZachariah@gmail.com,26545,Government,Farhan Yohannan,Emir Sundaram,Tamil,Gujarati,Chef,Doctor,Vocational/Trade School,Doctorate/Ph.D.,5860-3927-5793,4279-5372-8374-8902,IDBI Bank,Individual,B+,Q6A119CYUWS,398362
Shaan Kothari,Male,6/6/2018,Bhabhar,ST,No,70966834,Hindu,RMSA GOVERNMENT SCHOOL,Valsad,,12th,B,146-291-6024,ShaanKothari@gmail.com,82607,Government,Lakshay Char,Zara Lad,Nepali,Maithili,Farmer,Other,Vocational/Trade School,Some College/Associate's Degree,5837-8597-3376,1570-3709-6378-8048,IDBI Bank,Joint,A+,BJ98I7FJ6OL,390717
Yuvaan Sunder,Female,7/8/2018,Viramgam,OBC,No,23582437,Muslim,RMSA GOVERNMENT SCHOOL,Gandhinagar,,11th,B,450-171-2850,YuvaanSunder@gmail.com,67358,Government,Alia Chand,Heer Ramanathan,Nepali,Bodo,Teacher,Labour,Primary School,Vocational/Trade School,3845-2743-2532,4189-7460-4668-2469,HDFC Bank,Individual,B-,DFD10DPLZ4S,380660
Eva Soman,Female,2/26/2018,Dehgam,SC,No,99684553,Hindu,RMSA GOVERNMENT SCHOOL,The Dangs,,2nd,C,487-667-5768,EvaSoman@gmail.com,87651,Government,Jiya Vig,Nayantara Butala,Others,Tamil,Other,Government Employee,Primary School,Vocational/Trade School,3972-5562-5320,3859-8100-8291-6633,Central Bank Of India,Individual,A+,ZWOQ8AV89OC,397884
Prerak Bumb,Female,6/23/2018,Botad,ST,No,71980107,Muslim,RMSA GOVERNMENT SCHOOL,Anand,,10th,A,301-803-3460,PrerakBumb@gmail.com,86228,Government,Ojas Edwin,Farhan Dewan,Marathi,Oriya,Accountant,Chef,Other/Unknown,Other/Unknown,8862-9853-7983,4554-9984-7490-7186,HDFC Bank,Joint,A-,GVM070RIHHH,388514
Nitara Basak,Female,9/21/2018,Upleta,ST,No,81026195,Hindu,RMSA GOVERNMENT SCHOOL,Navsari,,2nd,A,457-305-8651,NitaraBasak@gmail.com,64616,Government,Kiara Walla,Rati Seth,Punjabi,Telugu,Government Employee,Chef,High School,Master's Degree,9919-3025-5667,7717-2621-5177-5357,Central Bank Of India,Joint,A-,QWJG2SJAONU,392027
Faiyaz Raju,Female,4/20/2018,Santrampur,DT,No,62359632,Hindu,RMSA GOVERNMENT SCHOOL,Banaskantha,,11th,A,154-557-5698,FaiyazRaju@gmail.com,93549,Government,Indrajit Thakur,Kartik Sarna,Marathi,Bangla,Business Owner,Manager,High School,Other/Unknown,2748-7686-9406,1879-4326-6884-7017,Central Bank Of India,Individual,A-,FN7DRAU8W1B,385707
Ishita Singh,Female,1/1/2018,Deodar,OBC,No,21646001,Christian,RMSA GOVERNMENT SCHOOL,Gandhinagar,,8th,B,278-573-3809,IshitaSingh@gmail.com,66770,Government,Yasmin Khatri,Anvi Sunder,Malayalam,Dogri,Doctor,Pharmacist,Middle School,High School,6553-4007-7447,8272-3937-2361-8840,ICICI Bank,Joint,O+,7CAGDX9UUT1,392357
Tanya Kunda,Female,8/8/2018,Kankrej,OBC,No,85177233,Muslim,RMSA GOVERNMENT SCHOOL,Dahod,,12th,C,679-581-6020,TanyaKunda@gmail.com,87178,Government,Divij Sidhu,Mannat Bose,Santali,Others,Driver,Artist,Middle School,Middle School,7841-7824-3844,5543-3133-8353-7874,ICICI Bank,Joint,A-,1PAOD21PSD7,397426
Anvi Sundaram,Male,11/14/2018,Lunawada,OBC,No,11961584,Hindu,RMSA GOVERNMENT SCHOOL,Bhavnagar,,11th,A,971-467-7271,AnviSundaram@gmail.com,95478,Government,Shray Bali,Shamik Comar,Telugu,Kashmiri,Artist,Social Worker,Primary School,Middle School,3169-5301-3370,2493-6938-8059-3346,State Bank Of India,Joint,A-,EDKJRJ7E6CG,391857
Shanaya Ramesh,Male,3/10/2018,Lathi,SEBC,No,52140292,Christian,RMSA GOVERNMENT SCHOOL,Anand,,8th,D,986-759-6601,ShanayaRamesh@gmail.com,56129,Government,Vanya Bava,Jhanvi Kant,Dogri,Kannada,Construction Worker,Secretary,Vocational/Trade School,No Formal Education,9957-1605-6594,5678-3630-3211-8029,Indian Bank,Individual,O+,0CDK977PX7A,398821
Rati Yohannan,Male,7/28/2018,Gariadhar,DT,No,89565303,Hindu,RMSA GOVERNMENT SCHOOL,Panchmahals,,12th,C,656-799-2045,RatiYohannan@gmail.com,49430,Government,Abram Anand,Faiyaz Dass,Others,Manipuri,Construction Worker,Retired,Doctorate/Ph.D.,Bachelor's Degree,8208-2743-9583,1932-9282-8445-6269,Punjab National Bank,Joint,AB+,V1XH2RQ2YI0,395371
Advik Desai,Female,1/24/2018,Kankrej,ST,No,59931534,Hindu,RMSA GOVERNMENT SCHOOL,Narmada,,1st,C,602-121-3630,AdvikDesai@gmail.com,71018,Government,Urvi Gill,Ishita Bhatia,Punjabi,Konkani,Driver,Manager,Bachelor's Degree,Vocational/Trade School,4972-9009-9379,9945-6690-1219-9571,Axis Bank,Joint,B+,X2YP71DB1SU,387673
Alisha Shankar,Male,1/8/2018,Mansa,General,No,49374010,Hindu,RMSA GOVERNMENT SCHOOL,Navsari,,7th,C,285-164-1180,AlishaShankar@gmail.com,66236,Government,Amira Doshi,Emir Borah,Nepali,Manipuri,Farmer,Social Worker,Vocational/Trade School,Doctorate/Ph.D.,7768-6244-4306,4718-1639-8346-1977,Axis Bank,Joint,B-,RE59TZM2AL3,383478
Adah Dhar,Female,5/5/2018,Mundra,DT,No,24251219,Hindu,RMSA GOVERNMENT SCHOOL,Tapi,,6th,A,970-931-5491,AdahDhar@gmail.com,82613,Government,Tushar Sundaram,Divij Divan,Oriya,Nepali,Engineer,Doctor,High School,Some College/Associate's Degree,2302-3447-7851,4140-4293-3595-6596,ICICI Bank,Individual,B+,0DQ8YKJRLZF,384701
Miraya Dalal,Female,12/3/2018,Vav,SC,No,53064389,Christian,RMSA GOVERNMENT SCHOOL,Rajkot,,3rd,B,578-641-4383,MirayaDalal@gmail.com,95971,Government,Anahita Vora,Samarth Shan,Kashmiri,Bangla,Labour,Business Owner,Master's Degree,Vocational/Trade School,3934-7425-7613,6038-9770-9420-2729,Axis Bank,Joint,AB+,1MBZY1HWXGY,380783
Jiya Vasa,Female,6/13/2018,Kalol,DT,No,11608511,Muslim,RMSA GOVERNMENT SCHOOL,The Dangs,,6th,B,262-779-5485,JiyaVasa@gmail.com,86714,Government,Samarth Saini,Ishita Chandran,Dogri,Marathi,Accountant,Business Owner,High School,Doctorate/Ph.D.,3291-8789-7280,7080-8180-4705-7398,Punjab National Bank,Joint,AB-,6G9C2PI1PC2,399607
Ela Madan,Male,3/16/2018,Bhesan,ST,No,98548851,Hindu,RMSA GOVERNMENT SCHOOL,Panchmahals,,7th,A,386-842-2194,ElaMadan@gmail.com,74302,Government,Shaan Dhar,Hridaan Kumar,Others,Sindhi,Government Employee,Secretary,Doctorate/Ph.D.,Middle School,8912-1368-9928,9586-3054-1564-3503,IDBI Bank,Individual,AB+,GN757HO3944,386376
Hridaan Khalsa,Female,4/28/2018,Rapar,SC,No,47497684,Christian,RMSA GOVERNMENT SCHOOL,Panchmahals,,3rd,A,512-126-2741,HridaanKhalsa@gmail.com,91719,Government,Mehul Sehgal,Heer Hari,Bodo,Telugu,Doctor,Other,Master's Degree,Master's Degree,4946-4091-9896,4629-4182-7724-5566,Axis Bank,Individual,AB+,1PU9KDWWXX4,383793
Jivika Goda,Female,4/23/2018,Bhavnagar,ST,No,65366605,Hindu,RMSA GOVERNMENT SCHOOL,Navsari,,2nd,A,115-259-4285,JivikaGoda@gmail.com,59662,Government,Anvi Agarwal,Sumer Shroff,Kannada,Maithili,Driver,Social Worker,Other/Unknown,Master's Degree,4993-8039-3344,9698-3269-3439-4121,Punjab National Bank,Individual,AB-,DFHI6YE751X,386050
Mehul Dar,Female,2/23/2018,Talaja,OBC,No,61163098,Muslim,RMSA GOVERNMENT SCHOOL,Navsari,,2nd,D,129-733-2758,MehulDar@gmail.com,93413,Government,Hiran Kant,Parinaaz Behl,Assamese,Hindi,Engineer,Chef,Vocational/Trade School,Master's Degree,7301-9690-6910,6476-9150-4124-4901,IDBI Bank,Individual,A-,N3ZAIBZ2XTY,396895
Hridaan Raj,Female,9/9/2018,Lodhika,SC,No,56335506,Christian,RMSA GOVERNMENT SCHOOL,Sabarkantha,,12th,C,673-304-9101,HridaanRaj@gmail.com,69670,Government,Arnav Tiwari,Jayan Dutt,Gujarati,Konkani,Farmer,Social Worker,Primary School,Bachelor's Degree,7721-2045-2045,5358-5910-2583-1283,IDBI Bank,Individual,B-,1VZ615HI5IH,381445
Ojas Dave,Female,2/1/2018,Dhanera,ST,No,19289727,Muslim,RMSA GOVERNMENT SCHOOL,Dahod,,2nd,C,456-230-4906,OjasDave@gmail.com,84245,Government,Ahana  Acharya,Priyansh Agate,Malayalam,Malayalam,Driver,Other,High School,Master's Degree,8621-2158-3869,6704-4937-9365-8320,Central Bank Of India,Individual,O+,GYR1X4C1WVD,398926
Sara Dhaliwal,Male,6/2/2018,Porbandar,ST,No,27338159,Christian,RMSA GOVERNMENT SCHOOL,Panchmahals,,10th,A,359-753-1952,SaraDhaliwal@gmail.com,80154,Government,Anahi Babu,Advika Bajaj,Malayalam,Urdu,Doctor,Labour,Bachelor's Degree,No Formal Education,2085-6148-5873,9657-5576-9221-2442,Central Bank Of India,Individual,AB+,OC614CHY6ZQ,398750
Uthkarsh Wadhwa,Male,12/15/2018,Khedbrahma,DT,No,85167255,Christian,RMSA GOVERNMENT SCHOOL,Bhavnagar,,12th,C,605-570-1106,UthkarshWadhwa@gmail.com,33501,Government,Sara Chandra,Taimur Dass,Maithili,Others,Accountant,Secretary,High School,Primary School,8087-6407-6557,8750-8634-9138-7671,Indian Bank,Individual,AB+,0YPO91MZ7CC,392474
Mahika Banik,Female,12/15/2018,Lathi,SC,No,97918813,Hindu,RMSA GOVERNMENT SCHOOL,Bharuch,,2nd,A,813-359-3698,MahikaBanik@gmail.com,37105,Government,Anahita Chauhan,Rasha Kashyap,Konkani,Hindi,Manager,Doctor,No Formal Education,Master's Degree,9866-8733-1264,9798-1225-3998-5163,HDFC Bank,Individual,A-,1T6LDSE9Z8E,380644
Ishita Ratti,Male,2/25/2018,Chotila,OBC,No,19690278,Muslim,RMSA GOVERNMENT SCHOOL,Rajkot,,7th,B,715-385-7486,IshitaRatti@gmail.com,59692,Government,Gokul Chaudhuri,Bhavin Kumar,Sindhi,Konkani,Other,Homemaker,Primary School,Master's Degree,6344-5539-8105,6013-3991-3680-6945,Indian Bank,Individual,B-,5OL9BA31V1T,386709
Nitara Dhawan,Female,9/10/2018,Anjar,SC,No,10848741,Hindu,RMSA GOVERNMENT SCHOOL,Amreli,,12th,D,168-520-2227,NitaraDhawan@gmail.com,25865,Government,Eva Ravi,Ela Devi,Punjabi,Santali,Labour,Chef,Some College/Associate's Degree,Some College/Associate's Degree,1857-1784-2051,8404-5770-7794-1446,Punjab National Bank,Joint,O+,RKYY98ZYKPV,386068
Zaina Saha,Female,11/26/2018,Kalol,ST,No,83253914,Hindu,RMSA GOVERNMENT SCHOOL,Valsad,,7th,B,589-589-8608,ZainaSaha@gmail.com,93736,Government,Nitya Mannan,Tiya Tara,Telugu,Hindi,Chef,Retired,Primary School,Vocational/Trade School,5419-7194-4365,7793-3228-7986-8564,Central Bank Of India,Individual,O+,VHQZ01LO66W,384088
Vardaniya Mani,Female,8/10/2018,Patan,OBC,No,19689633,Muslim,RMSA GOVERNMENT SCHOOL,Narmada,,11th,D,956-846-2879,VardaniyaMani@gmail.com,31860,Government,Mohanlal Hayre,Kiaan Bava,Santali,Santali,Sales Representative,Homemaker,High School,Bachelor's Degree,6017-8976-5234,6505-1972-3740-4655,IDBI Bank,Joint,AB+,IG8JKEFLPEI,381805
Vedika Zachariah,Male,12/9/2018,Dhari,SC,No,57367377,Christian,RMSA GOVERNMENT SCHOOL,Dahod,,11th,D,166-462-5776,VedikaZachariah@gmail.com,69151,Government,Siya Karnik,Akarsh Dave,Gujarati,Bodo,Teacher,Sales Representative,Primary School,Master's Degree,4474-1755-7524,9785-3248-9260-4059,Punjab National Bank,Joint,AB-,KV7EAWUDTXU,393779
Biju Sani,Male,5/26/2018,Unjha,OBC,No,73828107,Hindu,RMSA GOVERNMENT SCHOOL,Amreli,,9th,B,927-852-1618,BijuSani@gmail.com,70573,Government,Vardaniya Sehgal,Ehsaan Sura,Santali,Nepali,Sales Representative,Government Employee,Vocational/Trade School,Other/Unknown,9241-3906-4015,4071-8428-5022-4329,Axis Bank,Joint,A+,RTZN6LOVWOG,394886
Riya Mallick,Male,5/13/2018,Okhamandal,OBC,No,47177760,Muslim,RMSA GOVERNMENT SCHOOL,Vadodara,,10th,C,473-313-7217,RiyaMallick@gmail.com,64940,Government,Anahita Balan,Yakshit Mangat,Hindi,Sindhi,Lawyer,Nurse,Middle School,Some College/Associate's Degree,7734-8365-3581,3924-6388-9068-3663,ICICI Bank,Joint,B+,RXILLBS4H2B,393258
Himmat Khosla,Female,8/11/2018,Nakhatrana,DT,No,12602896,Muslim,RMSA GOVERNMENT SCHOOL,Kheda,,5th,A,685-651-5911,HimmatKhosla@gmail.com,37274,Government,Hiran Yadav,Akarsh Bal,Malayalam,Dogri,Construction Worker,Other,Primary School,Vocational/Trade School,7682-3835-8345,3995-8273-1527-2661,HDFC Bank,Individual,B+,MN25XODBT25,395606
Prisha Master,Female,1/2/2018,Balasinor,SEBC,No,12413403,Christian,RMSA GOVERNMENT SCHOOL,Anand,,7th,A,380-488-4243,PrishaMaster@gmail.com,81340,Government,Vidur Bahri,Purab Borah,Marathi,Hindi,Government Employee,Manager,No Formal Education,Vocational/Trade School,4342-5540-6066,8574-4057-1025-2549,IDBI Bank,Individual,A-,Y7RKGJAA3LB,391386
Lakshay Sengupta,Male,11/1/2018,Chuda,SC,No,58108993,Muslim,RMSA GOVERNMENT SCHOOL,Panchmahals,,4th,B,540-680-8803,LakshaySengupta@gmail.com,25447,Government,Priyansh Dhingra,Amani Balan,Nepali,Gujarati,Labour,IT Professional,Middle School,Bachelor's Degree,7583-2593-7626,8535-9520-3548-5042,Central Bank Of India,Joint,B+,Q9D4ZXYGHBM,381618
Lakshay Kanda,Male,4/15/2018,Gariadhar,ST,No,70257631,Muslim,RMSA GOVERNMENT SCHOOL,The Dangs,,6th,A,576-652-3827,LakshayKanda@gmail.com,82976,Government,Raghav Sahota,Misha Agrawal,Kashmiri,Gujarati,Retired,Labour,Vocational/Trade School,High School,3959-7702-2953,4131-6572-6951-2904,ICICI Bank,Individual,AB-,HN1FTSQVFOT,393958
Gatik Ganesan,Female,11/20/2018,Kadana,SEBC,No,42648405,Christian,RMSA GOVERNMENT SCHOOL,Surendranagar,,4th,A,541-944-3857,GatikGanesan@gmail.com,44375,Government,Rhea Handa,Ela Dara,Telugu,Manipuri,Accountant,Retired,Middle School,Vocational/Trade School,5996-9580-3525,6397-2444-6924-3543,IDBI Bank,Joint,O+,P6HW4WIFI77,384708
Samarth Bhattacharyya,Male,9/5/2018,Lakhpat,SC,No,34515102,Muslim,RMSA GOVERNMENT SCHOOL,Vadodara,,9th,B,194-676-3832,SamarthBhattacharyya@gmail.com,80288,Government,Anya Comar,Nayantara Kaul,Hindi,Punjabi,Sales Representative,Pharmacist,Some College/Associate's Degree,Other/Unknown,2757-3275-7928,3289-2797-9745-7321,Central Bank Of India,Individual,AB+,AUJ6MQK2UT8,390886
Lakshit Lata,Female,7/13/2018,Prantij,DT,No,71772091,Hindu,RMSA GOVERNMENT SCHOOL,Tapi,,10th,B,404-841-4329,LakshitLata@gmail.com,84026,Government,Neysa Sood,Ayesha Thaker,Telugu,Assamese,Driver,Secretary,No Formal Education,Bachelor's Degree,7834-1801-6414,8012-3156-3508-5495,HDFC Bank,Individual,O+,Y327K9QB53W,385005
Kiaan Brar,Female,12/27/2018,Gariadhar,NT,No,22329714,Hindu,RMSA GOVERNMENT SCHOOL,Tapi,,8th,C,439-331-9443,KiaanBrar@gmail.com,32589,Government,Veer Handa,Uthkarsh Bora,Gujarati,Kashmiri,Engineer,Teacher,Other/Unknown,Bachelor's Degree,6515-4545-1598,8492-5897-2781-9888,Axis Bank,Joint,A-,2KFO3N2UZCU,380807
Yashvi Varghese,Female,9/23/2018,Lunawada,OBC,No,19250355,Muslim,RMSA GOVERNMENT SCHOOL,Vadodara,,1st,A,961-101-5770,YashviVarghese@gmail.com,93852,Government,Kartik Saxena,Piya Dugal,Bangla,Gujarati,Artist,Other,No Formal Education,No Formal Education,9660-9576-4654,9412-3643-8542-2807,IDBI Bank,Individual,AB-,ATTY1X6NPC6,385336
Nirvaan Sankar,Female,10/8/2018,Bhiloda,SC,No,59363724,Hindu,RMSA GOVERNMENT SCHOOL,Surendranagar,,7th,C,442-515-4918,NirvaanSankar@gmail.com,56542,Government,Vihaan Maharaj,Piya Bains,Others,Hindi,Business Owner,Business Owner,Some College/Associate's Degree,Bachelor's Degree,4496-9943-2373,6599-4438-7039-2381,Punjab National Bank,Individual,AB-,UHKF5SKUD46,396245
