name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Ehsaan Dua,Female,2/4/2018,Mehmedabad,SEBC,No,27141873,Christian,GOVT. HIGH SEC. SCHOOL,Tapi,,4th,B,663-204-5627,EhsaanDua@gmail.com,78556,Government,Mamooty Bhatnagar,Jhanvi Karpe,Bodo,Malayalam,Artist,Labour,Primary School,Vocational/Trade School,5328-2139-6459,2578-4223-2022-2051,ICICI Bank,Individual,AB-,3FP5HI2PRJU,398664
Zoya Ghose,Male,7/25/2018,Vallabhipur,SEBC,No,48810974,Muslim,GOVT. HIGH SEC. SCHOOL,Valsad,,8th,A,151-817-1176,ZoyaGhose@gmail.com,96762,Government,Zain Bumb,Hansh Sankaran,Bangla,Urdu,Teacher,IT Professional,High School,Middle School,4073-2310-8398,8758-4165-8926-2568,Indian Bank,Individual,B+,WL022AHK280,382087
Advika Bhatti,Male,11/4/2018,Deesa,SEBC,No,14806409,Christian,GOVT. HIGH SEC. SCHOOL,Navsari,,11th,D,914-213-5865,AdvikaBhatti@gmail.com,45797,Government,Tanya Kapadia,Veer Bala,Urdu,Gujarati,Lawyer,Artist,Middle School,Vocational/Trade School,4320-4709-1071,6208-1275-5625-3487,Indian Bank,Joint,A-,RJ3VZHOCIO3,388924
Nitya Vaidya,Male,5/5/2018,Dehgam,OBC,No,84576731,Christian,GOVT. HIGH SEC. SCHOOL,Panchmahals,,11th,C,708-309-5261,NityaVaidya@gmail.com,76227,Government,Sumer Cheema,Samar Dhawan,Dogri,Kashmiri,Manager,Business Owner,Vocational/Trade School,Primary School,4732-2591-9794,8116-5629-6028-7944,IDBI Bank,Joint,A-,1KVGT8DEBB4,395566
Sahil Chopra,Female,12/24/2018,Anand,SEBC,No,19572305,Christian,GOVT. HIGH SEC. SCHOOL,Anand,,4th,A,243-797-1864,SahilChopra@gmail.com,36460,Government,Saira Jha,Aniruddh Butala,Assamese,Malayalam,Farmer,Labour,No Formal Education,Middle School,6840-3121-2403,1937-9641-6507-1096,Central Bank Of India,Individual,AB+,ISPL8KTOEEP,384548
Tanya Sachdev,Male,3/3/2018,Lakhpat,DT,No,61862362,Christian,GOVT. HIGH SEC. SCHOOL,Junagadh,,11th,B,862-612-9511,TanyaSachdev@gmail.com,73871,Government,Kiaan Butala,Nitya Atwal,Punjabi,Nepali,Lawyer,Labour,Vocational/Trade School,Some College/Associate's Degree,7407-5364-3505,5440-8613-7532-3599,Indian Bank,Individual,A+,Y5UU305YN24,381012
Ritvik Manda,Female,1/14/2018,Abdasa,DT,No,46233834,Christian,GOVT. HIGH SEC. SCHOOL,Navsari,,11th,A,111-418-9440,RitvikManda@gmail.com,36852,Government,Seher Kohli,Vaibhav Singhal,Gujarati,Assamese,Teacher,Sales Representative,Middle School,Vocational/Trade School,9237-9612-7495,8536-9517-3635-7272,IDBI Bank,Joint,A-,BPEZA81TVCE,388596
Vardaniya Dada,Male,3/18/2018,Khambhat,SEBC,No,10962126,Hindu,GOVT. HIGH SEC. SCHOOL,Ahmedabad,,4th,D,118-284-6315,VardaniyaDada@gmail.com,59289,Government,Drishya Master,Taran Rama,Others,Oriya,Artist,Accountant,Master's Degree,Doctorate/Ph.D.,9625-1235-8654,8018-4815-2903-2764,Punjab National Bank,Individual,B+,LSW9F3CX28G,398942
Farhan Badami,Female,4/15/2018,Jasdan,ST,No,90266985,Christian,GOVT. HIGH SEC. SCHOOL,Narmada,,11th,D,877-400-5429,FarhanBadami@gmail.com,37189,Government,Nirvi Sibal,Madhav Chatterjee,Urdu,Kashmiri,Driver,Manager,Doctorate/Ph.D.,Other/Unknown,1760-2441-8262,8547-9424-3753-5342,IDBI Bank,Individual,AB+,TDFPGN84V3E,397370
Anahita Sachdeva,Female,10/28/2018,Barwala,DT,No,42405413,Christian,GOVT. HIGH SEC. SCHOOL,Amreli,,12th,A,837-332-2256,AnahitaSachdeva@gmail.com,27639,Government,Sara Wali,Indrans Zachariah,Malayalam,Malayalam,Artist,Nurse,Doctorate/Ph.D.,Bachelor's Degree,5283-8516-7994,8760-9830-3720-7222,State Bank Of India,Joint,B-,2Y618KKR9D5,395913
Faiyaz Das,Male,11/18/2018,Kotda Sangani,SEBC,No,58778353,Hindu,GOVT. HIGH SEC. SCHOOL,Anand,,12th,C,418-235-4637,FaiyazDas@gmail.com,56577,Government,Saira Dyal,Yakshit Maharaj,Tamil,Bodo,Engineer,Pharmacist,Doctorate/Ph.D.,Middle School,7734-6941-6644,5612-8632-6537-3239,HDFC Bank,Individual,AB+,OAD5S11P5PU,383326
Vedika Raju,Female,12/14/2018,Dhoraji,DT,No,23820448,Hindu,GOVT. HIGH SEC. SCHOOL,Patan,,6th,D,469-852-4196,VedikaRaju@gmail.com,43029,Government,Kabir Kuruvilla,Mahika Ganesh,Dogri,Sindhi,Lawyer,Social Worker,Some College/Associate's Degree,Bachelor's Degree,2254-4534-3138,4846-3742-3270-5187,Punjab National Bank,Joint,A+,1LDRA7KMAFD,382783
Mannat Wadhwa,Male,8/6/2018,Dhandhuka,DT,No,92981447,Christian,GOVT. HIGH SEC. SCHOOL,Ahmedabad,,11th,A,992-669-3860,MannatWadhwa@gmail.com,43810,Government,Seher Johal,Raunak Kibe,Oriya,Telugu,Business Owner,Business Owner,Bachelor's Degree,Middle School,7158-5821-6689,2389-7364-6236-8553,Central Bank Of India,Joint,A+,BJ8FRYVZZTY,394624
Shayak Khare,Female,4/3/2018,Manavadar,DT,No,86071835,Hindu,GOVT. HIGH SEC. SCHOOL,Valsad,,2nd,B,731-335-8780,ShayakKhare@gmail.com,80249,Government,Samarth Bhargava,Arhaan Sahni,Marathi,Konkani,Artist,Business Owner,High School,Master's Degree,3816-2285-8439,6095-8385-8048-4195,Axis Bank,Joint,A-,2VPYLFYBYS1,389724
Shlok Dyal,Male,2/21/2018,Bhiloda,General,No,20529350,Christian,GOVT. HIGH SEC. SCHOOL,Navsari,,5th,D,127-479-1174,ShlokDyal@gmail.com,42021,Government,Saksham Bajaj,Jhanvi Chana,Others,Assamese,Construction Worker,Librarian,No Formal Education,Vocational/Trade School,6792-5402-1575,1407-9902-9418-6588,State Bank Of India,Individual,B-,BIXRSTSFQE6,396266
Alia Mannan,Male,3/5/2018,Lakhtar,OBC,No,18152528,Hindu,GOVT. HIGH SEC. SCHOOL,Bharuch,,4th,B,366-182-9013,AliaMannan@gmail.com,84853,Government,Bhamini Mallick,Saksham Varghese,Nepali,Bangla,Other,Other,Bachelor's Degree,Doctorate/Ph.D.,9192-8541-4951,7621-4054-8252-3592,ICICI Bank,Individual,O+,MN0DWORH3RC,392116
Mishti Varma,Male,3/5/2018,Dehgam,SC,No,45219962,Christian,GOVT. HIGH SEC. SCHOOL,Rajkot,,8th,A,925-617-2352,MishtiVarma@gmail.com,44680,Government,Mamooty Goda,Amira Rajagopalan,Dogri,Konkani,Engineer,Secretary,Primary School,Bachelor's Degree,9190-5579-3858,9770-8097-2161-5366,ICICI Bank,Individual,A+,J3KQ8RUJSML,380736
Ranbir Chana,Female,6/28/2018,Matar,SC,No,18503447,Muslim,GOVT. HIGH SEC. SCHOOL,The Dangs,,9th,A,860-379-9328,RanbirChana@gmail.com,37720,Government,Kashvi Basak,Akarsh Chhabra,Others,Nepali,Farmer,Teacher,Some College/Associate's Degree,No Formal Education,4342-3372-4895,5863-3177-5257-3022,ICICI Bank,Joint,A+,2E20GG2AKPM,398140
Kimaya Jain,Male,2/19/2018,Gondal,NT,No,90711921,Christian,GOVT. HIGH SEC. SCHOOL,Amreli,,9th,C,127-442-7074,KimayaJain@gmail.com,98463,Government,Faiyaz Walia,Nakul Raj,Kannada,Malayalam,Artist,Nurse,Doctorate/Ph.D.,Vocational/Trade School,5825-7261-4908,7075-1266-8276-1241,Central Bank Of India,Joint,AB+,WAJCBGU3I8C,381389
Misha Kalla,Female,12/13/2018,Vijapur,OBC,No,65133098,Christian,GOVT. HIGH SEC. SCHOOL,Sabarkantha,,11th,D,536-243-3808,MishaKalla@gmail.com,42828,Government,Pihu Ghose,Saira Rajagopal,Gujarati,Tamil,Farmer,Artist,Middle School,Middle School,6782-4121-3634,1160-2818-2446-5255,HDFC Bank,Individual,A+,68RZ4IGWMV5,385679
Sahil Solanki,Female,7/2/2018,Halol,ST,No,51348490,Muslim,GOVT. HIGH SEC. SCHOOL,Bhavnagar,,12th,D,882-311-6404,SahilSolanki@gmail.com,69383,Government,Aarush Kapoor,Divij Kant,Bangla,Hindi,Government Employee,Pharmacist,Vocational/Trade School,Doctorate/Ph.D.,3340-9000-9520,3200-8926-9841-2945,State Bank Of India,Individual,O+,R7C2KXYR6ZU,387948
Ayesha Cherian,Female,2/12/2018,Jodiya,SEBC,No,22854997,Christian,GOVT. HIGH SEC. SCHOOL,Surat,,8th,C,886-730-1504,AyeshaCherian@gmail.com,91776,Government,Pranay Loke,Rati Dutta,Kashmiri,Others,Accountant,Labour,High School,Vocational/Trade School,9577-2483-5206,3083-9097-3689-4821,Indian Bank,Joint,AB+,UULM4SO6KQG,390447
Prisha Gill,Male,10/17/2018,Halvad,SC,No,60125232,Christian,GOVT. HIGH SEC. SCHOOL,Kheda,,11th,D,922-342-8657,PrishaGill@gmail.com,62099,Government,Hunar Bhakta,Divyansh Toor,Marathi,Malayalam,Teacher,Librarian,Vocational/Trade School,High School,4670-9517-4843,9369-9513-4362-5165,Central Bank Of India,Individual,AB+,998MLZD0AW7,386798
Samiha Rastogi,Female,11/14/2018,Bhuj,DT,No,49503794,Muslim,GOVT. HIGH SEC. SCHOOL,Narmada,,7th,D,123-880-1196,SamihaRastogi@gmail.com,35184,Government,Ira Vasa,Ranbir Mangal,Kashmiri,Others,Teacher,Pharmacist,Bachelor's Degree,Middle School,1304-6211-8199,4766-7476-3180-8292,Punjab National Bank,Joint,B-,IMEGIJECOX5,392886
Suhana Sehgal,Female,9/22/2018,Keshod,OBC,No,23719499,Christian,GOVT. HIGH SEC. SCHOOL,Gandhinagar,,2nd,A,256-256-7627,SuhanaSehgal@gmail.com,72877,Government,Kismat Sandal,Bhamini Singhal,Dogri,Tamil,Manager,Government Employee,Vocational/Trade School,Master's Degree,7799-7238-1286,3245-8588-8947-3015,State Bank Of India,Joint,B-,VCHVDNYXP8N,395847
Lavanya Goswami,Female,12/23/2018,Bhachau,SC,No,36387587,Muslim,GOVT. HIGH SEC. SCHOOL,Kheda,,6th,A,331-154-8686,LavanyaGoswami@gmail.com,65971,Government,Ishaan Bawa,Raunak Agate,Oriya,Telugu,Artist,Retired,Other/Unknown,Vocational/Trade School,4422-8641-7106,4324-7710-6555-7266,Axis Bank,Joint,B+,9Q4BJ9RLQKM,387528
Ayesha Balay,Male,7/21/2018,Shehera,DT,No,74612548,Christian,GOVT. HIGH SEC. SCHOOL,Porbandar,,6th,B,800-909-1019,AyeshaBalay@gmail.com,26028,Government,Priyansh Raman,Eshani De,Hindi,Malayalam,Labour,IT Professional,Middle School,Other/Unknown,2813-1709-8972,3342-5140-8065-7874,ICICI Bank,Joint,O+,AUJPP5P542C,390631
Arhaan Rama,Male,4/23/2018,Kalyanpur,ST,No,84018203,Christian,GOVT. HIGH SEC. SCHOOL,Porbandar,,7th,C,417-130-6471,ArhaanRama@gmail.com,96756,Government,Anay Wadhwa,Sara Kamdar,Oriya,Telugu,Manager,Artist,Bachelor's Degree,Vocational/Trade School,3230-8501-2538,9987-4109-9536-2037,HDFC Bank,Joint,A+,N5K1MMYRSLS,394882
Ayesha Din,Female,7/15/2018,Mahuva,DT,No,21889295,Muslim,GOVT. HIGH SEC. SCHOOL,Kheda,,2nd,D,214-171-8426,AyeshaDin@gmail.com,32775,Government,Shanaya Ahuja,Zain Hegde,Hindi,Kashmiri,Labour,Labour,Bachelor's Degree,No Formal Education,5851-1734-5822,4438-8232-4261-3792,Central Bank Of India,Joint,AB+,DUWU87XMMO0,394679
Bhavin Ratti,Male,8/28/2018,Petlad,DT,No,94834251,Christian,GOVT. HIGH SEC. SCHOOL,Kheda,,5th,A,289-696-1572,BhavinRatti@gmail.com,88373,Government,Urvi Batta,Mohanlal Bava,Oriya,Hindi,Business Owner,Chef,Primary School,Vocational/Trade School,2089-5701-9844,9052-2769-1707-4349,ICICI Bank,Individual,B+,OTPVFTQVLGW,381879
Navya Badami,Male,8/8/2018,Mandal,NT,No,19195890,Muslim,GOVT. HIGH SEC. SCHOOL,Narmada,,2nd,D,785-397-2257,NavyaBadami@gmail.com,49183,Government,Anika Jain,Piya Ganesan,Gujarati,Bangla,Artist,Homemaker,Bachelor's Degree,Middle School,3070-8068-4659,4158-7772-8755-3415,Central Bank Of India,Individual,AB+,3LQ5T2ZS0WB,394105
Taran Guha,Male,10/21/2018,Dehgam,OBC,No,71374816,Muslim,GOVT. HIGH SEC. SCHOOL,Gandhinagar,,12th,C,601-101-3896,TaranGuha@gmail.com,68232,Government,Mannat Bal,Anahita Choudhury,Kannada,Nepali,Sales Representative,IT Professional,High School,Some College/Associate's Degree,7176-5849-1604,7162-3165-7385-6300,HDFC Bank,Individual,A+,KG9QEYNGSHE,396994
Navya Malhotra,Female,6/13/2018,Kutiyana,SC,No,81468201,Hindu,GOVT. HIGH SEC. SCHOOL,Vadodara,,3rd,C,835-708-7415,NavyaMalhotra@gmail.com,81343,Government,Divij Barad,Tiya Lad,Malayalam,Gujarati,Manager,Pharmacist,Vocational/Trade School,High School,4270-7462-4165,2756-9594-6235-1337,Central Bank Of India,Individual,B+,OYEFUIHK24O,387625
Kabir Hayer,Female,12/18/2018,Gariadhar,OBC,No,73557330,Hindu,GOVT. HIGH SEC. SCHOOL,Mahesana,,4th,C,924-866-1672,KabirHayer@gmail.com,59125,Government,Rasha Wali,Ela Bhasin,Maithili,Bodo,Artist,Other,No Formal Education,Some College/Associate's Degree,2610-6564-2921,7749-5667-5053-1686,ICICI Bank,Joint,O+,HHIVT3FKSO9,389108
Shaan Barad,Female,10/26/2018,Vanthali,SC,No,48228081,Muslim,GOVT. HIGH SEC. SCHOOL,Bhavnagar,,10th,D,856-418-4365,ShaanBarad@gmail.com,38639,Government,Vanya Kibe,Ehsaan Shere,Marathi,Manipuri,Chef,Chef,Some College/Associate's Degree,Other/Unknown,3549-4484-9987,5442-4709-4278-8552,Axis Bank,Joint,B+,H3D3RE6IRBM,392381
Ayesha Goyal,Male,2/2/2018,Bhachau,OBC,No,77545473,Hindu,GOVT. HIGH SEC. SCHOOL,Banaskantha,,2nd,C,815-839-8139,AyeshaGoyal@gmail.com,45228,Government,Nitara Raju,Hrishita Dhawan,Nepali,Santali,Other,Artist,High School,High School,6442-4265-9757,8339-1172-3520-4401,IDBI Bank,Individual,A+,AHHQQACB12A,397751
Yasmin Swamy,Male,4/3/2018,Jetpur,ST,No,14957455,Hindu,GOVT. HIGH SEC. SCHOOL,Patan,,11th,A,732-531-2353,YasminSwamy@gmail.com,36296,Government,Gatik Sethi,Lakshay Bandi,Sindhi,Gujarati,Artist,Business Owner,Bachelor's Degree,Bachelor's Degree,7999-4320-5465,6467-6763-3477-2386,IDBI Bank,Individual,A-,MBES0QU6MRN,395011
Zain Garg,Female,8/14/2018,Chotila,SC,No,30116316,Muslim,GOVT. HIGH SEC. SCHOOL,Bhavnagar,,12th,D,466-862-7085,ZainGarg@gmail.com,71873,Government,Shayak Bora,Jiya Krishnamurthy,Telugu,Malayalam,Business Owner,Librarian,No Formal Education,Vocational/Trade School,7384-6702-3007,4747-9817-2069-2083,Indian Bank,Individual,AB+,IPYE6FYHC6J,396452
Nakul Savant,Female,4/11/2018,Chanasma,SC,No,60536561,Hindu,GOVT. HIGH SEC. SCHOOL,Kheda,,1st,B,566-989-9563,NakulSavant@gmail.com,81750,Government,Sara Lalla,Amira Mane,Tamil,Tamil,Accountant,Doctor,Vocational/Trade School,Some College/Associate's Degree,6704-7225-4663,9152-9490-6420-8061,Central Bank Of India,Joint,A+,W4WP8HXF5TK,391526
Anvi Hegde,Female,3/28/2018,Khedbrahma,ST,No,99127142,Christian,GOVT. HIGH SEC. SCHOOL,Mahesana,,8th,C,998-964-4089,AnviHegde@gmail.com,28630,Government,Inaaya  Wadhwa,Eshani Dora,Marathi,Maithili,Chef,Sales Representative,Some College/Associate's Degree,Vocational/Trade School,8697-9554-3138,8452-4293-1760-5424,IDBI Bank,Individual,AB-,S21PX90B36J,395475
Amani Chana,Male,6/6/2018,Nadiad,ST,No,34955865,Muslim,GOVT. HIGH SEC. SCHOOL,Dahod,,12th,B,782-387-8001,AmaniChana@gmail.com,55256,Government,Drishya Kannan,Rasha Ratta,Tamil,Dogri,Teacher,Business Owner,Vocational/Trade School,Doctorate/Ph.D.,8660-1830-2248,9438-1703-3446-5679,Axis Bank,Joint,AB-,MHAO6R6J2RU,398490
Akarsh Chaudhary,Male,9/20/2018,Prantij,ST,No,37063229,Christian,GOVT. HIGH SEC. SCHOOL,Ahmedabad,,6th,D,337-860-7685,AkarshChaudhary@gmail.com,63078,Government,Trisha Doshi,Vidur Chada,Urdu,Sindhi,Construction Worker,Business Owner,High School,High School,8891-1495-6527,8561-9612-2339-1417,Central Bank Of India,Joint,AB-,KDZ0J1LBONS,392219
Kabir Deep,Male,2/6/2018,Kheda,SEBC,No,66836373,Muslim,GOVT. HIGH SEC. SCHOOL,The Dangs,,1st,C,899-208-3986,KabirDeep@gmail.com,43877,Government,Oorja Dash,Divij Deshpande,Gujarati,Maithili,Manager,Other,Middle School,Middle School,7324-6398-4388,9860-7767-9771-7140,Axis Bank,Joint,AB-,F6SH8XC44JJ,387879
Divyansh Dubey,Male,2/19/2018,Mangrol,DT,No,67043867,Muslim,GOVT. HIGH SEC. SCHOOL,Surat,,12th,B,419-614-4675,DivyanshDubey@gmail.com,68076,Government,Emir Rajan,Tarini Gola,Santali,Dogri,Retired,Doctor,High School,Master's Degree,1859-6372-7728,9178-2954-2110-8619,Central Bank Of India,Joint,O+,1PSJHRAUKJB,386032
Onkar Agarwal,Female,6/8/2018,Mahudha,SEBC,No,52568050,Muslim,GOVT. HIGH SEC. SCHOOL,Junagadh,,3rd,A,994-490-9330,OnkarAgarwal@gmail.com,82694,Government,Parinaaz Bhavsar,Rhea Bumb,Bangla,Santali,IT Professional,Teacher,Bachelor's Degree,Middle School,3992-1007-4366,2273-4512-2247-3926,Central Bank Of India,Joint,B-,TWD3XPCFCKL,383622
Shray Zachariah,Female,9/17/2018,Daskroi,ST,No,73785586,Christian,GOVT. HIGH SEC. SCHOOL,Bhavnagar,,6th,B,235-802-5164,ShrayZachariah@gmail.com,46768,Government,Anika Sanghvi,Adira Goda,Gujarati,Santali,Manager,Business Owner,Master's Degree,Master's Degree,8544-7892-5042,7119-8505-9331-9282,HDFC Bank,Joint,A+,1W36IJ447Y1,391683
Devansh Bal,Male,5/6/2018,Jamnagar,DT,No,86946743,Muslim,GOVT. HIGH SEC. SCHOOL,Sabarkantha,,9th,A,317-489-8263,DevanshBal@gmail.com,69216,Government,Biju Thakkar,Parinaaz Saxena,Dogri,Others,IT Professional,Manager,Primary School,Middle School,4869-5579-9047,2575-2954-9779-4473,Punjab National Bank,Individual,B+,5NKZQNXB3O3,389067
Dhanush Arya,Female,8/2/2018,Lilia,SC,No,40819345,Christian,GOVT. HIGH SEC. SCHOOL,Dahod,,4th,D,460-969-2933,DhanushArya@gmail.com,69869,Government,Divij Chawla,Hazel Jayaraman,Bodo,Bodo,Labour,Other,Doctorate/Ph.D.,Other/Unknown,3668-4883-4713,7032-6404-2618-8809,IDBI Bank,Individual,AB+,3AQ4NXXPGUK,397922
Prisha Bose,Male,11/22/2018,Upleta,DT,No,86257315,Muslim,GOVT. HIGH SEC. SCHOOL,Bhavnagar,,10th,B,115-146-8909,PrishaBose@gmail.com,84629,Government,Yuvaan Sawhney,Kartik Bhattacharyya,Nepali,Punjabi,Government Employee,Government Employee,Some College/Associate's Degree,Middle School,4853-7247-5892,4971-3582-4150-5379,HDFC Bank,Individual,AB+,ZBUBSUEXXMR,389237
Misha Madan,Male,12/13/2018,Amirgadh,SC,No,21136167,Hindu,GOVT. HIGH SEC. SCHOOL,Vadodara,,2nd,A,377-567-3223,MishaMadan@gmail.com,40038,Government,Bhavin Manne,Reyansh Devan,Malayalam,Others,Doctor,Other,No Formal Education,Bachelor's Degree,1568-3508-8232,7191-5032-7218-6312,ICICI Bank,Individual,O+,3TYVR32GRM2,384982
Sahil Sabharwal,Female,7/2/2018,Barwala,SEBC,No,56643754,Christian,GOVT. HIGH SEC. SCHOOL,Panchmahals,,8th,C,221-571-5172,SahilSabharwal@gmail.com,64721,Government,Anahi Bhatti,Sumer Rau,Telugu,Hindi,Artist,Labour,Master's Degree,Bachelor's Degree,2752-1959-3600,1995-3903-9568-5238,HDFC Bank,Individual,A+,8V2SK38AFV1,392129
Adah Mangat,Female,7/6/2018,Mahudha,ST,No,12163245,Hindu,GOVT. HIGH SEC. SCHOOL,Dahod,,11th,B,665-312-4376,AdahMangat@gmail.com,26626,Government,Samar Ramakrishnan,Shaan Trivedi,Telugu,Others,Sales Representative,Teacher,Other/Unknown,Primary School,2466-9883-9006,9443-2872-6962-9422,Indian Bank,Joint,A+,R7015L2EYEA,392862
Anay Kala,Female,12/4/2018,Jamkandorna,DT,No,95000852,Muslim,GOVT. HIGH SEC. SCHOOL,Narmada,,4th,B,286-191-4052,AnayKala@gmail.com,69424,Government,Shray Bala,Azad Gole,Others,Hindi,Retired,Business Owner,No Formal Education,Doctorate/Ph.D.,5608-4577-9063,9512-1508-4719-6570,State Bank Of India,Joint,A-,3HG5LT9XNR8,383228
Shalv Kata,Male,6/13/2018,Gondal,DT,No,59482799,Christian,GOVT. HIGH SEC. SCHOOL,Narmada,,8th,A,154-697-1260,ShalvKata@gmail.com,98942,Government,Advik Golla,Saksham Bhatti,Gujarati,Sindhi,Accountant,Doctor,Middle School,High School,7178-7554-8032,9718-1868-4985-4688,Central Bank Of India,Individual,AB+,FY2O5LP1DXW,397692
Stuvan Vala,Female,9/17/2018,Sutrapada,OBC,No,93038114,Muslim,GOVT. HIGH SEC. SCHOOL,Dahod,,12th,B,302-948-5141,StuvanVala@gmail.com,58125,Government,Anika Borah,Rohan Walia,Dogri,Konkani,Driver,Labour,Vocational/Trade School,High School,5753-9597-6612,7434-6785-7207-9188,State Bank Of India,Individual,O+,A0BKZVIYIIE,397652
Abram Manne,Female,10/5/2018,Botad,SEBC,No,60663513,Muslim,GOVT. HIGH SEC. SCHOOL,Sabarkantha,,6th,B,628-417-4174,AbramManne@gmail.com,93163,Government,Zaina Chaudhari,Azad Karan,Maithili,Urdu,IT Professional,Chef,Some College/Associate's Degree,Primary School,5869-8027-2457,2876-8016-4430-2493,Punjab National Bank,Joint,AB+,KD64LJJ0IHM,389578
Raunak Sahota,Male,12/16/2018,Bayad,SEBC,No,26965168,Muslim,GOVT. HIGH SEC. SCHOOL,Narmada,,11th,B,206-210-9085,RaunakSahota@gmail.com,44588,Government,Rhea Devi,Anahi Sampath,Others,Urdu,Sales Representative,Labour,Doctorate/Ph.D.,Middle School,4116-6137-2760,7024-6557-8148-3651,Axis Bank,Joint,B-,IC2LVOWFL7D,390071
Anaya Sachdev,Female,10/26/2018,Mehmedabad,ST,No,54825394,Muslim,GOVT. HIGH SEC. SCHOOL,Sabarkantha,,9th,D,821-161-4864,AnayaSachdev@gmail.com,86906,Government,Indranil Seshadri,Kavya Chanda,Marathi,Others,Lawyer,Nurse,High School,Primary School,5490-7453-3932,9705-7121-5725-3018,Punjab National Bank,Individual,AB-,9Z75R9VU41P,397038
Arnav Kanda,Male,5/5/2018,Kheda,ST,No,45142174,Hindu,GOVT. HIGH SEC. SCHOOL,Panchmahals,,12th,A,252-962-1893,ArnavKanda@gmail.com,72455,Government,Yakshit Gole,Siya Kanda,Kashmiri,Manipuri,Farmer,Other,Vocational/Trade School,Master's Degree,8429-8206-4738,5720-6256-7310-4945,ICICI Bank,Joint,AB+,FUAV6XD0LOA,390225
Aaina Sampath,Male,7/22/2018,Dholka,DT,No,96641005,Muslim,GOVT. HIGH SEC. SCHOOL,Banaskantha,,5th,D,459-764-9573,AainaSampath@gmail.com,75958,Government,Shaan Sastry,Adira Shanker,Manipuri,Dogri,Business Owner,Artist,Bachelor's Degree,Vocational/Trade School,6321-1811-6892,9614-3242-8211-4271,HDFC Bank,Individual,B+,5Z4D5XYP7N9,382575
Tara Raval,Male,9/6/2018,Mansa,DT,No,13944238,Christian,GOVT. HIGH SEC. SCHOOL,Rajkot,,8th,C,570-990-5964,TaraRaval@gmail.com,74223,Government,Mehul Kari,Taran Koshy,Maithili,Assamese,Accountant,Nurse,Vocational/Trade School,Middle School,2629-1473-7741,2945-4414-7868-6544,IDBI Bank,Joint,O+,CED4ABRSTMW,397375
Khushi Sehgal,Female,2/23/2018,Detroj-Rampura,SEBC,No,64080481,Christian,GOVT. HIGH SEC. SCHOOL,The Dangs,,7th,B,155-453-6067,KhushiSehgal@gmail.com,87296,Government,Ela Rau,Rasha Som,Others,Hindi,Lawyer,Pharmacist,Master's Degree,Bachelor's Degree,4475-3729-4513,2861-3499-4217-5203,State Bank Of India,Individual,A+,YQBJA5PSREE,388205
Vedika Chanda,Male,10/8/2018,Amirgadh,SC,No,12015736,Christian,GOVT. HIGH SEC. SCHOOL,Tapi,,10th,C,374-303-1501,VedikaChanda@gmail.com,66674,Government,Vivaan Shetty,Lagan Chawla,Malayalam,Oriya,Retired,Teacher,Primary School,Bachelor's Degree,6909-4545-6858,4954-5748-6247-2484,IDBI Bank,Joint,AB-,S1NLOLME13M,392483
Jhanvi Bhalla,Male,12/19/2018,Kalyanpur,SEBC,No,57118035,Hindu,GOVT. HIGH SEC. SCHOOL,Anand,,3rd,D,118-880-9711,JhanviBhalla@gmail.com,70761,Government,Samaira Dhar,Vidur Korpal,Hindi,Urdu,IT Professional,Sales Representative,Some College/Associate's Degree,Doctorate/Ph.D.,7229-9683-9560,7036-2991-9742-3850,Indian Bank,Individual,O+,NUBO8XMOAKI,388263
Kanav Kala,Female,3/2/2018,Jamnagar,SC,No,92355919,Muslim,GOVT. HIGH SEC. SCHOOL,Amreli,,10th,C,743-843-7335,KanavKala@gmail.com,47728,Government,Yuvaan Maharaj,Gatik Sridhar,Telugu,Gujarati,Other,IT Professional,Doctorate/Ph.D.,Vocational/Trade School,6865-2984-1343,7714-1003-8615-2365,Axis Bank,Individual,A+,VE2TLUA5FK9,396029
Aradhya Saini,Male,3/10/2018,Bavla,ST,No,72399750,Hindu,GOVT. HIGH SEC. SCHOOL,Amreli,,9th,A,601-818-2728,AradhyaSaini@gmail.com,66990,Government,Nishith Tank,Sara Kibe,Konkani,Bodo,IT Professional,Manager,High School,Doctorate/Ph.D.,7740-3934-1370,8530-7381-3624-2632,HDFC Bank,Individual,AB+,KZ8S6I2NBI7,393008
Lavanya Handa,Male,4/22/2018,Ranpur,DT,No,66060778,Christian,GOVT. HIGH SEC. SCHOOL,Gandhinagar,,5th,A,227-679-8914,LavanyaHanda@gmail.com,41469,Government,Kimaya Sridhar,Samarth Sahni,Bangla,Maithili,Chef,Librarian,Doctorate/Ph.D.,Vocational/Trade School,7558-1009-2491,1306-7861-4121-5937,State Bank Of India,Joint,AB+,M5MF0QFKF8S,381258
