name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Vedika Zachariah,Male,8/6/2018,Meghraj,ST,No,84330081,Christian,MODEL SCHOOL,Sabarkantha,,12th,C,376-294-9962,VedikaZachariah@gmail.com,80612,Private,Kabir Ramaswamy,Nirvaan Khanna,Telugu,Oriya,Labour,Nurse,Other/Unknown,Middle School,9531-7504-6655,8745-7306-5234-4431,Punjab National Bank,Individual,B+,RRKW8S3WGWK,387938
Ira Vohra,Female,11/6/2018,Nakhatrana,DT,No,97481912,Christian,MODEL SCHOOL,Anand,,8th,B,896-288-6152,IraVohra@gmail.com,66468,Private,Zoya Behl,Zeeshan Divan,Nepali,Others,Manager,IT Professional,Other/Unknown,Middle School,4288-7419-6561,5001-1221-1719-6744,Punjab National Bank,Joint,O+,EIEJ3GM5MK6,392883
Darshit Khurana,Female,7/10/2018,Mahesana,SEBC,No,82430904,Muslim,MODEL SCHOOL,The Dangs,,1st,A,929-710-2754,DarshitKhurana@gmail.com,46780,Private,Eshani Reddy,Manikya Lall,Oriya,Telugu,Labour,Retired,Doctorate/Ph.D.,Primary School,6044-7481-9017,1137-2939-2264-3017,ICICI Bank,Individual,B-,F0QKQ0Q5XB2,393712
Raunak Arora,Male,4/7/2018,Lodhika,ST,No,32023646,Muslim,MODEL SCHOOL,Narmada,,7th,B,554-967-5061,RaunakArora@gmail.com,91592,Private,Ryan Dhar,Ahana  Sen,Hindi,Bodo,Doctor,Nurse,Primary School,Middle School,4513-5349-6573,1469-1240-6692-2319,Indian Bank,Individual,O+,R2Y6636GKPU,397216
Aniruddh Raj,Female,8/2/2018,Borsad,DT,No,67830608,Christian,MODEL SCHOOL,Porbandar,,6th,A,235-408-9623,AniruddhRaj@gmail.com,34927,Private,Anahita Lala,Inaaya  Borde,Malayalam,Oriya,Government Employee,Business Owner,Primary School,Vocational/Trade School,1847-8015-7504,1409-5355-7521-4783,Central Bank Of India,Individual,A+,FZW4N4BMGVT,381861
Parinaaz Garde,Female,10/19/2018,Gandhinagar,SC,No,91440138,Hindu,MODEL SCHOOL,Surendranagar,,1st,A,838-760-4581,ParinaazGarde@gmail.com,86312,Private,Vivaan Ahluwalia,Ahana  Bajwa,Urdu,Gujarati,Other,Government Employee,Other/Unknown,Other/Unknown,7992-4595-5568,4011-7131-7007-7582,HDFC Bank,Joint,AB-,D34JKW3VE1J,392447
Rati Dayal,Female,6/11/2018,Bhiloda,ST,No,31447078,Hindu,MODEL SCHOOL,Mahesana,,1st,D,488-212-7321,RatiDayal@gmail.com,87592,Private,Oorja Chakrabarti,Anahi Doshi,Kashmiri,Manipuri,Other,Secretary,Doctorate/Ph.D.,Master's Degree,3060-3327-3882,9661-6865-2616-9885,Indian Bank,Individual,A+,KZ8851LE5Z2,389012
Rati Madan,Female,12/21/2018,Vijaynagar,DT,No,82591374,Christian,MODEL SCHOOL,Patan,,9th,D,837-552-9509,RatiMadan@gmail.com,98872,Private,Rati Grewal,Jhanvi Mane,Malayalam,Maithili,Sales Representative,Other,Primary School,Other/Unknown,1500-2092-4376,9699-7676-9719-1953,Axis Bank,Joint,O+,LTW74ZDY6VL,383643
Abram Virk,Female,2/9/2018,Kalyanpur,DT,No,82645904,Muslim,MODEL SCHOOL,Gandhinagar,,5th,A,175-415-2302,AbramVirk@gmail.com,90237,Private,Aradhya Raju,Kismat Sangha,Marathi,Punjabi,Sales Representative,Social Worker,Other/Unknown,Master's Degree,7803-1430-8634,5350-1553-9149-7800,Axis Bank,Individual,AB+,MQMZ5ZDK5EF,384567
Suhana Mallick,Female,4/1/2018,Dhrangadhra,SC,No,67377350,Christian,MODEL SCHOOL,Dahod,,3rd,A,346-598-9748,SuhanaMallick@gmail.com,32565,Private,Siya Kapur,Gatik Bava,Kannada,Urdu,Farmer,Nurse,High School,Bachelor's Degree,4457-4880-3475,8049-5790-5895-6312,IDBI Bank,Individual,A+,FDQG8CA6BIP,390043
Vritika Thakur,Male,9/17/2018,Junagadh,ST,No,21035634,Christian,MODEL SCHOOL,Bharuch,,7th,B,605-296-2646,VritikaThakur@gmail.com,51425,Private,Kartik Vala,Prisha Sabharwal,Punjabi,Nepali,Manager,Other,Doctorate/Ph.D.,Some College/Associate's Degree,2877-9031-2093,8562-1629-2637-8099,HDFC Bank,Joint,B+,048GYOLOP5O,394579
Farhan Bhasin,Male,9/14/2018,Keshod,SC,No,44672634,Christian,MODEL SCHOOL,Ahmedabad,,8th,D,918-949-2164,FarhanBhasin@gmail.com,66804,Private,Mehul Johal,Stuvan Sharaf,Konkani,Others,Labour,Doctor,Bachelor's Degree,Middle School,2243-3956-4825,6949-8335-1781-1066,HDFC Bank,Individual,B-,6S2JC3ZJKMX,387846
Heer Ravel,Female,12/27/2018,Junagadh,SC,No,47565056,Hindu,MODEL SCHOOL,Sabarkantha,,7th,B,946-962-8384,HeerRavel@gmail.com,67861,Private,Jayesh Ramakrishnan,Vritika Chaudhuri,Konkani,Tamil,Artist,Labour,Doctorate/Ph.D.,Primary School,3358-7705-8350,5636-8780-9835-9705,Central Bank Of India,Joint,B+,9O1SQJNDJZB,389438
Ahana  Bir,Male,2/25/2018,Becharaji,DT,No,52432306,Christian,MODEL SCHOOL,Bhavnagar,,10th,D,325-283-6545,AhanaBir@gmail.com,86283,Private,Eshani Chawla,Krish Vyas,Telugu,Hindi,Driver,Labour,Vocational/Trade School,High School,8880-3111-9378,8853-3069-9105-1739,IDBI Bank,Individual,AB-,MEYDDY6ARNK,396456
Vritika Venkatesh,Female,2/11/2018,Malpur,ST,No,84429673,Christian,MODEL SCHOOL,Panchmahals,,12th,A,630-286-6110,VritikaVenkatesh@gmail.com,43539,Private,Oorja Kaur,Aarav Raj,Assamese,Maithili,Sales Representative,Chef,Master's Degree,Other/Unknown,3438-5778-1213,9823-9356-5128-7645,Axis Bank,Individual,B-,7VHAFDSS9DZ,390271
Rania Khurana,Male,4/18/2018,Sayla,SEBC,No,50765438,Christian,MODEL SCHOOL,Junagadh,,6th,B,265-571-3174,RaniaKhurana@gmail.com,25922,Private,Ishaan Dutt,Shamik Agrawal,Santali,Sindhi,Labour,Pharmacist,High School,Some College/Associate's Degree,4993-2361-9224,5674-2937-5987-6499,Indian Bank,Joint,O+,241DR2JI2TK,380002
Ojas Rajan,Female,10/8/2018,Lalpur,SC,No,34125458,Hindu,MODEL SCHOOL,Navsari,,1st,C,233-914-3781,OjasRajan@gmail.com,72906,Private,Shamik Kala,Hansh Kar,Sindhi,Tamil,Engineer,Accountant,Master's Degree,Middle School,7467-9476-6119,4175-5786-2995-8468,ICICI Bank,Joint,A-,F6LU6DJZ2FO,389675
Eva Kara,Female,10/15/2018,Dasada,SC,No,88268423,Muslim,MODEL SCHOOL,Bhavnagar,,12th,C,791-168-3217,EvaKara@gmail.com,34644,Private,Romil Gour,Hazel Dugar,Bangla,Dogri,Manager,Social Worker,Primary School,Doctorate/Ph.D.,4531-3802-2877,2783-2599-9376-6617,Axis Bank,Individual,A+,OYPQJPTYWYU,384127
Arnav Rao,Female,6/26/2018,Prantij,General,No,19764522,Hindu,MODEL SCHOOL,Bharuch,,12th,B,469-903-3554,ArnavRao@gmail.com,90960,Private,Faiyaz Bassi,Romil Venkatesh,Sindhi,Marathi,Business Owner,Government Employee,Doctorate/Ph.D.,Bachelor's Degree,7710-2001-3470,5405-5572-2267-1704,Axis Bank,Joint,O+,54SCPG38ZL7,398242
Parinaaz Bath,Female,1/11/2018,Kunkavav Vadia,OBC,No,75523110,Christian,MODEL SCHOOL,Ahmedabad,,12th,C,839-414-8164,ParinaazBath@gmail.com,70253,Private,Baiju Dewan,Veer Sachar,Kashmiri,Kashmiri,Driver,Other,Middle School,Primary School,2388-7006-4848,2014-6077-3276-3326,Punjab National Bank,Individual,B-,P1QDY09LBKU,390006
Damini Thakkar,Female,9/7/2018,Mendarda,SEBC,No,13088973,Muslim,MODEL SCHOOL,Narmada,,2nd,D,288-351-7119,DaminiThakkar@gmail.com,46000,Private,Sahil Saraf,Rohan Dewan,Nepali,Tamil,IT Professional,Manager,Bachelor's Degree,No Formal Education,9950-7261-3552,5918-5238-2487-3235,Axis Bank,Individual,A-,JADHFWG2HRG,389005
Purab Dey,Male,11/18/2018,Talaja,ST,No,57760523,Hindu,MODEL SCHOOL,Rajkot,,4th,D,514-679-7912,PurabDey@gmail.com,43929,Private,Devansh Mannan,Jiya Chaudhari,Sindhi,Others,Sales Representative,Doctor,Some College/Associate's Degree,Primary School,5546-2549-2690,5205-9198-3782-9577,ICICI Bank,Individual,A+,W8QPSGKCXP2,381271
Ivana Vig,Male,4/9/2018,Talod,NT,No,83779238,Muslim,MODEL SCHOOL,Amreli,,12th,C,575-740-8485,IvanaVig@gmail.com,97921,Private,Yasmin Goel,Vritika Gill,Bangla,Kannada,Teacher,Artist,Other/Unknown,Doctorate/Ph.D.,7228-5693-7674,9879-5630-6655-7451,Axis Bank,Individual,A+,Y2ESZPHCYQW,398920
Zain Dayal,Male,1/5/2018,Chanasma,SEBC,No,26715533,Hindu,MODEL SCHOOL,Sabarkantha,,11th,B,503-352-8327,ZainDayal@gmail.com,49976,Private,Kaira Rout,Tiya Kant,Bangla,Assamese,Teacher,Pharmacist,No Formal Education,Bachelor's Degree,9913-8561-8815,4976-4727-9933-8244,Indian Bank,Joint,A-,XILDWO7BC73,396570
Neelofar Solanki,Male,10/2/2018,Talaja,DT,No,44895255,Muslim,MODEL SCHOOL,The Dangs,,8th,D,805-782-3999,NeelofarSolanki@gmail.com,50143,Private,Suhana Kapur,Jhanvi Bhalla,Oriya,Others,Lawyer,Business Owner,Some College/Associate's Degree,Some College/Associate's Degree,9824-9456-5596,8770-3703-9683-6058,IDBI Bank,Individual,B-,N9371L35YXP,394807
Uthkarsh Kulkarni,Female,10/21/2018,Palanpur,ST,No,33418806,Christian,MODEL SCHOOL,Ahmedabad,,10th,B,882-728-7761,UthkarshKulkarni@gmail.com,97067,Private,Badal Mangat,Tejas Sekhon,Santali,Konkani,Driver,Nurse,High School,Other/Unknown,8410-1196-6612,2139-8227-3831-7761,HDFC Bank,Individual,A+,YFWHDNU3I5Y,396102
Stuvan Dhingra,Male,3/22/2018,Kotda Sangani,OBC,No,21295040,Hindu,MODEL SCHOOL,Bharuch,,1st,D,443-150-1893,StuvanDhingra@gmail.com,52343,Private,Zara Sangha,Aarna Solanki,Maithili,Telugu,Business Owner,Business Owner,Primary School,High School,2835-5972-4616,4544-3031-7338-5731,Punjab National Bank,Joint,AB-,XHILHPENFNF,382587
Madhav Chatterjee,Male,4/20/2018,Danta,ST,No,15092388,Muslim,MODEL SCHOOL,Banaskantha,,1st,C,761-507-6946,MadhavChatterjee@gmail.com,75816,Private,Zaina Sachar,Kartik Magar,Kashmiri,Kannada,Sales Representative,Social Worker,Master's Degree,Some College/Associate's Degree,9546-1415-7068,7298-2788-1355-7508,Axis Bank,Joint,B+,3GX9C47NJSH,389742
Tara Dhingra,Female,8/4/2018,Talala,DT,No,78794743,Hindu,MODEL SCHOOL,Porbandar,,5th,B,607-439-6167,TaraDhingra@gmail.com,69354,Private,Saanvi Mallick,Bhavin Kalla,Dogri,Nepali,Construction Worker,Retired,Middle School,Primary School,7927-3508-5166,6613-6448-4172-2024,Central Bank Of India,Joint,A+,5PNNC859BAT,394774
Hrishita Soman,Female,2/7/2018,Mahudha,SC,No,40105716,Christian,MODEL SCHOOL,Vadodara,,6th,C,894-343-6029,HrishitaSoman@gmail.com,38478,Private,Rasha Dhar,Devansh Taneja,Others,Bodo,Chef,Social Worker,Master's Degree,Bachelor's Degree,2378-1110-9309,5804-4936-5940-9137,Central Bank Of India,Joint,A-,J26YRJ6YI8Q,382505
Aarav Chad,Male,4/18/2018,Meghraj,SC,No,20568970,Muslim,MODEL SCHOOL,Amreli,,10th,D,521-650-9176,AaravChad@gmail.com,88750,Private,Khushi Sha,Pari Khatri,Nepali,Others,IT Professional,Sales Representative,Primary School,Master's Degree,3512-5596-7292,8576-1119-8237-8822,Central Bank Of India,Joint,O+,L2L7IWSRJ3T,386468
Shray Mandal,Male,11/9/2018,Keshod,SEBC,No,74235028,Hindu,MODEL SCHOOL,Banaskantha,,5th,C,392-498-3036,ShrayMandal@gmail.com,35186,Private,Kismat Batta,Kimaya Gaba,Kashmiri,Marathi,Driver,IT Professional,Middle School,Vocational/Trade School,1173-9750-2518,4072-8242-5437-9398,IDBI Bank,Individual,A-,4F1XXUO6Z74,397837
Ayesha Talwar,Female,5/16/2018,Deodar,NT,No,63216630,Muslim,MODEL SCHOOL,Jamnagar,,5th,B,270-273-3991,AyeshaTalwar@gmail.com,28283,Private,Stuvan Doctor,Mamooty Dasgupta,Maithili,Manipuri,Labour,Business Owner,High School,Bachelor's Degree,4424-8967-2261,3632-1663-6549-8005,Axis Bank,Joint,AB+,BC0G0HG44DS,381271
Rhea Chokshi,Female,1/17/2018,Dhrangadhra,SEBC,No,19071005,Christian,MODEL SCHOOL,Banaskantha,,7th,C,156-265-7017,RheaChokshi@gmail.com,53675,Private,Saanvi Gandhi,Eva Kannan,Kashmiri,Urdu,Teacher,Social Worker,No Formal Education,Vocational/Trade School,9126-6350-7264,5043-5999-1001-3146,Axis Bank,Joint,B+,ARR0DY6DS5X,397719
Onkar Kannan,Male,3/22/2018,Santalpur,DT,No,64772980,Christian,MODEL SCHOOL,Bhavnagar,,2nd,D,933-615-8653,OnkarKannan@gmail.com,53442,Private,Nishith Dara,Riya Seshadri,Maithili,Malayalam,Accountant,Labour,Bachelor's Degree,Other/Unknown,1307-5818-9427,1651-2176-7721-9907,Axis Bank,Joint,AB+,R6QGKE3PQN0,383924
Rania Jaggi,Female,9/26/2018,Kankrej,SEBC,No,80195155,Hindu,MODEL SCHOOL,Ahmedabad,,2nd,C,751-699-3682,RaniaJaggi@gmail.com,47060,Private,Shayak Ray,Nehmat Gole,Nepali,Bangla,Sales Representative,Doctor,Primary School,Primary School,9216-5333-6889,2760-8223-6962-1168,Indian Bank,Individual,AB+,UOHWGI57ROA,398272
Jayant Som,Female,11/21/2018,Khambha,SEBC,No,46479008,Muslim,MODEL SCHOOL,Panchmahals,,3rd,D,238-519-5099,JayantSom@gmail.com,68716,Private,Darshit Buch,Suhana Shroff,Kashmiri,Maithili,Lawyer,Business Owner,Bachelor's Degree,Doctorate/Ph.D.,5232-5879-8190,1939-8917-5446-5599,Indian Bank,Individual,O+,9SHN6I29WTQ,384728
Kiaan Doctor,Male,10/2/2018,Dhrangadhra,SEBC,No,89131805,Christian,MODEL SCHOOL,Junagadh,,7th,D,787-232-8999,KiaanDoctor@gmail.com,84917,Private,Lavanya Baria,Dhanuk Sachdev,Telugu,Bodo,Labour,Manager,Primary School,Primary School,5548-4822-9618,3033-9213-8628-5108,State Bank Of India,Joint,AB+,IPFUOS0TH1Q,388589
Mannat Barad,Female,5/2/2018,Una,SC,No,64842994,Christian,MODEL SCHOOL,Dahod,,10th,D,689-567-1720,MannatBarad@gmail.com,44357,Private,Taran Varma,Ivan Kari,Manipuri,Nepali,Government Employee,Retired,Bachelor's Degree,No Formal Education,7166-7215-8060,6998-9539-2233-4355,Indian Bank,Individual,A-,9HLR3R23Z53,388831
Sumer Mahajan,Male,2/20/2018,Khambhalia,ST,No,83028724,Muslim,MODEL SCHOOL,Sabarkantha,,5th,A,213-757-9407,SumerMahajan@gmail.com,73868,Private,Shayak Shroff,Anya Chandran,Nepali,Oriya,Chef,Nurse,Master's Degree,Doctorate/Ph.D.,3421-6482-6078,1704-3825-3462-9078,Central Bank Of India,Individual,AB-,3UHJGF1FEDV,381597
Heer Tank,Male,8/26/2018,Thasra,DT,No,48586288,Muslim,MODEL SCHOOL,Jamnagar,,9th,A,924-816-8177,HeerTank@gmail.com,87044,Private,Shamik Swamy,Bhamini Chadha,Urdu,Manipuri,Sales Representative,Social Worker,Doctorate/Ph.D.,Bachelor's Degree,6901-6279-5874,5187-1423-2519-5460,HDFC Bank,Individual,O+,VQ1N3EB8U5S,380664
Advika Trivedi,Male,4/24/2018,Abdasa,NT,No,21627741,Muslim,MODEL SCHOOL,Amreli,,8th,A,150-655-4681,AdvikaTrivedi@gmail.com,89039,Private,Ela Bava,Anya Kant,Marathi,Urdu,Artist,IT Professional,High School,Other/Unknown,8382-4160-7763,7062-8891-6704-8348,Central Bank Of India,Individual,A+,66F23U9R901,395896
Renee Shroff,Male,8/20/2018,Matar,DT,No,74169158,Hindu,MODEL SCHOOL,Mahesana,,7th,B,479-997-1745,ReneeShroff@gmail.com,95425,Private,Tiya Sabharwal,Ehsaan Banerjee,Santali,Gujarati,Farmer,Other,High School,Master's Degree,8534-3603-8280,3459-3972-5383-3696,Punjab National Bank,Joint,B-,381EARSD0O1,397032
Nitara Saran,Female,7/11/2018,Mansa,NT,No,50411502,Muslim,MODEL SCHOOL,Kheda,,5th,C,989-288-7858,NitaraSaran@gmail.com,62287,Private,Mohanlal Samra,Badal Tandon,Others,Konkani,Engineer,Secretary,Master's Degree,High School,9400-3245-8627,2511-7483-9362-1183,Central Bank Of India,Joint,AB-,IZEQXYVNOCM,391580
Reyansh Dubey,Female,7/24/2018,Lalpur,OBC,No,61539640,Christian,MODEL SCHOOL,Patan,,2nd,A,745-961-5862,ReyanshDubey@gmail.com,65815,Private,Tarini Rau,Fateh Shan,Punjabi,Bangla,Sales Representative,Librarian,Doctorate/Ph.D.,No Formal Education,6546-9136-9854,2170-5107-4796-2390,Central Bank Of India,Joint,AB+,0O1MRW07JJT,393841
Shalv Magar,Female,9/4/2018,Upleta,SC,No,83246120,Muslim,MODEL SCHOOL,Amreli,,3rd,D,210-453-7428,ShalvMagar@gmail.com,84178,Private,Ahana  Yohannan,Ayesha Varughese,Maithili,Maithili,Manager,Artist,Bachelor's Degree,Other/Unknown,1040-6896-3468,8849-8958-2667-9319,HDFC Bank,Joint,B+,CAL4N7OGJ66,383597
Uthkarsh Madan,Female,3/13/2018,Patan,ST,No,54755188,Christian,MODEL SCHOOL,Anand,,8th,C,615-265-7465,UthkarshMadan@gmail.com,35056,Private,Saanvi Sunder,Rati Gandhi,Kannada,Kannada,Driver,Government Employee,Vocational/Trade School,Vocational/Trade School,6476-1488-8964,6843-7889-2589-1157,HDFC Bank,Individual,AB+,SRNJ9QNUS6U,392732
Neysa Kanda,Male,10/16/2018,Dholka,SEBC,No,11591642,Muslim,MODEL SCHOOL,Surendranagar,,1st,D,185-182-3338,NeysaKanda@gmail.com,42451,Private,Ishaan Hegde,Alisha Kar,Kannada,Manipuri,Labour,Pharmacist,Middle School,Doctorate/Ph.D.,8476-2053-6391,5202-3254-6354-6629,ICICI Bank,Individual,O+,9JXKLINVU77,387942
Jayan Sanghvi,Male,5/12/2018,Khedbrahma,General,No,33685920,Hindu,MODEL SCHOOL,Gandhinagar,,7th,A,848-656-8428,JayanSanghvi@gmail.com,34369,Private,Mishti Dutt,Urvi Dhillon,Kashmiri,Others,Business Owner,IT Professional,High School,Vocational/Trade School,5151-4891-1532,1490-5673-6091-5120,Indian Bank,Individual,O+,6QC4SG0BM0P,392595
Riya Ganesan,Female,1/3/2018,Vijapur,DT,No,10002770,Muslim,MODEL SCHOOL,Patan,,5th,D,960-440-5762,RiyaGanesan@gmail.com,54148,Private,Aarna Shroff,Krish Bains,Gujarati,Manipuri,Lawyer,Teacher,Vocational/Trade School,Middle School,2382-7039-8621,1409-8155-5355-2309,Punjab National Bank,Individual,B+,SPWV5LHV9OE,391622
Pranay Dass,Female,2/12/2018,Dasada,NT,No,99565139,Christian,MODEL SCHOOL,Ahmedabad,,11th,C,869-702-1239,PranayDass@gmail.com,40718,Private,Manikya Ahluwalia,Anahi Bhagat,Kashmiri,Oriya,Driver,Doctor,Doctorate/Ph.D.,Some College/Associate's Degree,8701-8920-8076,9887-4092-4657-9027,ICICI Bank,Individual,AB+,GK8CHCAY35M,392384
Aayush Lala,Female,10/20/2018,Vijaynagar,SC,No,39277629,Muslim,MODEL SCHOOL,Bharuch,,7th,A,953-334-9914,AayushLala@gmail.com,93005,Private,Anahita Dugar,Dhanush Chana,Oriya,Dogri,Retired,Secretary,Master's Degree,Middle School,2674-7838-8317,3004-7326-4139-7347,ICICI Bank,Individual,B+,VVPZOJY6U2J,396445
Taran Rana,Female,6/8/2018,Junagadh,SC,No,49410496,Christian,MODEL SCHOOL,Vadodara,,9th,D,810-825-9304,TaranRana@gmail.com,37633,Private,Shanaya Chhabra,Sara Chakraborty,Konkani,Assamese,Labour,Manager,No Formal Education,No Formal Education,2113-6332-6128,5546-6763-4830-3807,Central Bank Of India,Joint,AB+,FQGH87WS8AI,397563
Hansh Mann,Female,11/24/2018,Una,DT,No,81109558,Muslim,MODEL SCHOOL,Rajkot,,7th,A,359-175-1096,HanshMann@gmail.com,44930,Private,Akarsh Kara,Krish Krish,Santali,Dogri,Teacher,Librarian,Doctorate/Ph.D.,High School,1298-9219-8539,1383-6177-4469-4532,Axis Bank,Individual,B-,X13L3TAIV0H,380496
Anaya Dhaliwal,Male,1/7/2018,Palanpur,ST,No,52990457,Christian,MODEL SCHOOL,Jamnagar,,8th,B,994-538-1164,AnayaDhaliwal@gmail.com,91428,Private,Baiju Bakshi,Raunak Jhaveri,Malayalam,Kashmiri,Other,Other,High School,Other/Unknown,9157-4236-9456,6796-3085-6897-2105,IDBI Bank,Individual,B+,6IKU22UTW6V,383610
Khushi Bansal,Female,1/25/2018,Balasinor,SC,No,85090362,Hindu,MODEL SCHOOL,Patan,,12th,B,645-427-6060,KhushiBansal@gmail.com,60869,Private,Biju Jhaveri,Urvi Sundaram,Konkani,Urdu,Driver,Nurse,High School,Middle School,5614-4818-2298,8548-8751-9937-8780,Indian Bank,Joint,A+,7OIS06XQAXG,384322
Darshit Malhotra,Female,9/4/2018,Morvi,DT,No,77706101,Muslim,MODEL SCHOOL,Valsad,,9th,A,552-431-5291,DarshitMalhotra@gmail.com,55238,Private,Neelofar Sama,Ehsaan Sen,Sindhi,Sindhi,IT Professional,Business Owner,No Formal Education,Master's Degree,4734-3561-1535,3510-9615-2414-3998,Indian Bank,Individual,B+,WC0PR2YTU0H,395664
Lakshit Sama,Female,9/19/2018,Harij,DT,No,96866225,Muslim,MODEL SCHOOL,Bhavnagar,,9th,D,814-684-3213,LakshitSama@gmail.com,74502,Private,Saanvi Gola,Raunak Ahuja,Malayalam,Kashmiri,Other,Homemaker,Master's Degree,Vocational/Trade School,2044-7314-7160,6966-9870-5289-7034,Punjab National Bank,Individual,O+,6VAOII9DM8T,380854
Sana Shah,Male,4/24/2018,Unjha,SC,No,31874082,Hindu,MODEL SCHOOL,Patan,,8th,D,114-739-8216,SanaShah@gmail.com,80243,Private,Amira Acharya,Mahika Verma,Nepali,Manipuri,Chef,Government Employee,Primary School,Primary School,2170-2798-4574,4302-4986-2384-7680,State Bank Of India,Joint,A-,C13HPAK35Y5,399031
Faiyaz Shan,Male,9/21/2018,Chuda,SEBC,No,45024655,Muslim,MODEL SCHOOL,Bhavnagar,,3rd,A,791-504-7005,FaiyazShan@gmail.com,85000,Private,Baiju Dora,Dishani Gandhi,Santali,Others,Labour,Government Employee,Other/Unknown,Primary School,2453-4391-6410,2490-3919-8560-8386,HDFC Bank,Individual,B-,Z2PCOTBVWCH,385709
Saira Desai,Female,9/11/2018,Unjha,SC,No,54557146,Muslim,MODEL SCHOOL,Bhavnagar,,2nd,A,135-647-5807,SairaDesai@gmail.com,46311,Private,Ranbir Sidhu,Shamik Ramaswamy,Malayalam,Tamil,Chef,Government Employee,Primary School,Vocational/Trade School,2696-9534-5752,8512-2387-6943-7523,HDFC Bank,Joint,B-,PFYBN10G4P2,381474
Mamooty Sarna,Female,4/20/2018,Dhanera,DT,No,66894281,Christian,MODEL SCHOOL,Bhavnagar,,12th,D,134-809-9903,MamootySarna@gmail.com,80279,Private,Manjari Kapur,Miraya Kapadia,Bodo,Bodo,Farmer,Librarian,Master's Degree,Vocational/Trade School,8070-3399-1566,2372-7026-1766-6887,IDBI Bank,Joint,B+,O42F1IKORTM,391673
Indrajit Ramachandran,Female,2/21/2018,Mandvi,OBC,No,73838951,Hindu,MODEL SCHOOL,Sabarkantha,,6th,B,238-816-8770,IndrajitRamachandran@gmail.com,84835,Private,Tanya Krishnan,Saksham Krish,Dogri,Kashmiri,IT Professional,Doctor,Primary School,Master's Degree,5165-8733-4071,7398-8816-7751-2398,HDFC Bank,Individual,O+,WNL7L3R99RK,383566
Shray Chaudhary,Male,9/13/2018,Bavla,SC,No,97176604,Muslim,MODEL SCHOOL,Ahmedabad,,11th,B,799-319-7324,ShrayChaudhary@gmail.com,87887,Private,Rohan Issac,Tanya Subramanian,Bodo,Hindi,Accountant,Government Employee,Middle School,Primary School,2987-2273-6273,6822-9970-8300-5233,ICICI Bank,Individual,B+,KI81WKXBEJN,390037
Nitara Shanker,Female,12/24/2018,Morvi,DT,No,88077903,Christian,MODEL SCHOOL,Porbandar,,11th,B,617-222-8243,NitaraShanker@gmail.com,44757,Private,Ahana  Choudhury,Aaryahi Bumb,Assamese,Malayalam,Artist,Doctor,Doctorate/Ph.D.,Vocational/Trade School,1368-2097-8244,9016-7217-8257-8581,HDFC Bank,Joint,A+,ZRZZ9PLCBKO,395842
Kaira Tella,Female,1/27/2018,Lakhpat,SEBC,No,71655300,Hindu,MODEL SCHOOL,Junagadh,,9th,B,673-392-7520,KairaTella@gmail.com,58534,Private,Alisha Kala,Dhanuk Dhawan,Bodo,Dogri,Artist,Retired,Vocational/Trade School,Some College/Associate's Degree,9667-7964-6295,1850-9704-8529-2534,HDFC Bank,Joint,AB+,6683DZQHVDQ,380362
Shalv Jayaraman,Male,5/28/2018,Amirgadh,DT,No,92465035,Hindu,MODEL SCHOOL,Narmada,,6th,A,784-437-1071,ShalvJayaraman@gmail.com,82961,Private,Zara Raman,Prisha Mallick,Oriya,Telugu,Construction Worker,Business Owner,Primary School,No Formal Education,2772-9568-8616,2094-6428-2513-4781,HDFC Bank,Joint,B-,MTOS4NLDDIG,398673
Neelofar Rajagopal,Male,8/5/2018,Virpur,OBC,No,37573990,Muslim,MODEL SCHOOL,Jamnagar,,5th,B,545-343-9657,NeelofarRajagopal@gmail.com,26250,Private,Alisha Edwin,Umang Chandra,Assamese,Punjabi,Retired,Manager,Some College/Associate's Degree,Vocational/Trade School,1387-1653-9900,9850-6225-9087-9741,State Bank Of India,Joint,AB+,GYR91YH14IL,380015
Veer Bahl,Female,8/7/2018,Fata,DT,No,90463621,Hindu,MODEL SCHOOL,Dahod,,12th,C,617-356-5985,VeerBahl@gmail.com,46205,Private,Uthkarsh Ratti,Divij Vohra,Konkani,Urdu,Teacher,Secretary,Master's Degree,Doctorate/Ph.D.,6067-5150-6240,2480-7928-6380-1515,Indian Bank,Individual,AB-,W3UI7I1XOPD,383686
Taimur Uppal,Female,6/21/2018,Lathi,General,No,80421427,Muslim,MODEL SCHOOL,Navsari,,5th,D,463-851-6987,TaimurUppal@gmail.com,59295,Private,Diya Garg,Rati Trivedi,Nepali,Malayalam,Chef,IT Professional,High School,Primary School,4494-4355-6679,3200-9330-1901-6550,IDBI Bank,Individual,B-,QSVX2B5PHK5,384425
Piya Ray,Female,7/24/2018,Lathi,OBC,No,43524417,Hindu,MODEL SCHOOL,Gandhinagar,,10th,A,445-328-9953,PiyaRay@gmail.com,28658,Private,Vaibhav Date,Eva Majumdar,Telugu,Oriya,Business Owner,Government Employee,Some College/Associate's Degree,Master's Degree,3322-6887-7215,9845-6160-1848-2484,Central Bank Of India,Individual,A-,VV3F163A6F2,384518
