name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Samaira Sura,Male,9/14/2018,Maliya,DT,No,78966875,Hindu,B K GOVT. HIGH SCHOOL,Kheda,,10th,C,487-473-6180,SamairaSura@gmail.com,44377,Government,Tiya Wali,Mannat Warrior,Malayalam,Maithili,Lawyer,Manager,No Formal Education,Primary School,6567-3729-3683,6673-9965-4638-1534,Indian Bank,Joint,A+,OYF4W2GZE6M,397533
Jivika Badami,Female,6/20/2018,Radhanpur,SEBC,No,58582036,Muslim,B K GOVT. HIGH SCHOOL,Junagadh,,11th,A,657-733-6682,JivikaBadami@gmail.com,46515,Government,Pari Ahuja,Ayesha Sabharwal,Hindi,Hindi,Manager,Artist,No Formal Education,Bachelor's Degree,9185-5443-6150,9817-3244-3220-5301,Axis Bank,Individual,AB-,NJ6CL3LNJB0,392244
Adira Kapadia,Female,3/26/2018,Vallabhipur,SC,No,86099487,Muslim,B K GOVT. HIGH SCHOOL,Panchmahals,,8th,B,310-419-2965,AdiraKapadia@gmail.com,45265,Government,Nitara Sarkar,Amani Mahal,Kannada,Urdu,Lawyer,Artist,Doctorate/Ph.D.,High School,4293-8698-2827,8924-1364-5129-6056,Axis Bank,Individual,O+,QZ0C8ZRWU3Z,395358
Faiyaz Srinivas,Female,12/15/2018,Tharad,OBC,No,93492379,Christian,B K GOVT. HIGH SCHOOL,The Dangs,,2nd,A,377-241-3578,FaiyazSrinivas@gmail.com,95901,Government,Aayush Bandi,Ehsaan Barad,Oriya,Punjabi,Farmer,Nurse,Middle School,Vocational/Trade School,3949-1164-1052,4789-8043-7123-3506,Indian Bank,Individual,O+,2Z2LSVKP2SO,384853
Anahita Chakraborty,Female,1/12/2018,Balasinor,OBC,No,12154074,Christian,B K GOVT. HIGH SCHOOL,Gandhinagar,,1st,C,388-810-6394,AnahitaChakraborty@gmail.com,69020,Government,Samar Chakraborty,Ehsaan Varghese,Bangla,Others,Accountant,Labour,No Formal Education,High School,6954-2655-2562,1716-3768-3431-5046,HDFC Bank,Joint,AB-,O8HWYAI9ARA,393843
Anya Dhar,Female,5/7/2018,Patan,DT,No,83119439,Christian,B K GOVT. HIGH SCHOOL,Panchmahals,,2nd,D,612-935-1769,AnyaDhar@gmail.com,90957,Government,Ojas Savant,Samarth Luthra,Marathi,Santali,Accountant,Secretary,Master's Degree,Bachelor's Degree,7754-7201-1285,4746-8689-7154-6551,ICICI Bank,Joint,AB+,AE6TDP69VJ2,394119
Dishani Jhaveri,Female,12/10/2018,Godhra,ST,No,21961305,Muslim,B K GOVT. HIGH SCHOOL,Valsad,,10th,A,923-144-9915,DishaniJhaveri@gmail.com,99950,Government,Eva Vala,Kismat Sami,Telugu,Oriya,Farmer,Sales Representative,Doctorate/Ph.D.,Other/Unknown,7979-7950-3205,3571-8441-8345-6496,Axis Bank,Individual,O+,35K90FNFJ15,391305
Jayant Jaggi,Female,10/27/2018,Dhanera,SEBC,No,57974050,Hindu,B K GOVT. HIGH SCHOOL,Porbandar,,3rd,A,922-633-2018,JayantJaggi@gmail.com,29733,Government,Purab Konda,Hridaan Handa,Telugu,Konkani,Accountant,Business Owner,No Formal Education,Bachelor's Degree,9079-4967-8262,1292-9411-6309-7745,Punjab National Bank,Individual,A-,MRQ98EKYEB4,383044
Hunar Bora,Male,3/8/2018,Umreth,SEBC,No,74159558,Muslim,B K GOVT. HIGH SCHOOL,Bharuch,,1st,D,341-341-3313,HunarBora@gmail.com,87858,Government,Vritika Chaudhry,Samarth Bath,Gujarati,Urdu,Farmer,Government Employee,Middle School,Some College/Associate's Degree,3210-8639-3336,7241-2062-4460-2737,Axis Bank,Individual,A-,Z1AXCJ7JFSC,391508
Azad Kata,Male,12/21/2018,Dhansura,General,No,10019209,Muslim,B K GOVT. HIGH SCHOOL,Mahesana,,1st,C,906-894-5783,AzadKata@gmail.com,37540,Government,Vritika Anand,Mannat Aurora,Kannada,Bangla,Chef,Secretary,Master's Degree,Master's Degree,9398-9966-5421,9324-5106-4953-7414,Central Bank Of India,Individual,B+,PQ1QJEU6MK3,382952
Ehsaan Amble,Female,5/18/2018,Kapadvanj,DT,No,75832835,Muslim,B K GOVT. HIGH SCHOOL,Jamnagar,,3rd,C,674-392-9149,EhsaanAmble@gmail.com,84891,Government,Shlok Mangal,Indrans Vig,Sindhi,Punjabi,Engineer,Secretary,Bachelor's Degree,Primary School,4698-7225-5634,7467-2034-9771-1366,IDBI Bank,Individual,AB+,QAYZN7EJZN6,398912
Rhea Basak,Female,7/18/2018,Dhari,SC,No,63571398,Muslim,B K GOVT. HIGH SCHOOL,Ahmedabad,,4th,B,833-655-4999,RheaBasak@gmail.com,95370,Government,Taimur Ghose,Divit Khanna,Nepali,Assamese,Construction Worker,Librarian,Primary School,High School,3367-7623-9006,9668-3771-2719-6067,Axis Bank,Individual,O+,ANJIIZQXVLM,392917
Sara Bhardwaj,Female,10/23/2018,Radhanpur,OBC,No,73812585,Hindu,B K GOVT. HIGH SCHOOL,Sabarkantha,,5th,B,165-126-9846,SaraBhardwaj@gmail.com,97235,Government,Nayantara Swamy,Arnav Solanki,Bangla,Oriya,Sales Representative,Homemaker,Bachelor's Degree,No Formal Education,1510-5732-9316,9447-9318-7088-9315,Central Bank Of India,Joint,AB+,K71SXBIPUVR,388754
Mahika Handa,Male,10/27/2018,Becharaji,DT,No,94317533,Muslim,B K GOVT. HIGH SCHOOL,Narmada,,8th,B,315-616-5373,MahikaHanda@gmail.com,64656,Government,Ayesha Kata,Tara Luthra,Gujarati,Gujarati,Teacher,Manager,Bachelor's Degree,Primary School,2301-6676-9953,6425-8638-4308-1768,Axis Bank,Joint,A+,URIZMQHXKVJ,392433
Ivana Chauhan,Female,3/25/2018,Dasada,OBC,No,22740648,Muslim,B K GOVT. HIGH SCHOOL,Narmada,,3rd,C,170-849-9070,IvanaChauhan@gmail.com,95200,Government,Samar Sachdev,Hansh Bhatt,Maithili,Maithili,Manager,Librarian,Other/Unknown,No Formal Education,8277-7114-4415,8891-7355-4811-3211,IDBI Bank,Individual,AB-,C5MLZCI0YOE,388000
Kiaan Varty,Male,7/17/2018,Ranpur,DT,No,82102392,Muslim,B K GOVT. HIGH SCHOOL,Banaskantha,,5th,D,808-587-1298,KiaanVarty@gmail.com,44310,Government,Manikya Shere,Renee Savant,Assamese,Nepali,Business Owner,Nurse,Master's Degree,Primary School,8583-8202-6868,5394-2727-8116-5776,ICICI Bank,Joint,AB-,GEF8UT2QS2X,386553
Advik Venkatesh,Female,2/10/2018,Sutrapada,ST,No,61043411,Hindu,B K GOVT. HIGH SCHOOL,Surendranagar,,12th,D,448-488-3396,AdvikVenkatesh@gmail.com,79728,Government,Navya Bakshi,Suhana Master,Hindi,Maithili,Chef,Labour,Some College/Associate's Degree,Middle School,8895-4018-2326,8106-5065-9013-4781,HDFC Bank,Individual,AB+,RXLXET207I3,381197
Hrishita Lala,Female,7/27/2018,Nakhatrana,General,No,11127445,Christian,B K GOVT. HIGH SCHOOL,Vadodara,,1st,A,204-590-9442,HrishitaLala@gmail.com,52549,Government,Bhavin Ahluwalia,Anika Mand,Gujarati,Maithili,Teacher,Sales Representative,Primary School,High School,5143-9743-1198,8485-3567-2626-6908,HDFC Bank,Joint,B-,2X2V61B6EWV,385700
Darshit Savant,Male,6/6/2018,Bhuj,SEBC,No,19370802,Christian,B K GOVT. HIGH SCHOOL,Ahmedabad,,11th,B,766-855-2465,DarshitSavant@gmail.com,63183,Government,Jivika Karnik,Taimur Devi,Bodo,Gujarati,Business Owner,IT Professional,Some College/Associate's Degree,Primary School,5512-4894-8984,5629-9352-4252-4973,Indian Bank,Individual,AB-,7NIALUJUOP1,390878
Yuvraj  Wagle,Female,8/3/2018,Shehera,NT,No,98764912,Muslim,B K GOVT. HIGH SCHOOL,Surat,,9th,A,187-888-1339,YuvrajWagle@gmail.com,75039,Government,Gokul Tara,Anaya Bains,Gujarati,Marathi,Other,Librarian,High School,Middle School,9797-4414-3640,7382-5417-5337-8304,Punjab National Bank,Joint,O+,59H49GUYFZE,397563
Siya Gola,Male,9/14/2018,Bhanvad,ST,No,21661457,Christian,B K GOVT. HIGH SCHOOL,Porbandar,,9th,A,875-176-2886,SiyaGola@gmail.com,49305,Government,Fateh Lad,Yuvaan DÂAlia,Malayalam,Maithili,Labour,Homemaker,Vocational/Trade School,Bachelor's Degree,1848-3740-4104,6860-5991-1865-3799,Axis Bank,Individual,B+,SP16GPRZI2B,392493
Ryan Kaur,Female,1/19/2018,Anand,SEBC,No,72716668,Muslim,B K GOVT. HIGH SCHOOL,Amreli,,6th,B,637-204-6383,RyanKaur@gmail.com,62186,Government,Himmat Desai,Ivana Sundaram,Malayalam,Tamil,Labour,Government Employee,Some College/Associate's Degree,Master's Degree,9091-5595-8275,1594-4039-5636-8935,Axis Bank,Individual,AB+,38F9V3GO9CV,381857
Vedika Hayre,Male,11/5/2018,Vadgam,NT,No,33109523,Hindu,B K GOVT. HIGH SCHOOL,Anand,,7th,D,628-585-4480,VedikaHayre@gmail.com,54345,Government,Hrishita Rajagopal,Samiha Kapur,Sindhi,Assamese,Retired,Nurse,Master's Degree,Primary School,4245-2513-1040,4725-9025-6157-1492,Axis Bank,Joint,A-,CUBDY28WNFS,390669
Sahil Varkey,Female,12/23/2018,Talaja,OBC,No,56326537,Muslim,B K GOVT. HIGH SCHOOL,Valsad,,5th,A,475-981-1609,SahilVarkey@gmail.com,79260,Government,Vidur Vyas,Manikya Kuruvilla,Konkani,Kashmiri,Farmer,Chef,Some College/Associate's Degree,Bachelor's Degree,4436-2699-3401,6736-3733-6766-1942,ICICI Bank,Joint,AB-,8WEAYLCF62Y,388591
Vidur Koshy,Male,5/5/2018,Una,OBC,No,99637619,Hindu,B K GOVT. HIGH SCHOOL,Valsad,,12th,A,493-913-5545,VidurKoshy@gmail.com,55526,Government,Yashvi Sibal,Neelofar Dugar,Telugu,Oriya,Driver,Doctor,Primary School,Master's Degree,8393-7278-1148,5849-7542-2387-8822,HDFC Bank,Individual,AB-,Y2EB25NA7IA,395923
Eshani Mandal,Male,5/23/2018,Dhrol,ST,No,82043009,Hindu,B K GOVT. HIGH SCHOOL,Valsad,,5th,A,678-863-4881,EshaniMandal@gmail.com,75517,Government,Jayesh Sanghvi,Charvi Sura,Kannada,Hindi,Accountant,Homemaker,Primary School,Master's Degree,5879-4415-7013,4864-7151-6238-3829,Central Bank Of India,Individual,B-,0DP4P63F2BL,395717
Jiya Khosla,Female,11/25/2018,Himatnagar,ST,No,42252167,Muslim,B K GOVT. HIGH SCHOOL,Amreli,,1st,A,606-112-9813,JiyaKhosla@gmail.com,56325,Government,Hiran Sant,Pihu Mani,Gujarati,Urdu,Artist,Sales Representative,Middle School,Middle School,3446-3476-9920,3958-2022-9205-2639,Indian Bank,Individual,A-,JQDLRIK2FAN,397854
Shanaya Kulkarni,Male,11/13/2018,Dhanera,OBC,No,61291128,Muslim,B K GOVT. HIGH SCHOOL,Rajkot,,11th,D,370-345-2169,ShanayaKulkarni@gmail.com,44236,Government,Jhanvi Dora,Jhanvi Aurora,Assamese,Sindhi,Other,Secretary,Primary School,Vocational/Trade School,5673-7281-7502,2897-1305-9012-4094,State Bank Of India,Joint,AB+,AIFUG1J535L,383711
Anahita Jayaraman,Male,8/18/2018,Bhanvad,DT,No,30310260,Hindu,B K GOVT. HIGH SCHOOL,Patan,,6th,D,663-905-7799,AnahitaJayaraman@gmail.com,35655,Government,Armaan Mangat,Jiya Raval,Oriya,Sindhi,Manager,Doctor,No Formal Education,Primary School,5849-4243-1325,2351-4749-4734-3784,IDBI Bank,Joint,O+,IUMFHNO3ZIT,388991
Neysa Raja,Female,10/2/2018,Palanpur,NT,No,34730401,Christian,B K GOVT. HIGH SCHOOL,Surendranagar,,5th,C,979-536-5723,NeysaRaja@gmail.com,97620,Government,Ehsaan Yadav,Shayak Suri,Oriya,Urdu,Driver,Retired,Some College/Associate's Degree,Master's Degree,2647-2391-5105,6299-2506-3945-2113,Indian Bank,Individual,A-,ALBEWIBUAWQ,390672
Samiha Bala,Male,9/28/2018,Daskroi,SC,No,47311992,Christian,B K GOVT. HIGH SCHOOL,Kheda,,7th,A,324-642-1031,SamihaBala@gmail.com,64261,Government,Zara Mangat,Nitya Sha,Hindi,Konkani,Government Employee,Accountant,Middle School,Some College/Associate's Degree,6191-3908-5018,4072-2191-3879-6723,ICICI Bank,Joint,B-,TCRTAPDXN4P,390156
Bhavin Kashyap,Female,2/3/2018,Detroj-Rampura,ST,No,63574209,Muslim,B K GOVT. HIGH SCHOOL,Amreli,,7th,D,602-974-5973,BhavinKashyap@gmail.com,99419,Government,Jayant Brahmbhatt,Zeeshan Lala,Malayalam,Tamil,Teacher,Artist,Other/Unknown,Other/Unknown,7345-7971-7179,8272-7736-6662-6418,ICICI Bank,Joint,B-,GPBK8DU2CXW,399479
Umang Gara,Female,4/21/2018,Kotda Sangani,General,No,10545469,Hindu,B K GOVT. HIGH SCHOOL,Sabarkantha,,12th,B,301-915-1587,UmangGara@gmail.com,52404,Government,Tarini Wadhwa,Dhanuk Master,Konkani,Marathi,Driver,Retired,Master's Degree,Other/Unknown,9275-8938-5608,2211-9567-9937-6426,Axis Bank,Joint,AB+,DXQTZZ6A87R,398384
Rati Comar,Female,9/26/2018,Kutiyana,SC,No,29524873,Hindu,B K GOVT. HIGH SCHOOL,Ahmedabad,,2nd,B,562-680-5560,RatiComar@gmail.com,61296,Government,Jhanvi Sarraf,Ayesha Iyengar,Maithili,Telugu,Business Owner,Secretary,Master's Degree,Primary School,6718-7606-1771,7474-2955-6810-4611,Punjab National Bank,Individual,O+,6OQZJPEPT5R,387201
Riya Grover,Male,4/8/2018,Tankara,NT,No,34321088,Christian,B K GOVT. HIGH SCHOOL,The Dangs,,7th,D,290-449-5583,RiyaGrover@gmail.com,67444,Government,Sana Majumdar,Advika Chanda,Dogri,Oriya,Other,Manager,Primary School,Some College/Associate's Degree,6583-2334-8945,1690-4979-4200-7095,Punjab National Bank,Individual,B+,PFUG5WH0MUL,390987
Sara Bhargava,Female,1/4/2018,Kheralu,General,No,11718128,Hindu,B K GOVT. HIGH SCHOOL,Dahod,,12th,D,648-517-7421,SaraBhargava@gmail.com,57843,Government,Riya Chacko,Kismat Sundaram,Hindi,Gujarati,Driver,Teacher,Vocational/Trade School,Primary School,9070-4713-7757,8451-6914-1921-8223,IDBI Bank,Individual,O+,HKG012R9LFH,384017
Damini Gill,Female,12/12/2018,Bavla,SC,No,36767912,Hindu,B K GOVT. HIGH SCHOOL,Surat,,7th,D,481-505-3289,DaminiGill@gmail.com,49193,Government,Piya Sane,Anahita Gokhale,Manipuri,Telugu,Manager,Homemaker,High School,Primary School,7834-9080-7893,7993-1758-6209-8971,Punjab National Bank,Joint,AB+,4EI2Y3DV4C5,393842
Neysa Kapadia,Female,6/21/2018,Vallabhipur,SC,No,14185896,Hindu,B K GOVT. HIGH SCHOOL,Bhavnagar,,3rd,A,755-353-6157,NeysaKapadia@gmail.com,35766,Government,Reyansh Krishnan,Kavya Lalla,Bodo,Dogri,Doctor,Government Employee,Doctorate/Ph.D.,Middle School,5535-3591-1037,4681-5971-1236-3408,Central Bank Of India,Individual,AB+,WTGUY9B1IE7,397727
Vanya Batra,Female,12/23/2018,Kodinar,OBC,No,82902351,Muslim,B K GOVT. HIGH SCHOOL,Mahesana,,11th,B,482-707-1040,VanyaBatra@gmail.com,59331,Government,Yasmin Boase,Jiya Dada,Konkani,Punjabi,IT Professional,Social Worker,High School,High School,5907-1973-7888,5911-4049-7646-5492,Indian Bank,Individual,AB-,MO31IY5Q1QE,385828
Nayantara Bora,Male,1/3/2018,Halol,DT,No,73252721,Hindu,B K GOVT. HIGH SCHOOL,Ahmedabad,,7th,D,828-886-4865,NayantaraBora@gmail.com,92550,Government,Zain Karan,Jivika Thakkar,Kannada,Santali,Engineer,Accountant,Some College/Associate's Degree,Bachelor's Degree,9618-6084-9413,2290-4569-5610-6675,Punjab National Bank,Joint,AB+,RJ2NFR5MY64,398659
Faiyaz Jaggi,Female,9/19/2018,Mandal,SC,No,66854648,Hindu,B K GOVT. HIGH SCHOOL,Amreli,,1st,A,367-740-7941,FaiyazJaggi@gmail.com,32632,Government,Hunar Dash,Tara Som,Dogri,Maithili,Artist,Librarian,Doctorate/Ph.D.,Middle School,2840-4747-8548,5148-9575-5322-7571,Indian Bank,Joint,A+,H4QL55BHH2D,384326
Anika Hayre,Male,2/23/2018,Amreli,NT,No,88348894,Muslim,B K GOVT. HIGH SCHOOL,The Dangs,,10th,B,400-122-1047,AnikaHayre@gmail.com,57375,Government,Charvi Rajagopalan,Riya Bassi,Others,Urdu,Construction Worker,Business Owner,Middle School,Bachelor's Degree,4280-2363-6035,6639-5346-7479-9318,Indian Bank,Joint,AB+,YK1WKGBEG93,393033
Pranay Arya,Male,4/7/2018,Mahudha,ST,No,34840370,Christian,B K GOVT. HIGH SCHOOL,Mahesana,,6th,A,718-630-3891,PranayArya@gmail.com,93020,Government,Rasha Kade,Tejas Bassi,Marathi,Punjabi,Retired,Pharmacist,Primary School,Vocational/Trade School,7504-2911-3497,3111-9666-8734-6248,HDFC Bank,Individual,A+,5MH61RM8U77,393526
Jiya Warrior,Female,7/13/2018,Radhanpur,SC,No,78710638,Christian,B K GOVT. HIGH SCHOOL,Anand,,11th,B,540-940-4004,JiyaWarrior@gmail.com,84988,Government,Sara Rama,Reyansh Rastogi,Kashmiri,Santali,Engineer,Labour,Vocational/Trade School,Other/Unknown,8002-5693-8064,5343-5833-5556-2789,Indian Bank,Joint,B+,ONZMF4BTF5M,394151
Ojas Kumer,Female,12/21/2018,Radhanpur,ST,No,96380000,Hindu,B K GOVT. HIGH SCHOOL,Surendranagar,,2nd,B,191-318-5126,OjasKumer@gmail.com,77181,Government,Sana Chaudhry,Rohan Warrior,Gujarati,Gujarati,Driver,Chef,Vocational/Trade School,No Formal Education,1670-1913-9488,7674-7454-3972-5792,Indian Bank,Joint,B+,WG23KPDKP23,395129
Tara Zachariah,Male,10/25/2018,Anjar,SC,No,11761392,Hindu,B K GOVT. HIGH SCHOOL,Anand,,8th,D,213-460-8234,TaraZachariah@gmail.com,30843,Government,Priyansh Sathe,Shanaya Hari,Maithili,Kashmiri,Labour,Homemaker,Primary School,Master's Degree,9395-5112-1269,3141-7001-5891-2393,State Bank Of India,Joint,B+,7SDM4D2M60C,387431
Rohan Dutt,Female,4/16/2018,Bhesan,SC,No,41016060,Hindu,B K GOVT. HIGH SCHOOL,Patan,,3rd,C,766-920-4126,RohanDutt@gmail.com,74324,Government,Kabir Varty,Amani Chhabra,Others,Malayalam,Retired,Chef,Doctorate/Ph.D.,Vocational/Trade School,1590-6140-1184,4697-9266-6466-9759,ICICI Bank,Individual,B-,QIL1RDLZZVO,398508
Tara Bhatt,Female,6/20/2018,Mahudha,SEBC,No,49358816,Christian,B K GOVT. HIGH SCHOOL,Gandhinagar,,6th,B,209-769-3909,TaraBhatt@gmail.com,43943,Government,Aradhya Wagle,Misha Kadakia,Bangla,Bangla,Engineer,Teacher,Master's Degree,High School,4623-1937-1289,3657-6258-5883-3710,Axis Bank,Individual,AB-,6UXWK7KQGMP,390655
Advik Shukla,Male,5/5/2018,Rajula,OBC,No,59235562,Christian,B K GOVT. HIGH SCHOOL,Panchmahals,,7th,D,760-913-3816,AdvikShukla@gmail.com,37345,Government,Urvi Gole,Nayantara Ganguly,Maithili,Kannada,Teacher,Social Worker,Doctorate/Ph.D.,Other/Unknown,9375-8880-2101,1079-8203-8736-1166,State Bank Of India,Joint,O+,J8UYQ0XJIZV,392375
Amira Das,Male,10/23/2018,Deesa,ST,No,59612640,Hindu,B K GOVT. HIGH SCHOOL,Kheda,,10th,D,327-507-8158,AmiraDas@gmail.com,64794,Government,Zoya Subramaniam,Rania Saha,Nepali,Marathi,Government Employee,Other,Some College/Associate's Degree,Master's Degree,1312-7923-8208,6877-9714-6532-2146,Punjab National Bank,Joint,A-,E2H79CS8TXT,397534
Madhup Dey,Male,5/10/2018,Mendarda,General,No,90966786,Muslim,B K GOVT. HIGH SCHOOL,Kheda,,5th,A,559-339-9507,MadhupDey@gmail.com,89641,Government,Yasmin Amble,Nirvi Sahni,Marathi,Marathi,Farmer,Government Employee,No Formal Education,Primary School,4459-2143-8968,2069-8268-8001-3416,Punjab National Bank,Joint,A+,NLENSO2KGIY,391932
Shamik Sood,Female,8/28/2018,Malpur,OBC,No,16421277,Christian,B K GOVT. HIGH SCHOOL,Porbandar,,7th,B,409-366-9894,ShamikSood@gmail.com,86384,Government,Vidur Suresh,Krish Solanki,Urdu,Maithili,Doctor,Pharmacist,Vocational/Trade School,Other/Unknown,5831-6008-2173,4094-5777-7375-4510,Central Bank Of India,Joint,AB-,ZLSVFIBR6Z4,381844
Arhaan Suresh,Female,2/4/2018,Sihor,ST,No,41147629,Christian,B K GOVT. HIGH SCHOOL,Patan,,2nd,A,595-976-3686,ArhaanSuresh@gmail.com,98231,Government,Misha Uppal,Sumer Edwin,Kashmiri,Oriya,Accountant,Other,Master's Degree,Some College/Associate's Degree,3917-1425-9986,7495-8106-4320-4020,State Bank Of India,Individual,O+,HDPDGPDBYVW,394957
Advik Krishnan,Male,4/17/2018,Jamnagar,SC,No,35154265,Muslim,B K GOVT. HIGH SCHOOL,Anand,,9th,C,133-637-4325,AdvikKrishnan@gmail.com,44039,Government,Alia Kade,Vidur Hans,Sindhi,Hindi,Manager,Government Employee,Middle School,Doctorate/Ph.D.,1432-7133-5160,9928-1210-1560-6137,State Bank Of India,Joint,A+,5ZHWC8P145V,397747
Fateh Deep,Male,11/12/2018,Bhuj,ST,No,41252712,Christian,B K GOVT. HIGH SCHOOL,Navsari,,6th,D,533-754-9019,FatehDeep@gmail.com,58265,Government,Jhanvi Bhakta,Ayesha Goyal,Dogri,Urdu,Chef,Retired,Doctorate/Ph.D.,Vocational/Trade School,7963-4401-6738,8524-3729-1121-4102,Central Bank Of India,Joint,B+,DZU7OUV8YBU,390432
Nirvaan Ravel,Male,4/14/2018,Kutiyana,ST,No,60621440,Hindu,B K GOVT. HIGH SCHOOL,Tapi,,11th,B,991-323-5189,NirvaanRavel@gmail.com,43064,Government,Vidur Viswanathan,Hridaan Badal,Assamese,Manipuri,Sales Representative,Sales Representative,Other/Unknown,Doctorate/Ph.D.,4176-5646-7911,4267-2804-2409-4552,Punjab National Bank,Joint,A+,H1OU1E14ZAV,390126
Dhanuk Saraf,Female,1/14/2018,Chanasma,SC,No,77503252,Hindu,B K GOVT. HIGH SCHOOL,Vadodara,,3rd,A,924-569-8122,DhanukSaraf@gmail.com,47394,Government,Rania Devi,Tejas Majumdar,Manipuri,Nepali,Teacher,Labour,Other/Unknown,Other/Unknown,4146-3819-6921,2228-2102-8647-8483,Indian Bank,Joint,A-,C1AE1VCDG99,394666
Farhan Kapur,Male,5/14/2018,Kheda,DT,No,52772454,Christian,B K GOVT. HIGH SCHOOL,Kheda,,10th,B,810-328-1205,FarhanKapur@gmail.com,95729,Government,Heer Dixit,Jayan Gulati,Kashmiri,Sindhi,Retired,Retired,Primary School,Bachelor's Degree,3332-3000-5291,4948-7963-4574-6825,Axis Bank,Joint,A-,5AQ62VBLVVY,383354
Jayan Chokshi,Female,10/6/2018,Keshod,SC,No,16165786,Hindu,B K GOVT. HIGH SCHOOL,Surendranagar,,9th,C,237-801-3608,JayanChokshi@gmail.com,67904,Government,Zoya Garg,Ishita Dua,Kashmiri,Kannada,Government Employee,Homemaker,Doctorate/Ph.D.,Primary School,1127-1577-2358,5085-6619-6205-3308,Central Bank Of India,Joint,AB-,5M4Z32H9U39,399690
Faiyaz Chander,Female,10/2/2018,Jamkandorna,SEBC,No,38906715,Hindu,B K GOVT. HIGH SCHOOL,Gandhinagar,,6th,A,337-376-7051,FaiyazChander@gmail.com,46351,Government,Zain Bir,Bhavin Bansal,Hindi,Konkani,Retired,Artist,No Formal Education,Bachelor's Degree,9393-6806-9533,3738-5863-9949-2888,ICICI Bank,Joint,O+,VGARPV5KBYW,389932
Drishya Chakraborty,Female,7/14/2018,Barwala,NT,No,89685658,Muslim,B K GOVT. HIGH SCHOOL,Patan,,12th,D,606-527-3846,DrishyaChakraborty@gmail.com,56580,Government,Jhanvi Lala,Rhea Venkatesh,Gujarati,Santali,IT Professional,Government Employee,Primary School,Doctorate/Ph.D.,2931-3441-4568,2799-6015-3269-5401,Indian Bank,Joint,B+,CTIIANO90AR,386394
Mehul Chaudhary,Female,6/13/2018,Rapar,SC,No,47514213,Hindu,B K GOVT. HIGH SCHOOL,Ahmedabad,,4th,D,832-817-7580,MehulChaudhary@gmail.com,92351,Government,Purab Sachdev,Trisha Dass,Bodo,Urdu,Sales Representative,Labour,High School,No Formal Education,6499-7625-3790,8682-7381-6317-4510,Central Bank Of India,Joint,B-,IN2VS55ICJC,399935
Siya Sachdeva,Female,4/25/2018,Dhanera,DT,No,90914933,Muslim,B K GOVT. HIGH SCHOOL,Valsad,,5th,B,399-262-6637,SiyaSachdeva@gmail.com,26502,Government,Darshit Hayer,Rhea Bhargava,Malayalam,Tamil,Engineer,Librarian,Bachelor's Degree,Some College/Associate's Degree,7625-1970-6117,2424-1113-5342-4480,Punjab National Bank,Joint,O+,5XD6FD191VI,384402
Kabir Vyas,Female,9/16/2018,Visnagar,DT,No,76286648,Hindu,B K GOVT. HIGH SCHOOL,Patan,,5th,D,733-797-3440,KabirVyas@gmail.com,45908,Government,Dharmajan Rastogi,Tejas DÂAlia,Tamil,Kannada,Farmer,Manager,Doctorate/Ph.D.,Primary School,2850-3444-4240,5368-4817-4389-9038,Axis Bank,Individual,B-,0NZ6SO0J5YV,391503
Nirvi Apte,Female,10/13/2018,Becharaji,DT,No,93617191,Hindu,B K GOVT. HIGH SCHOOL,Narmada,,12th,D,589-213-6823,NirviApte@gmail.com,38449,Government,Aarna Dugar,Prerak Bava,Hindi,Hindi,Labour,Secretary,Vocational/Trade School,Vocational/Trade School,5324-2149-8287,7560-7853-2533-3593,State Bank Of India,Joint,AB+,XBJ6BQNEHZR,397831
Samarth Krish,Female,2/2/2018,Jafrabad,NT,No,89965510,Muslim,B K GOVT. HIGH SCHOOL,Patan,,5th,A,723-158-9574,SamarthKrish@gmail.com,91680,Government,Hazel Sampath,Trisha Dar,Bangla,Telugu,Farmer,Retired,Other/Unknown,Middle School,9718-1271-6505,5671-6855-6981-4408,HDFC Bank,Joint,A-,SZ8BJ8IC8WF,395857
Kimaya Chaudhuri,Female,8/10/2018,Radhanpur,ST,No,94592803,Christian,B K GOVT. HIGH SCHOOL,Ahmedabad,,1st,A,657-931-7010,KimayaChaudhuri@gmail.com,73772,Government,Romil Gaba,Shanaya Walla,Bangla,Telugu,Retired,Other,Middle School,Primary School,3683-9228-6524,3025-8718-1593-8786,IDBI Bank,Joint,AB+,PZIZIMC99LK,391848
Zoya Kota,Female,10/26/2018,Wankaner,ST,No,90852405,Muslim,B K GOVT. HIGH SCHOOL,The Dangs,,5th,A,360-411-9113,ZoyaKota@gmail.com,33425,Government,Anika Raj,Ela Sengupta,Telugu,Hindi,Accountant,Nurse,Primary School,High School,2708-3049-8840,7043-1190-9286-5997,Indian Bank,Joint,A+,132HNYBF8Q1,398390
