name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Khushi Butala,Female,5/24/2018,Modasa,NT,No,64590124,Christian,SHRI GOVERNMENT HIGH SCHOOL,Tapi,,3rd,C,557-362-4989,KhushiButala@gmail.com,57133,Government,Jayant Sodhi,Kismat Khatri,Manipuri,Bangla,Government Employee,Retired,Doctorate/Ph.D.,Bachelor's Degree,2259-1010-2598,4936-4228-6200-4734,Indian Bank,Individual,A-,UQMW7EYR3CX,380174
Oorja Zachariah,Male,1/14/2018,Nakhatrana,DT,No,49591260,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Gandhinagar,,6th,D,280-108-7666,OorjaZachariah@gmail.com,43962,Government,Kimaya Goel,Pihu Rao,Gujarati,Others,Farmer,IT Professional,Primary School,Primary School,5917-7991-8904,6159-3583-9718-4630,Indian Bank,Individual,B+,AK0GOI6NFBL,398504
Rohan Zachariah,Female,2/16/2018,Palanpur,DT,No,46436594,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Anand,,8th,C,225-857-3820,RohanZachariah@gmail.com,72161,Government,Anay Bawa,Dhanush Sethi,Konkani,Nepali,Engineer,IT Professional,Some College/Associate's Degree,Primary School,7714-2621-6231,9959-7754-8809-8423,ICICI Bank,Joint,AB-,O4VGFJAR6LQ,393172
Sana Dugar,Female,3/16/2018,Bagasara,DT,No,11115543,Christian,SHRI GOVERNMENT HIGH SCHOOL,Banaskantha,,7th,D,766-974-3151,SanaDugar@gmail.com,83970,Government,Sana DÂAlia,Oorja Kala,Tamil,Kannada,Other,Doctor,No Formal Education,No Formal Education,2170-3814-9204,1071-4418-3996-8037,State Bank Of India,Individual,A-,H8SV8HV30FM,394417
Advik Singh,Female,2/7/2018,Manavadar,ST,No,55825853,Christian,SHRI GOVERNMENT HIGH SCHOOL,Surendranagar,,9th,A,552-430-7225,AdvikSingh@gmail.com,39588,Government,Hiran Kar,Samar Doctor,Oriya,Malayalam,Business Owner,Homemaker,Other/Unknown,Some College/Associate's Degree,3320-1925-4560,7703-8632-2669-6822,State Bank Of India,Individual,AB+,GPJAZY30BA4,391457
Rania Choudhary,Female,7/14/2018,Savarkundla,SC,No,53145958,Christian,SHRI GOVERNMENT HIGH SCHOOL,Anand,,7th,B,562-793-5397,RaniaChoudhary@gmail.com,26001,Government,Eva Krishnan,Umang Arora,Kashmiri,Kannada,Construction Worker,Teacher,Master's Degree,Doctorate/Ph.D.,9374-3624-7729,2216-4006-1633-2003,Indian Bank,Individual,AB-,TTFFS0CU1KJ,399618
Saira Aggarwal,Female,11/2/2018,Idar,ST,No,61955301,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Bharuch,,5th,D,280-793-4239,SairaAggarwal@gmail.com,84396,Government,Mohanlal Tak,Bhavin Dutta,Kannada,Hindi,IT Professional,Chef,Master's Degree,Some College/Associate's Degree,9007-4202-9597,9954-5242-7240-8978,Central Bank Of India,Individual,B+,QRGAOSZLGDV,393070
Lagan Wali,Male,8/23/2018,Mangrol,SC,No,18050175,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Ahmedabad,,12th,A,450-128-2699,LaganWali@gmail.com,97088,Government,Dhruv Kakar,Reyansh Venkatesh,Kashmiri,Nepali,Doctor,Librarian,Primary School,Bachelor's Degree,2433-8537-7611,7408-3286-9520-8202,State Bank Of India,Individual,AB-,8W9O5JBMAOT,393978
Emir Deo,Female,6/9/2018,Kalavad,SEBC,No,99032438,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Ahmedabad,,7th,A,363-506-1062,EmirDeo@gmail.com,34180,Government,Rania Sem,Advika Dewan,Nepali,Marathi,Labour,Teacher,Vocational/Trade School,Some College/Associate's Degree,4082-9064-4510,4265-5249-6742-2578,ICICI Bank,Individual,O+,15A7WBH6327,380769
Rania Goyal,Female,1/22/2018,Kunkavav Vadia,SEBC,No,26786194,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Rajkot,,2nd,D,520-905-3342,RaniaGoyal@gmail.com,79874,Government,Hunar Chana,Hunar Raj,Santali,Bodo,Other,Doctor,No Formal Education,No Formal Education,2023-4199-5876,5777-9986-2821-6538,ICICI Bank,Joint,AB+,2EH48I1LVFM,393584
Urvi Vyas,Female,10/6/2018,Radhanpur,ST,No,91672354,Christian,SHRI GOVERNMENT HIGH SCHOOL,Navsari,,6th,D,341-701-3570,UrviVyas@gmail.com,45870,Government,Samarth Kala,Jayant Gulati,Kashmiri,Sindhi,Doctor,Doctor,Vocational/Trade School,Vocational/Trade School,5184-7305-7684,1364-5219-7321-8895,Axis Bank,Individual,A+,1S7N9ULLCTD,396051
Samar Ravel,Female,5/5/2018,Umreth,SEBC,No,12109447,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Amreli,,11th,C,443-730-7122,SamarRavel@gmail.com,57741,Government,Aniruddh Sabharwal,Tushar Mandal,Urdu,Urdu,Other,Teacher,Vocational/Trade School,Master's Degree,1810-4478-2045,1895-9618-6862-2758,Indian Bank,Individual,AB-,4C0LC2H0LQ8,397727
Onkar Rama,Male,6/4/2018,Khambhat,DT,No,18912881,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Narmada,,12th,C,341-358-6276,OnkarRama@gmail.com,56665,Government,Dhanuk Lalla,Nitara Kanda,Gujarati,Santali,Lawyer,Business Owner,Bachelor's Degree,Doctorate/Ph.D.,1032-3317-9840,4008-7542-9939-9900,Indian Bank,Individual,B-,1LX6B4BW3U5,384746
Rhea Halder,Female,9/20/2018,Patan-Veraval,ST,No,42354185,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Kheda,,9th,B,778-108-4640,RheaHalder@gmail.com,48218,Government,Faiyaz Dhar,Dharmajan Sundaram,Malayalam,Manipuri,Business Owner,Accountant,Middle School,Other/Unknown,9493-4162-9469,1211-2054-7511-7782,HDFC Bank,Joint,O+,RAT18OK81E7,384715
Pranay Shetty,Male,4/10/2018,Dehgam,DT,No,67054274,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Junagadh,,10th,D,633-458-8756,PranayShetty@gmail.com,42189,Government,Riya Manda,Saksham Zacharia,Dogri,Telugu,Construction Worker,Nurse,Middle School,No Formal Education,3035-5895-7424,6524-2403-7180-6028,State Bank Of India,Individual,AB+,OAP4RPNDJQL,392465
Diya Wali,Male,5/6/2018,Khambha,DT,No,39448212,Christian,SHRI GOVERNMENT HIGH SCHOOL,Mahesana,,11th,B,708-954-7553,DiyaWali@gmail.com,46308,Government,Divij Tank,Anaya Verma,Malayalam,Oriya,Accountant,Manager,Other/Unknown,Doctorate/Ph.D.,8020-7314-6454,4975-2470-4755-8926,Central Bank Of India,Joint,B-,SYAVIAJM7DQ,382864
Akarsh Dhillon,Female,2/8/2018,Kutiyana,SEBC,No,33111926,Christian,SHRI GOVERNMENT HIGH SCHOOL,Tapi,,12th,B,148-806-3982,AkarshDhillon@gmail.com,25713,Government,Raunak Jaggi,Tanya Malhotra,Bangla,Santali,Manager,Nurse,Master's Degree,Doctorate/Ph.D.,3974-9928-4456,1620-4175-1469-9654,IDBI Bank,Joint,AB+,WPDGTYN41R7,385625
Rasha Gandhi,Male,10/15/2018,Mundra,SC,No,33740770,Christian,SHRI GOVERNMENT HIGH SCHOOL,Patan,,2nd,C,153-750-2130,RashaGandhi@gmail.com,93775,Government,Rhea Chanda,Ryan Sunder,Punjabi,Assamese,Construction Worker,Pharmacist,Other/Unknown,Primary School,2191-2623-7244,6454-2245-1418-7054,State Bank Of India,Individual,B-,K0815LI2IFS,395002
Mishti Bail,Male,11/3/2018,Bhavnagar,SC,No,99905911,Christian,SHRI GOVERNMENT HIGH SCHOOL,Junagadh,,7th,C,682-472-7931,MishtiBail@gmail.com,55670,Government,Amira Keer,Ryan Deol,Sindhi,Bodo,Chef,Labour,Some College/Associate's Degree,Some College/Associate's Degree,1979-2227-7889,7241-3338-3590-5072,ICICI Bank,Joint,O+,JD02Q9AFAOG,388876
Myra Sood,Female,12/4/2018,Lalpur,DT,No,42309300,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Patan,,5th,D,640-743-5403,MyraSood@gmail.com,94542,Government,Vaibhav Sachar,Shanaya Kara,Hindi,Maithili,Labour,IT Professional,Bachelor's Degree,Middle School,9579-3666-5866,6105-8755-3964-2964,Axis Bank,Individual,AB+,04RGSRLTIBW,396402
Aaina Buch,Male,3/8/2018,Daskroi,DT,No,18168523,Christian,SHRI GOVERNMENT HIGH SCHOOL,Surendranagar,,9th,A,471-501-4677,AainaBuch@gmail.com,83912,Government,Aradhya Halder,Bhavin Rama,Assamese,Konkani,Sales Representative,Homemaker,Vocational/Trade School,Vocational/Trade School,4536-9816-4626,9951-1722-6363-7056,Indian Bank,Individual,A-,2YZWDBXNRKA,392544
Mohanlal Sastry,Male,2/7/2018,Junagadh,NT,No,15848995,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Patan,,2nd,A,540-675-1143,MohanlalSastry@gmail.com,44049,Government,Trisha Shanker,Rati Kunda,Bangla,Maithili,Lawyer,Teacher,High School,No Formal Education,2373-1766-5308,6144-8029-4538-9604,State Bank Of India,Individual,O+,XBI1EE40RXV,384378
Adah Lad,Female,6/26/2018,Halol,SC,No,26894573,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Amreli,,9th,C,367-359-3192,AdahLad@gmail.com,44975,Government,Jayant Subramaniam,Samiha Garg,Punjabi,Tamil,Other,Librarian,Doctorate/Ph.D.,Primary School,8440-1313-4119,3039-9040-1472-7112,ICICI Bank,Individual,B+,9NPDTAZV9PU,399742
Hunar Gade,Male,7/9/2018,Mundra,SC,No,81290472,Christian,SHRI GOVERNMENT HIGH SCHOOL,Dahod,,10th,C,130-358-2812,HunarGade@gmail.com,47714,Government,Aarush Chaudhuri,Onkar Dyal,Malayalam,Maithili,IT Professional,Doctor,Primary School,Some College/Associate's Degree,4474-5000-2073,1582-8644-4907-2374,State Bank Of India,Joint,A+,M9GQAJO4DKM,384535
Charvi Char,Female,7/24/2018,Jamkandorna,DT,No,67625878,Christian,SHRI GOVERNMENT HIGH SCHOOL,Panchmahals,,3rd,A,338-775-7361,CharviChar@gmail.com,38649,Government,Azad Ray,Shalv Joshi,Gujarati,Bangla,Artist,Doctor,High School,Other/Unknown,1382-5287-7563,9885-6886-4756-2892,HDFC Bank,Joint,A+,1MGVSKYTS9H,390618
Hiran Sen,Female,4/1/2018,Rapar,SEBC,No,94886018,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Sabarkantha,,12th,A,297-421-1341,HiranSen@gmail.com,61930,Government,Yuvraj  Batra,Mahika Sarma,Telugu,Kannada,Business Owner,Retired,Primary School,Bachelor's Degree,3645-9142-6120,2540-9290-6438-1514,Punjab National Bank,Joint,A+,AJZJE0PPIUN,390319
Purab Soni,Female,10/5/2018,Khambha,NT,No,22146810,Christian,SHRI GOVERNMENT HIGH SCHOOL,Narmada,,4th,B,623-291-5148,PurabSoni@gmail.com,42428,Government,Vivaan Lanka,Adah Bahri,Maithili,Maithili,Accountant,Artist,Bachelor's Degree,Vocational/Trade School,4754-9244-8025,6179-5404-4561-7849,HDFC Bank,Individual,AB-,LCCQDT4ELBV,390135
Nirvi Choudhry,Male,12/24/2018,Palanpur,DT,No,71281985,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Banaskantha,,10th,B,102-362-4359,NirviChoudhry@gmail.com,93819,Government,Vedika Kala,Kavya Dyal,Hindi,Manipuri,Teacher,Chef,Primary School,Other/Unknown,6663-3346-8259,6922-1870-2385-3246,ICICI Bank,Joint,A+,7DDIGT00ZQE,393433
Hazel Sheth,Male,3/14/2018,Paddhari,DT,No,92898167,Christian,SHRI GOVERNMENT HIGH SCHOOL,Bharuch,,3rd,B,359-895-1625,HazelSheth@gmail.com,85534,Government,Gokul Shankar,Hansh Sule,Kashmiri,Nepali,Engineer,Librarian,Doctorate/Ph.D.,Master's Degree,7443-3580-2630,2911-7614-6599-3432,Central Bank Of India,Individual,AB+,HDH89K5ML64,381131
Neysa Dhar,Male,12/25/2018,Dhrangadhra,DT,No,69010175,Christian,SHRI GOVERNMENT HIGH SCHOOL,Gandhinagar,,1st,C,273-164-4783,NeysaDhar@gmail.com,52130,Government,Yakshit Deo,Rasha Yohannan,Sindhi,Dogri,Doctor,Manager,Middle School,Vocational/Trade School,7806-9930-9439,9520-2268-2928-3380,Punjab National Bank,Individual,B+,34345VHT85L,394402
Charvi Shanker,Male,7/28/2018,Himatnagar,ST,No,93623603,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Bharuch,,10th,A,114-563-4684,CharviShanker@gmail.com,41925,Government,Aniruddh Dewan,Priyansh Keer,Oriya,Kashmiri,Construction Worker,Nurse,High School,Vocational/Trade School,5113-3859-7767,2730-7389-8648-8020,Axis Bank,Joint,AB-,4B68UOJARNG,399752
Akarsh Khanna,Male,5/18/2018,Jamjodhpur,ST,No,97905076,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Jamnagar,,8th,C,101-461-7189,AkarshKhanna@gmail.com,43895,Government,Chirag Aurora,Saanvi Maharaj,Bangla,Assamese,Accountant,Chef,No Formal Education,High School,1670-2311-5275,1606-6252-8890-6526,Punjab National Bank,Individual,AB-,003JQ7P63NR,392541
Devansh Grover,Female,3/3/2018,Detroj-Rampura,General,No,29218209,Christian,SHRI GOVERNMENT HIGH SCHOOL,Bhavnagar,,12th,D,320-836-2027,DevanshGrover@gmail.com,44000,Government,Zeeshan Bora,Kaira Dey,Telugu,Bodo,Chef,Accountant,Vocational/Trade School,Other/Unknown,1440-8604-2424,4968-7099-8764-9012,HDFC Bank,Joint,A-,JJXH1S5CDJT,382036
Ranbir Reddy,Female,8/16/2018,Sojitra,SEBC,No,45525301,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Rajkot,,7th,A,653-176-7996,RanbirReddy@gmail.com,47712,Government,Riaan Bhalla,Eva Borde,Nepali,Gujarati,Engineer,Teacher,No Formal Education,High School,5561-7700-6378,2802-1090-1796-1243,Axis Bank,Joint,A+,QY57GU3DON9,392896
Arnav Bakshi,Male,3/6/2018,Borsad,SC,No,83489474,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Banaskantha,,8th,A,527-533-4970,ArnavBakshi@gmail.com,60030,Government,Gokul Sarkar,Charvi Sawhney,Santali,Sindhi,Construction Worker,Government Employee,Other/Unknown,Some College/Associate's Degree,6685-9788-6691,6809-2403-2604-4895,Axis Bank,Joint,AB+,L3CJI0WREHW,390540
Gatik Bhatti,Male,1/13/2018,Lathi,OBC,No,30287294,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Navsari,,11th,A,321-956-9448,GatikBhatti@gmail.com,46850,Government,Navya Behl,Uthkarsh Goel,Bodo,Tamil,IT Professional,Government Employee,High School,No Formal Education,8044-9729-3312,1045-8449-5408-7628,HDFC Bank,Individual,A-,9A81AP83N3H,398615
Tanya Halder,Male,6/18/2018,Harij,OBC,No,83769013,Christian,SHRI GOVERNMENT HIGH SCHOOL,Sabarkantha,,9th,A,141-697-7174,TanyaHalder@gmail.com,96038,Government,Hrishita Kanda,Misha Barman,Malayalam,Hindi,Other,Homemaker,High School,Vocational/Trade School,2293-5583-6269,6499-3608-3014-6685,IDBI Bank,Individual,B-,SPGMNB7MU7G,390955
Zaina Bir,Female,6/24/2018,Umreth,DT,No,12834017,Christian,SHRI GOVERNMENT HIGH SCHOOL,Ahmedabad,,9th,B,893-514-6093,ZainaBir@gmail.com,88925,Government,Dishani Dubey,Prisha Sule,Punjabi,Assamese,Teacher,Social Worker,Other/Unknown,Doctorate/Ph.D.,9314-4184-6490,6091-4807-1139-2289,ICICI Bank,Joint,B-,Q4NX9NP2L2I,395121
Dishani Dhaliwal,Male,3/28/2018,Rajkot,ST,No,51017987,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Panchmahals,,8th,D,229-574-7730,DishaniDhaliwal@gmail.com,95244,Government,Jiya Gola,Shayak Jayaraman,Santali,Others,Chef,Secretary,Primary School,Some College/Associate's Degree,2196-7540-5489,9399-2018-4896-5913,IDBI Bank,Joint,AB-,B5W6TDTGVSY,399213
Trisha Loyal,Female,2/8/2018,Santalpur,SC,No,55416436,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Patan,,10th,C,624-238-3883,TrishaLoyal@gmail.com,84725,Government,Hiran Dhar,Urvi Khurana,Kannada,Gujarati,Retired,Accountant,High School,Primary School,4335-8026-7975,9057-2616-9222-3691,IDBI Bank,Joint,A-,BJHTLNFITLM,381141
Sahil Sama,Male,4/24/2018,Kalol,NT,No,83407493,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Gandhinagar,,12th,C,967-161-5298,SahilSama@gmail.com,78846,Government,Trisha Ben,Nakul Loyal,Santali,Malayalam,Government Employee,Business Owner,High School,Some College/Associate's Degree,5292-6318-3690,4544-1066-1626-5962,Indian Bank,Individual,A-,33UG03E0PED,386393
Jayant Shah,Male,5/17/2018,Bhiloda,SC,No,72199566,Christian,SHRI GOVERNMENT HIGH SCHOOL,Rajkot,,4th,B,957-274-5237,JayantShah@gmail.com,42990,Government,Indrajit Dua,Mannat Atwal,Tamil,Urdu,Accountant,Accountant,High School,Primary School,4439-2624-6279,5718-7764-2291-4209,Central Bank Of India,Joint,AB-,5UBAWQ4CLMA,382098
Rhea Basak,Female,5/13/2018,Barwala,SC,No,59092606,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Sabarkantha,,10th,D,924-138-7707,RheaBasak@gmail.com,25230,Government,Bhamini Sant,Saksham Dhawan,Santali,Konkani,Labour,Sales Representative,Doctorate/Ph.D.,High School,4057-1013-9465,7458-3148-8068-9950,State Bank Of India,Individual,AB-,FF400XMG783,384332
Kabir Karan,Female,6/12/2018,Kodinar,DT,No,82601274,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Jamnagar,,11th,C,982-574-2394,KabirKaran@gmail.com,75304,Government,Vihaan Ray,Purab Chacko,Oriya,Bodo,Government Employee,Doctor,Other/Unknown,High School,3802-7195-9689,9153-7449-3804-1331,Central Bank Of India,Individual,A-,1ZKAOTHLRL5,393343
Biju Hari,Male,3/26/2018,Dholka,DT,No,44406801,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Vadodara,,8th,C,168-924-1014,BijuHari@gmail.com,36276,Government,Hansh Andra,Aaina Bhatia,Gujarati,Santali,Farmer,Teacher,Other/Unknown,Vocational/Trade School,9897-4471-9311,3392-6622-4677-2250,ICICI Bank,Joint,B-,RCHRK0T9YQI,395371
Badal Kanda,Male,11/15/2018,Lunawada,SEBC,No,93926234,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Bhavnagar,,12th,A,276-785-2687,BadalKanda@gmail.com,44156,Government,Reyansh Dada,Dhanush Rattan,Oriya,Bodo,Retired,Pharmacist,Primary School,Middle School,1766-4804-4811,8010-8459-3166-6776,Central Bank Of India,Joint,AB-,KXEVMUZKEBV,385967
Hunar Kuruvilla,Male,8/2/2018,Bhesan,DT,No,13047771,Christian,SHRI GOVERNMENT HIGH SCHOOL,Porbandar,,9th,D,768-805-1108,HunarKuruvilla@gmail.com,49564,Government,Aaina Dugal,Anya Mammen,Bangla,Konkani,Manager,Pharmacist,Vocational/Trade School,Middle School,1544-2833-8165,7283-2774-2563-6357,State Bank Of India,Individual,AB+,O6VI7JL1GC7,382275
Bhamini Khalsa,Female,4/20/2018,Matar,OBC,No,95357470,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Valsad,,2nd,B,881-597-9392,BhaminiKhalsa@gmail.com,93092,Government,Rhea Solanki,Hiran Chadha,Oriya,Tamil,Labour,Nurse,Doctorate/Ph.D.,No Formal Education,8033-2071-2470,6932-2384-3394-7925,State Bank Of India,Joint,O+,THNAN6KUU9A,391388
Neysa Chacko,Female,7/25/2018,Rajula,DT,No,82314739,Christian,SHRI GOVERNMENT HIGH SCHOOL,Patan,,10th,D,262-889-7137,NeysaChacko@gmail.com,28253,Government,Zeeshan Butala,Aarav Issac,Others,Tamil,Manager,Librarian,Middle School,High School,7562-7850-1004,7605-6514-4495-6540,Indian Bank,Joint,AB-,3QBXVKXFDI1,398496
Alia Sharma,Male,2/9/2018,Limdi,DT,No,66699094,Christian,SHRI GOVERNMENT HIGH SCHOOL,Mahesana,,9th,D,261-640-5606,AliaSharma@gmail.com,67828,Government,Zoya Dey,Dharmajan Randhawa,Manipuri,Sindhi,Manager,Accountant,Middle School,Bachelor's Degree,7600-7118-7058,7283-2455-5414-5854,Punjab National Bank,Individual,B-,NQBJTN3AUBJ,391918
Purab Wali,Male,2/27/2018,Anklav,SEBC,No,53007612,Christian,SHRI GOVERNMENT HIGH SCHOOL,The Dangs,,5th,B,506-887-4935,PurabWali@gmail.com,29260,Government,Siya Dora,Eva Wable,Konkani,Gujarati,Chef,Chef,Doctorate/Ph.D.,High School,3947-1258-3506,6589-7360-8222-3306,Central Bank Of India,Joint,B-,2Q7AE0BVRT8,397762
Kiara Sant,Female,11/24/2018,Mendarda,ST,No,30802792,Christian,SHRI GOVERNMENT HIGH SCHOOL,Navsari,,5th,D,954-780-2291,KiaraSant@gmail.com,64152,Government,Nirvi Mall,Alia Tripathi,Oriya,Malayalam,Chef,Secretary,Doctorate/Ph.D.,Primary School,2678-5249-3024,6785-9373-6973-9549,Axis Bank,Individual,O+,LFGOMUIAT5V,394537
Advika Hans,Female,11/5/2018,Rapar,ST,No,47866463,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Tapi,,11th,B,576-563-3085,AdvikaHans@gmail.com,39173,Government,Madhav Bumb,Jivika Madan,Dogri,Assamese,Accountant,Homemaker,Primary School,Some College/Associate's Degree,7139-1582-3292,1798-6674-7838-7578,Indian Bank,Joint,AB-,ESEB8GDCOOT,384418
Lakshit Kale,Female,2/20/2018,Kalyanpur,DT,No,74836045,Christian,SHRI GOVERNMENT HIGH SCHOOL,Rajkot,,12th,B,201-145-2684,LakshitKale@gmail.com,35689,Government,Kiara Majumdar,Jayesh Hegde,Gujarati,Marathi,Sales Representative,Social Worker,Primary School,Primary School,4642-8089-8043,5312-4273-7701-8959,Axis Bank,Individual,AB+,V8R3UZ4CTPG,390056
Abram Sangha,Female,8/26/2018,Prantij,ST,No,57285760,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Bharuch,,5th,C,753-141-8630,AbramSangha@gmail.com,75086,Government,Nirvi Raman,Siya Thakur,Marathi,Bangla,IT Professional,Manager,Other/Unknown,Master's Degree,2974-5287-8076,8793-5015-6589-4971,State Bank Of India,Joint,A-,9NR4DZJJLCH,394353
Sahil Gulati,Male,11/17/2018,Talaja,DT,No,96642611,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Surat,,7th,B,764-558-8966,SahilGulati@gmail.com,99612,Government,Vihaan Mallick,Kismat Kala,Manipuri,Sindhi,Teacher,Secretary,Vocational/Trade School,Vocational/Trade School,5532-3938-8302,6882-4475-5363-4245,ICICI Bank,Joint,AB-,DA53HRNFLKV,399876
Eva Sarin,Female,1/19/2018,Viramgam,SC,No,39251721,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Banaskantha,,12th,B,770-222-2599,EvaSarin@gmail.com,32751,Government,Aaina Kanda,Fateh Thaman,Punjabi,Tamil,Chef,Librarian,Master's Degree,High School,1246-1382-2207,5033-2771-9989-3553,State Bank Of India,Joint,A+,MTWR6VG6FGC,391496
Ivana Krishna,Female,10/15/2018,Mendarda,DT,No,54290751,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Narmada,,8th,A,582-460-6251,IvanaKrishna@gmail.com,60964,Government,Hridaan Gara,Adira Subramaniam,Dogri,Kannada,Construction Worker,Social Worker,Bachelor's Degree,Some College/Associate's Degree,1988-1565-3892,8004-5099-9512-2969,Indian Bank,Joint,AB-,1RJ61DGFUI9,380100
Aayush Din,Male,2/3/2018,Paddhari,SEBC,No,32334867,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Patan,,12th,B,795-591-1409,AayushDin@gmail.com,31115,Government,Raunak Boase,Hunar Ram,Telugu,Oriya,Sales Representative,Secretary,Some College/Associate's Degree,No Formal Education,6016-5887-5760,1465-2748-1565-3306,Indian Bank,Joint,AB+,2F975B6APLI,381236
Emir Sastry,Female,5/25/2018,Dhandhuka,OBC,No,38633325,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Panchmahals,,1st,B,984-696-6552,EmirSastry@gmail.com,30184,Government,Keya Vasa,Ira Gandhi,Dogri,Kashmiri,Sales Representative,Nurse,Middle School,Bachelor's Degree,8728-5014-2181,8272-6625-7192-2153,State Bank Of India,Individual,AB+,2SB8V1M91FZ,389637
Rasha Majumdar,Male,1/15/2018,Jodiya,SC,No,96129272,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Jamnagar,,11th,C,762-358-5011,RashaMajumdar@gmail.com,74228,Government,Priyansh Bhargava,Ela Yogi,Nepali,Santali,Teacher,Pharmacist,Primary School,Vocational/Trade School,1079-7487-1304,8970-7342-4925-4642,Indian Bank,Joint,AB-,1V80R8FF2J2,383651
Yuvraj  Khalsa,Male,3/11/2018,Umreth,SC,No,23818416,Christian,SHRI GOVERNMENT HIGH SCHOOL,Surendranagar,,2nd,B,221-649-1708,YuvrajKhalsa@gmail.com,62075,Government,Vritika Kumer,Dishani Srinivas,Dogri,Sindhi,Farmer,Librarian,Middle School,Some College/Associate's Degree,5903-4087-9809,4462-7445-1616-1608,Punjab National Bank,Joint,AB+,778Y80CM18Z,389314
Heer Bhargava,Female,8/15/2018,Santalpur,DT,No,14458388,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Amreli,,7th,D,512-855-5828,HeerBhargava@gmail.com,40002,Government,Jiya Bora,Tiya Bhavsar,Gujarati,Punjabi,Doctor,Teacher,Some College/Associate's Degree,Vocational/Trade School,6145-2891-9912,3513-5592-5905-3534,IDBI Bank,Joint,B+,90M3QVY288R,382802
Shamik Garg,Male,6/4/2018,Nadiad,SEBC,No,26164830,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Vadodara,,1st,C,998-891-8289,ShamikGarg@gmail.com,59843,Government,Hansh Rajan,Manikya Goda,Maithili,Telugu,Labour,Business Owner,Doctorate/Ph.D.,Master's Degree,2884-5418-1970,9030-5546-6329-8001,State Bank Of India,Joint,A-,A59ND2CC322,392012
Shray Garde,Male,4/23/2018,Deodar,General,No,60815078,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Amreli,,10th,B,260-877-1755,ShrayGarde@gmail.com,71273,Government,Krish Deol,Zoya Aggarwal,Others,Santali,Sales Representative,Social Worker,Other/Unknown,No Formal Education,9354-8217-1514,6071-7254-3365-3895,Punjab National Bank,Individual,A-,KORIXYTVL6S,390785
Amani Viswanathan,Female,8/27/2018,Idar,DT,No,34605680,Christian,SHRI GOVERNMENT HIGH SCHOOL,Tapi,,3rd,A,998-457-8853,AmaniViswanathan@gmail.com,73652,Government,Samiha Dora,Tara Grewal,Tamil,Sindhi,Construction Worker,Nurse,Primary School,Vocational/Trade School,8552-7815-5469,3073-8070-8274-9977,Indian Bank,Joint,A-,OX8WN2UOVYI,380863
Neelofar Bassi,Female,4/1/2018,Gariadhar,ST,No,26575642,Muslim,SHRI GOVERNMENT HIGH SCHOOL,Gandhinagar,,10th,A,708-964-2403,NeelofarBassi@gmail.com,25071,Government,Hiran Kibe,Saira Madan,Bangla,Assamese,Engineer,Secretary,Master's Degree,Primary School,8860-9649-5265,8610-5258-8842-8290,Indian Bank,Individual,O+,8SBQJVVQ6IN,384383
