name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Ryan Dixit,Male,5/10/2018,Shehera,DT,No,18357754,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Tapi,,9th,A,277-881-5581,RyanDixit@gmail.com,61846,Government,Raghav Sant,Farhan Bedi,Others,Kannada,Doctor,Manager,Doctorate/Ph.D.,Bachelor's Degree,3009-2186-6431,4104-3862-7012-8213,State Bank Of India,Joint,A+,VNSXPE7F8A1,383982
Kaira Wadhwa,Female,8/6/2018,Manavadar,SC,No,28691340,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Jamnagar,,12th,B,702-554-7424,KairaWadhwa@gmail.com,29210,Government,Indrans Bava,Anika Das,Bodo,Kannada,Construction Worker,Artist,Bachelor's Degree,Middle School,8034-5876-9958,4840-4199-3182-2866,Central Bank Of India,Joint,B+,5TBJXBJT999,392490
Rhea Kala,Female,10/10/2018,Halol,DT,No,53319637,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Patan,,10th,B,149-387-5909,RheaKala@gmail.com,58893,Government,Eva Brahmbhatt,Miraan Bajaj,Bodo,Kashmiri,Doctor,Accountant,Bachelor's Degree,No Formal Education,6852-9922-8654,1847-2269-6420-2510,HDFC Bank,Joint,B-,0U0QXUOH87F,397106
Aaina Mahal,Female,4/21/2018,Vav,DT,No,25600089,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Narmada,,4th,C,662-387-8469,AainaMahal@gmail.com,74913,Government,Ehsaan Venkatesh,Shayak Bakshi,Konkani,Konkani,Sales Representative,Librarian,Bachelor's Degree,Middle School,4745-4731-8751,5063-2671-4586-5036,HDFC Bank,Individual,AB-,RTHPFOQSARR,393044
Hunar Hans,Male,1/22/2018,Kalavad,SC,No,23087343,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Kheda,,10th,C,158-834-4600,HunarHans@gmail.com,83816,Government,Vritika Ratti,Jivin Kannan,Santali,Bangla,Accountant,Manager,Other/Unknown,Master's Degree,7880-8168-7851,5145-6465-2228-1015,Punjab National Bank,Joint,B+,5AUCL70MT5C,382935
Anaya Khatri,Male,10/6/2018,Abdasa,ST,No,44955230,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Surat,,5th,D,592-351-3505,AnayaKhatri@gmail.com,61099,Government,Rasha Varma,Saira Shenoy,Tamil,Tamil,Doctor,Homemaker,Master's Degree,Vocational/Trade School,7820-2646-8010,6581-7444-6584-3570,IDBI Bank,Individual,A+,U4OV1LYL3NE,381256
Divit Yohannan,Male,8/10/2018,Keshod,SC,No,15976433,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Gandhinagar,,3rd,B,813-711-9348,DivitYohannan@gmail.com,63813,Government,Indrajit Yogi,Prisha Bala,Tamil,Telugu,Farmer,Chef,Middle School,Vocational/Trade School,2968-4251-5253,6470-1286-2029-5366,HDFC Bank,Joint,B+,TUMZHSIG9B0,389066
Riaan Chaudhuri,Female,10/13/2018,Amirgadh,ST,No,95344424,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Patan,,10th,C,321-145-6853,RiaanChaudhuri@gmail.com,94937,Government,Myra Venkataraman,Reyansh Badal,Sindhi,Assamese,Retired,Teacher,High School,No Formal Education,1018-4992-5288,5722-9905-2554-7693,Indian Bank,Joint,A-,8WEVTM0YYET,386470
Vedika Sandal,Female,3/27/2018,Unjha,ST,No,98164467,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Surendranagar,,2nd,B,911-821-3159,VedikaSandal@gmail.com,35454,Government,Raunak Taneja,Misha Dhar,Maithili,Santali,Driver,Retired,High School,Doctorate/Ph.D.,8043-8381-1706,6422-2462-8921-8620,IDBI Bank,Joint,O+,P1ETZKW9X4E,393966
Shalv Aggarwal,Female,7/7/2018,Bhavnagar,ST,No,74643044,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,The Dangs,,4th,D,870-742-3070,ShalvAggarwal@gmail.com,56668,Government,Zara Ben,Priyansh Ganguly,Bodo,Others,IT Professional,Retired,Master's Degree,High School,7288-4549-2026,7430-2706-9225-1924,IDBI Bank,Joint,AB-,EXWJJ6C8B72,396264
Nitara Batra,Female,3/27/2018,Vijapur,SC,No,85249395,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Dahod,,8th,A,143-247-6655,NitaraBatra@gmail.com,87318,Government,Shaan Bhatia,Anaya Bahl,Tamil,Kannada,Construction Worker,Doctor,No Formal Education,Middle School,9333-1388-2842,3143-7221-5006-8122,State Bank Of India,Joint,B-,771GFS0S0TB,386137
Romil Majumdar,Male,2/17/2018,Khedbrahma,ST,No,64862533,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Amreli,,12th,C,672-761-8024,RomilMajumdar@gmail.com,98353,Government,Pihu Dora,Rasha Baria,Malayalam,Malayalam,Artist,IT Professional,Middle School,Vocational/Trade School,4949-2357-2621,1714-4651-3989-6033,ICICI Bank,Individual,B+,RAM5EKIOWYW,390549
Hiran Tripathi,Male,10/7/2018,Harij,SEBC,No,96686018,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Sabarkantha,,1st,D,527-573-9142,HiranTripathi@gmail.com,29014,Government,Tejas Kara,Anahi Buch,Others,Dogri,Government Employee,Other,Primary School,Some College/Associate's Degree,8962-5934-2507,6079-5759-4239-5747,HDFC Bank,Joint,AB+,6XCQSAPFOYP,387876
Anya Bhat,Female,12/22/2018,Dhoraji,SC,No,65874322,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Mahesana,,1st,D,796-436-7168,AnyaBhat@gmail.com,82115,Government,Rhea Kapur,Samar Chakraborty,Kannada,Manipuri,IT Professional,Manager,Other/Unknown,Master's Degree,3285-2494-1818,9178-1317-5905-9403,Punjab National Bank,Individual,A+,9KPDITHH1DZ,380716
Khushi Choudhury,Female,3/6/2018,Lilia,General,No,33505306,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Surendranagar,,5th,C,210-455-7548,KhushiChoudhury@gmail.com,87034,Government,Rania Chad,Alia Deshpande,Santali,Others,Engineer,Pharmacist,Middle School,No Formal Education,1468-3748-4621,2120-6769-1961-5470,ICICI Bank,Joint,B+,4HB22SSVSLW,393944
Miraya Sachdev,Female,8/25/2018,Rajula,DT,No,16949490,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Bhavnagar,,8th,B,318-277-2421,MirayaSachdev@gmail.com,32526,Government,Trisha Batra,Neelofar Virk,Tamil,Punjabi,Construction Worker,Secretary,Other/Unknown,Doctorate/Ph.D.,2642-2558-9017,4971-4604-6442-2525,State Bank Of India,Joint,B+,PZZ5FNKRB94,381296
Tushar Deep,Male,12/14/2018,Dhari,DT,No,96509336,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Dahod,,1st,D,564-294-2287,TusharDeep@gmail.com,86360,Government,Sara Khare,Manikya Malhotra,Punjabi,Telugu,Other,Librarian,Master's Degree,Vocational/Trade School,2068-4102-2875,5330-5985-7951-8604,Punjab National Bank,Joint,O+,PJ82NCSOEFL,385346
Vedika Batra,Male,5/2/2018,Lathi,ST,No,57298671,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Mahesana,,7th,D,606-233-6343,VedikaBatra@gmail.com,81610,Government,Piya Suresh,Hunar Sama,Konkani,Assamese,Sales Representative,Sales Representative,Vocational/Trade School,Doctorate/Ph.D.,3856-1027-5147,3140-7788-7887-1787,Punjab National Bank,Joint,A-,3UXLRNISHKY,380429
Gokul Ramachandran,Male,5/14/2018,Lodhika,NT,No,42869889,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,The Dangs,,5th,B,245-772-7089,GokulRamachandran@gmail.com,39506,Government,Jhanvi Rajagopalan,Jayesh Rastogi,Santali,Hindi,Sales Representative,Doctor,Bachelor's Degree,Other/Unknown,4271-4081-2994,9181-8780-9308-2392,HDFC Bank,Individual,AB-,RFKKIQJVDHE,380895
Shlok Sampath,Female,3/3/2018,Talaja,SC,No,75010709,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Sabarkantha,,7th,D,852-343-2818,ShlokSampath@gmail.com,57277,Government,Divyansh Dhillon,Arnav Karan,Kannada,Marathi,Manager,Secretary,No Formal Education,Primary School,6852-9822-3997,7862-8396-2555-5443,Punjab National Bank,Joint,A-,V6GB7J7RTL4,391308
Ishita Ramaswamy,Female,4/25/2018,Talaja,SEBC,No,96391043,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Panchmahals,,6th,A,578-871-2412,IshitaRamaswamy@gmail.com,61980,Government,Kartik Dyal,Uthkarsh Sethi,Malayalam,Nepali,Accountant,Manager,Vocational/Trade School,Master's Degree,2336-2681-7674,5715-5503-4508-2707,Punjab National Bank,Joint,B+,HQQBR20LO3V,398701
Reyansh Master,Female,12/11/2018,Bhanvad,OBC,No,57971028,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Dahod,,2nd,B,335-916-1880,ReyanshMaster@gmail.com,80100,Government,Eva Keer,Keya Seth,Punjabi,Hindi,Chef,Government Employee,No Formal Education,Vocational/Trade School,8994-8779-8464,3857-2965-3916-5740,Axis Bank,Joint,AB+,QTWPU2S5W7R,391632
Ivan Kurian,Female,11/4/2018,Bhanvad,SC,No,31499031,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Gandhinagar,,6th,B,966-103-4918,IvanKurian@gmail.com,41152,Government,Bhamini Mane,Kashvi Gola,Kannada,Bangla,Accountant,Sales Representative,Master's Degree,Other/Unknown,9426-4566-4886,7614-9768-6393-1409,Central Bank Of India,Individual,B+,E9SFVYN36JK,384312
Reyansh Balay,Female,3/20/2018,Anklav,SEBC,No,60800191,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Tapi,,7th,D,814-827-8296,ReyanshBalay@gmail.com,33801,Government,Tarini Rajagopalan,Amira Bir,Bodo,Hindi,Doctor,Retired,No Formal Education,Bachelor's Degree,4484-4358-4938,8811-5896-7933-7689,Punjab National Bank,Joint,B-,FDH6OW7U88F,385242
Zain Sant,Female,8/8/2018,Vadgam,SC,No,26067564,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Surat,,4th,B,872-545-3944,ZainSant@gmail.com,27310,Government,Shalv Choudhury,Anya Korpal,Marathi,Konkani,Doctor,Chef,Master's Degree,Bachelor's Degree,5296-5775-4690,6502-8803-7161-4915,Central Bank Of India,Individual,A+,DRN4N0YMSQV,398720
Reyansh Magar,Female,2/18/2018,Lakhtar,General,No,23365271,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Narmada,,7th,A,456-171-2450,ReyanshMagar@gmail.com,76066,Government,Emir Maharaj,Pihu Grewal,Bangla,Oriya,Teacher,Pharmacist,Bachelor's Degree,Vocational/Trade School,8612-9086-1791,4359-4918-1920-3127,IDBI Bank,Individual,AB+,O7T6HI11ER0,381288
Mohanlal Mallick,Female,2/14/2018,Thasra,DT,No,39556836,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Vadodara,,7th,A,952-737-7051,MohanlalMallick@gmail.com,51582,Government,Nakul Seshadri,Prerak Borde,Maithili,Assamese,Driver,Sales Representative,No Formal Education,Doctorate/Ph.D.,1851-2801-5328,6883-7111-3053-9083,HDFC Bank,Individual,A+,AYQHHFH7X0I,399914
Lagan Aggarwal,Female,4/17/2018,Sami,DT,No,33537152,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Navsari,,3rd,A,787-393-9624,LaganAggarwal@gmail.com,70905,Government,Mehul DÂAlia,Badal Mander,Marathi,Kannada,IT Professional,Artist,Bachelor's Degree,Middle School,4033-7460-7960,1092-3118-8047-5760,Central Bank Of India,Joint,A+,R42WB75N1VW,384698
Saanvi Kothari,Female,1/10/2018,Junagadh,NT,No,58207315,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Gandhinagar,,8th,D,851-822-8047,SaanviKothari@gmail.com,99840,Government,Saira Khatri,Mohanlal Sachdev,Oriya,Punjabi,Manager,Other,Master's Degree,Other/Unknown,7586-9447-5722,7472-7811-1382-8103,Axis Bank,Individual,O+,QO6KTZEG9BC,386397
Vanya Shroff,Male,4/18/2018,Mundra,ST,No,75341750,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Porbandar,,6th,B,892-592-3056,VanyaShroff@gmail.com,69540,Government,Mehul Koshy,Charvi Shetty,Tamil,Tamil,IT Professional,Accountant,Other/Unknown,Bachelor's Degree,8079-3450-4179,6293-3077-5302-7635,Punjab National Bank,Joint,B+,CB3VET2NW4I,399228
Tejas Sandal,Male,8/17/2018,Matar,DT,No,91060653,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Bharuch,,11th,A,509-925-2027,TejasSandal@gmail.com,69547,Government,Charvi Kulkarni,Saksham Kumar,Assamese,Oriya,Government Employee,Manager,Bachelor's Degree,No Formal Education,3176-3022-7657,8145-7286-3168-3928,IDBI Bank,Individual,AB+,AOPPO6ACW17,383756
Jivin Vora,Female,1/23/2018,Dasada,ST,No,38793421,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Rajkot,,4th,A,516-795-5623,JivinVora@gmail.com,84491,Government,Ira Boase,Chirag Sha,Marathi,Oriya,Retired,Manager,Other/Unknown,Bachelor's Degree,5927-5278-1992,9108-1445-9539-4793,ICICI Bank,Joint,A-,YNJRYRY88JE,387133
Onkar Bhatnagar,Female,4/3/2018,Anklav,ST,No,89332366,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Tapi,,3rd,A,943-862-7808,OnkarBhatnagar@gmail.com,32724,Government,Uthkarsh Viswanathan,Jayesh Dua,Maithili,Sindhi,Driver,Librarian,Master's Degree,Middle School,4859-5019-9889,3851-8803-8215-5083,State Bank Of India,Joint,AB-,ODPPW41DUD9,393819
Darshit Bhatia,Male,7/18/2018,Vijapur,NT,No,17368003,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Ahmedabad,,6th,A,964-652-5862,DarshitBhatia@gmail.com,26166,Government,Mahika Rajagopalan,Inaaya  Rajagopal,Oriya,Marathi,Teacher,Nurse,Middle School,Vocational/Trade School,1150-3959-2579,5226-2974-6375-8552,Axis Bank,Individual,B+,DLN3O9VHS01,382311
Tarini Karpe,Male,9/27/2018,Ghoghamba,SC,No,37886518,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Banaskantha,,12th,B,494-141-6473,TariniKarpe@gmail.com,58510,Government,Mishti Sangha,Suhana Rege,Santali,Malayalam,Labour,Homemaker,Vocational/Trade School,Middle School,1106-4134-4988,7604-7029-3729-2929,State Bank Of India,Joint,A+,5I0OHDJOACS,398122
Rohan Ramakrishnan,Male,8/8/2018,Paddhari,DT,No,46651074,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Porbandar,,11th,B,974-235-8522,RohanRamakrishnan@gmail.com,76056,Government,Anay Agrawal,Jayesh Divan,Bodo,Punjabi,Labour,Artist,Vocational/Trade School,High School,5305-2698-8797,5035-2539-5325-5746,ICICI Bank,Joint,AB-,46QE0XCSRKJ,398004
Heer Manne,Male,9/25/2018,Umreth,SC,No,53163935,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Rajkot,,3rd,B,915-287-4590,HeerManne@gmail.com,94185,Government,Biju Dave,Rania Cheema,Marathi,Hindi,Retired,Doctor,High School,Middle School,5949-6421-9899,6369-5885-3382-5164,HDFC Bank,Individual,AB+,EXSKGWLWM2V,393298
Anaya Venkatesh,Female,2/1/2018,Limdi,DT,No,40031064,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,The Dangs,,2nd,B,596-459-9651,AnayaVenkatesh@gmail.com,52363,Government,Oorja Sen,Keya Singhal,Dogri,Kannada,IT Professional,Chef,Bachelor's Degree,High School,2888-6694-3499,7154-8595-7321-4749,ICICI Bank,Joint,O+,D305M3GRBCZ,384083
Alisha Mani,Female,12/16/2018,Dhari,DT,No,10893240,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Surat,,7th,B,167-511-6739,AlishaMani@gmail.com,30376,Government,Tanya Ravel,Ryan Yadav,Oriya,Others,Lawyer,IT Professional,Some College/Associate's Degree,Vocational/Trade School,8351-8609-2369,9762-5390-9268-6274,Axis Bank,Individual,A-,AHUEI2XM4ZJ,398701
Indrans Setty,Male,11/8/2018,Thasra,General,No,20479375,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Patan,,12th,C,952-607-9903,IndransSetty@gmail.com,46342,Government,Kiara De,Parinaaz Ben,Manipuri,Telugu,Manager,Pharmacist,No Formal Education,Primary School,6722-1775-6098,2912-3518-9341-5720,State Bank Of India,Individual,O+,6APNSWKZMA7,385849
Kiaan Grewal,Male,10/27/2018,Dantiwada,DT,No,36141453,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Banaskantha,,4th,C,467-581-1353,KiaanGrewal@gmail.com,94682,Government,Rasha Sahota,Ryan Rege,Nepali,Telugu,Chef,Nurse,Doctorate/Ph.D.,Some College/Associate's Degree,5178-4426-9659,7490-3187-7446-2987,Central Bank Of India,Joint,B-,6YPHZHQW4X9,383693
Parinaaz Boase,Female,4/13/2018,Himatnagar,SC,No,44080198,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Vadodara,,11th,D,898-130-1791,ParinaazBoase@gmail.com,69538,Government,Hazel Solanki,Vaibhav Wason,Bodo,Marathi,Labour,Sales Representative,Other/Unknown,Bachelor's Degree,9563-9480-4949,5408-6172-1062-9081,Indian Bank,Individual,AB-,VP3R2L1SC0M,386699
Kiaan Sha,Female,11/23/2018,Ahmadabad City,SEBC,No,68921461,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Navsari,,7th,B,105-325-2030,KiaanSha@gmail.com,44683,Government,Raunak Tak,Miraan Kohli,Telugu,Tamil,Manager,Retired,Master's Degree,Some College/Associate's Degree,3878-5847-4474,5335-1106-2088-1989,Indian Bank,Joint,A-,AUD46IE03EH,384684
Ela Bobal,Female,5/8/2018,Limdi,SC,No,22396919,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Surat,,5th,C,956-464-2761,ElaBobal@gmail.com,47688,Government,Pari Bal,Aarav Ganguly,Oriya,Malayalam,Business Owner,Teacher,Some College/Associate's Degree,Bachelor's Degree,1009-8940-9504,2671-3314-1547-3833,Punjab National Bank,Joint,O+,KIB5JOPN9DY,398446
Oorja Devi,Male,4/4/2018,Deodar,SC,No,46827103,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Mahesana,,12th,D,557-611-5765,OorjaDevi@gmail.com,74346,Government,Yuvraj  Karnik,Dhruv Barad,Assamese,Punjabi,Labour,Pharmacist,No Formal Education,Primary School,3335-8666-6772,1059-5028-3924-8114,Axis Bank,Joint,B+,TWTSBUJ2AG5,387001
Pranay Ramachandran,Male,8/21/2018,Gariadhar,OBC,No,23362882,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Sabarkantha,,9th,D,974-753-4512,PranayRamachandran@gmail.com,46223,Government,Biju Dewan,Farhan Date,Bangla,Dogri,Government Employee,Secretary,No Formal Education,Other/Unknown,8340-7298-1726,2748-8318-8490-8170,State Bank Of India,Individual,A+,CH5HUY62D49,385375
Lagan Swaminathan,Female,2/16/2018,Porbandar,SEBC,No,74287019,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Valsad,,4th,C,657-217-7577,LaganSwaminathan@gmail.com,98464,Government,Rania Boase,Nayantara Walia,Bodo,Konkani,Sales Representative,Homemaker,Doctorate/Ph.D.,Doctorate/Ph.D.,9001-1208-6770,5932-8745-7300-3775,Punjab National Bank,Individual,B-,GORUZ248M5K,386903
Rati Deo,Female,4/11/2018,Jodiya,DT,No,71828906,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Gandhinagar,,12th,C,883-173-2493,RatiDeo@gmail.com,90756,Government,Dhruv Magar,Divit Bakshi,Kashmiri,Telugu,Chef,Pharmacist,Bachelor's Degree,Bachelor's Degree,7513-9269-9322,2691-1121-2596-9168,ICICI Bank,Individual,B+,MWW8W3WTII5,392952
Prisha Dani,Male,10/18/2018,Wankaner,ST,No,83223846,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Surendranagar,,5th,B,203-794-2772,PrishaDani@gmail.com,83397,Government,Yashvi Krishnan,Ayesha Chowdhury,Oriya,Maithili,IT Professional,IT Professional,Bachelor's Degree,Middle School,9025-8411-4899,8929-9381-5095-9949,ICICI Bank,Individual,AB-,YPHOLWPIRR9,388554
Tiya Maharaj,Male,10/4/2018,Muli,OBC,No,53681605,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Kheda,,9th,A,208-581-6557,TiyaMaharaj@gmail.com,51523,Government,Dharmajan Kashyap,Aarush Mann,Nepali,Urdu,Doctor,Government Employee,No Formal Education,Primary School,9637-1518-5453,4325-7886-7448-2338,IDBI Bank,Individual,A+,TGF92KI9IKJ,391240
Anvi Shenoy,Male,10/9/2018,Bhavnagar,DT,No,85331637,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Surendranagar,,10th,C,583-508-6283,AnviShenoy@gmail.com,31120,Government,Aniruddh Kapadia,Vanya Sane,Tamil,Dogri,Labour,Pharmacist,Master's Degree,Some College/Associate's Degree,8297-8336-9869,7420-8980-3455-3307,Central Bank Of India,Joint,O+,OX0A8DP252S,391437
Vardaniya Kamdar,Female,3/18/2018,Jafrabad,ST,No,60199787,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Amreli,,11th,D,141-146-5566,VardaniyaKamdar@gmail.com,93003,Government,Armaan Luthra,Nishith Bajaj,Manipuri,Gujarati,Construction Worker,Librarian,Primary School,Other/Unknown,4170-6500-8511,4711-5062-9036-8374,Punjab National Bank,Individual,B+,0LOTMCDZFLN,382553
Romil Handa,Male,12/4/2018,Deesa,ST,No,74438015,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Kheda,,10th,A,675-575-9221,RomilHanda@gmail.com,71433,Government,Anvi Chandra,Piya Dhawan,Marathi,Konkani,Driver,Sales Representative,Middle School,Master's Degree,6713-4529-7174,5240-9216-5747-8850,Punjab National Bank,Individual,A-,0VAKB7AL4H1,389137
Yuvraj  Gade,Male,9/12/2018,Kalol,SC,No,81545019,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Ahmedabad,,11th,D,674-743-2851,YuvrajGade@gmail.com,95493,Government,Aarna Gokhale,Riaan Khare,Maithili,Hindi,Business Owner,Accountant,Vocational/Trade School,No Formal Education,7655-3677-8452,5633-5748-1962-7449,Indian Bank,Joint,AB+,S65SSSAIMNI,383220
Shray Chowdhury,Male,1/3/2018,Prantij,NT,No,98112445,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Amreli,,12th,C,332-275-3029,ShrayChowdhury@gmail.com,43789,Government,Kabir Rege,Ishaan Deshmukh,Bangla,Konkani,Business Owner,Pharmacist,Master's Degree,High School,9589-8044-1665,2957-8285-8276-1220,Central Bank Of India,Individual,AB-,D6UIZ1OQP69,389160
Adira Gour,Male,6/24/2018,Khambha,DT,No,51599087,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Gandhinagar,,3rd,D,567-790-1453,AdiraGour@gmail.com,70665,Government,Onkar Sinha,Ehsaan Jha,Hindi,Kashmiri,Labour,Homemaker,Some College/Associate's Degree,Vocational/Trade School,3047-1658-6241,9948-7206-9725-5740,ICICI Bank,Joint,B-,MWY9SE3HZSI,392587
Nakul Edwin,Female,6/14/2018,Manavadar,SEBC,No,64180977,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Ahmedabad,,8th,A,851-793-2179,NakulEdwin@gmail.com,88718,Government,Seher Sood,Aradhya Kunda,Sindhi,Others,Labour,Pharmacist,Some College/Associate's Degree,Primary School,2296-4514-8900,1692-4342-6190-6417,ICICI Bank,Joint,B+,WJY1KOXXZMM,388917
Amani Kurian,Male,4/3/2018,Anjar,SEBC,No,92531558,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Tapi,,7th,D,298-314-1245,AmaniKurian@gmail.com,67882,Government,Urvi Sagar,Vardaniya Ravi,Maithili,Manipuri,Driver,IT Professional,No Formal Education,High School,4965-9145-7441,7823-8451-2169-2384,State Bank Of India,Joint,B+,QOIL1OGBZHG,393812
Renee Ramakrishnan,Female,10/18/2018,Gandhinagar,ST,No,77345557,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Surat,,4th,C,275-769-8599,ReneeRamakrishnan@gmail.com,98017,Government,Trisha Karpe,Aaryahi Srivastava,Dogri,Assamese,Sales Representative,Government Employee,Doctorate/Ph.D.,No Formal Education,3670-7319-2946,1717-5412-5487-9072,ICICI Bank,Joint,B+,3WLQCZU830S,389169
Lakshay Bedi,Male,4/5/2018,Ghogha,ST,No,44629890,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Gandhinagar,,5th,C,676-642-3223,LakshayBedi@gmail.com,37099,Government,Anay Chaudhari,Ojas Ahuja,Oriya,Punjabi,Doctor,Manager,Bachelor's Degree,Some College/Associate's Degree,9725-4278-8240,8384-3494-7416-3481,ICICI Bank,Joint,O+,HD87DIKKHZR,392265
Romil Jain,Female,12/19/2018,Kadi,ST,No,63827603,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Surendranagar,,12th,A,884-948-6310,RomilJain@gmail.com,65633,Government,Krish Kapoor,Sana Garde,Others,Telugu,Accountant,Teacher,Primary School,Master's Degree,6664-6923-8805,6410-6724-7798-3099,Indian Bank,Joint,O+,K683PZG770Q,399121
Aaina Sandal,Female,1/16/2018,Chuda,SEBC,No,28772126,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Valsad,,2nd,C,496-751-9214,AainaSandal@gmail.com,57105,Government,Samiha Hayre,Bhavin Gara,Urdu,Nepali,Teacher,Retired,Middle School,Primary School,6966-5974-3356,7777-7765-1902-2125,Indian Bank,Joint,AB+,X4U57OLIA09,384289
Vardaniya Wable,Female,6/4/2018,Lakhtar,DT,No,46319606,Christian,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Panchmahals,,5th,C,990-645-9173,VardaniyaWable@gmail.com,74856,Government,Riaan Sarna,Badal Chandra,Kannada,Assamese,Doctor,Secretary,Other/Unknown,Bachelor's Degree,1529-6299-5756,9512-9873-7132-4959,Punjab National Bank,Individual,A-,KEWQLTPZJ0S,398839
Riya Divan,Male,4/8/2018,Jamjodhpur,SC,No,88574378,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Rajkot,,2nd,B,824-284-4297,RiyaDivan@gmail.com,77378,Government,Dhanuk Bhasin,Madhav Anand,Kashmiri,Malayalam,Chef,Accountant,High School,Vocational/Trade School,4669-4588-7219,3957-7713-6504-8995,State Bank Of India,Joint,B+,KOSZP7UIHMS,383074
Taimur Buch,Male,10/23/2018,Satlasana,SC,No,19698021,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Narmada,,9th,D,293-380-9935,TaimurBuch@gmail.com,98131,Government,Yashvi Dhar,Taimur Sodhi,Bangla,Gujarati,Lawyer,Business Owner,Other/Unknown,Bachelor's Degree,4696-3616-3257,4741-7004-1228-2601,Axis Bank,Joint,A-,72XQPM9VV59,386523
