name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Aarna Baral,Male,11/18/2018,Mundra,NT,No,67847856,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Valsad,,12th,D,283-684-1296,AarnaBaral@gmail.com,29922,Private,Renee Hayer,Zara Chakraborty,Manipuri,Oriya,Sales Representative,Secretary,Primary School,Other/Unknown,6054-1551-8481,6533-4958-6284-3358,Central Bank Of India,Individual,AB+,5SY74X19TKT,392400
Nirvi Manne,Male,8/2/2018,Bhesan,ST,No,58400773,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Vadodara,,11th,B,368-318-6519,NirviManne@gmail.com,55944,Private,Miraya Chad,Elakshi Malhotra,Assamese,Hindi,Accountant,Artist,Doctorate/Ph.D.,High School,3474-9567-4866,2301-9582-3270-2135,HDFC Bank,Joint,A-,GGEUXP1GC9T,388003
Vaibhav Jhaveri,Male,9/11/2018,Virpur,DT,No,88996373,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Bharuch,,12th,D,141-220-3360,VaibhavJhaveri@gmail.com,72515,Private,Onkar Barman,Samarth Balan,Urdu,Gujarati,Sales Representative,Doctor,No Formal Education,High School,8479-4839-2345,7811-4569-1773-7078,Axis Bank,Individual,B+,YACARVSES55,383324
Aaina Dugar,Female,6/18/2018,Bavla,SC,No,14160207,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Panchmahals,,3rd,A,644-532-1950,AainaDugar@gmail.com,78641,Private,Neelofar Kohli,Ivan Batra,Telugu,Assamese,Other,Manager,Primary School,Other/Unknown,5822-6622-2739,5589-5033-8103-6225,Punjab National Bank,Joint,A-,KSPK101M61O,385279
Dhruv Roy,Male,2/20/2018,Santalpur,NT,No,49559655,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Kheda,,3rd,D,964-821-4991,DhruvRoy@gmail.com,97591,Private,Armaan Kota,Azad Contractor,Gujarati,Santali,Artist,Business Owner,No Formal Education,Primary School,5956-4424-1828,9434-2317-6839-8619,Central Bank Of India,Joint,B-,83JNQ1PLJ8U,389946
Rhea Sehgal,Female,5/24/2018,Ghogha,SC,No,77636690,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Patan,,7th,A,663-219-1674,RheaSehgal@gmail.com,77104,Private,Mamooty Varkey,Vedika Upadhyay,Punjabi,Oriya,Accountant,Doctor,No Formal Education,Doctorate/Ph.D.,2762-6229-1823,5449-9057-5580-2010,IDBI Bank,Joint,B+,YTKT8DYALLR,385173
Kartik Sunder,Male,9/10/2018,Malpur,ST,No,22404981,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Amreli,,12th,C,866-430-9685,KartikSunder@gmail.com,72633,Private,Nayantara Gala,Ehsaan Saini,Konkani,Urdu,Manager,Secretary,Vocational/Trade School,No Formal Education,7040-5989-8178,2959-8474-5087-7374,Central Bank Of India,Joint,A+,SNY94A9G66R,392091
Jayant Mani,Male,10/17/2018,Okhamandal,DT,No,62675355,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Vadodara,,4th,B,141-968-1156,JayantMani@gmail.com,95961,Private,Miraya Shankar,Saira Dar,Hindi,Kannada,Lawyer,Manager,Some College/Associate's Degree,Primary School,9318-3084-2384,1163-5647-9931-2527,Central Bank Of India,Individual,O+,K3BT18ZFQ1R,394297
Vivaan Badal,Male,1/10/2018,Upleta,SEBC,No,13024521,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Banaskantha,,7th,A,773-871-7799,VivaanBadal@gmail.com,56644,Private,Advik Date,Vidur Seshadri,Hindi,Dogri,Teacher,Labour,No Formal Education,High School,4307-5598-7421,2915-4815-1279-8929,State Bank Of India,Joint,B-,H13MBZHKLP8,388503
Taran Goel,Male,6/14/2018,Santrampur,ST,No,48640466,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Surat,,4th,C,360-831-6700,TaranGoel@gmail.com,50995,Private,Vihaan Andra,Dhanush Desai,Punjabi,Punjabi,Accountant,Other,Middle School,Master's Degree,9658-8227-9256,7529-6618-5637-5852,HDFC Bank,Joint,AB+,34N2H3COGS2,397209
Himmat Mani,Male,10/21/2018,Kalol,SEBC,No,49946166,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Mahesana,,2nd,A,710-958-2828,HimmatMani@gmail.com,92057,Private,Eshani Kumer,Romil Saran,Malayalam,Tamil,Artist,Librarian,High School,Master's Degree,3902-3800-5967,5250-5014-9415-9923,Axis Bank,Individual,AB-,XZD63XXP94Q,395576
Anaya Goda,Female,8/2/2018,Idar,SEBC,No,50382175,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Narmada,,3rd,C,602-305-1428,AnayaGoda@gmail.com,89010,Private,Taran Guha,Abram Basu,Oriya,Kashmiri,Business Owner,Librarian,High School,Some College/Associate's Degree,8571-5146-6266,9161-5588-4117-4707,State Bank Of India,Individual,A+,1E2OTJRJNE6,398247
Aarush Krishnan,Female,9/16/2018,Dholka,DT,No,54125276,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Bharuch,,10th,A,845-646-2390,AarushKrishnan@gmail.com,90038,Private,Trisha Lata,Madhav Sathe,Urdu,Sindhi,Driver,Homemaker,Other/Unknown,Bachelor's Degree,5417-2497-7354,2379-2093-3108-6163,Punjab National Bank,Joint,AB+,88ZRU45KPO5,385564
Amani Kumar,Female,12/23/2018,Dhoraji,SC,No,19227597,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Anand,,8th,B,741-120-6418,AmaniKumar@gmail.com,72924,Private,Vardaniya Ratta,Zoya Buch,Nepali,Telugu,Government Employee,IT Professional,Vocational/Trade School,Some College/Associate's Degree,1907-5016-3665,2974-2701-6575-5380,Indian Bank,Joint,B-,LKXH28ULK22,387449
Purab Roy,Male,8/2/2018,Amreli,SEBC,No,79591666,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Bhavnagar,,6th,B,982-696-9681,PurabRoy@gmail.com,65257,Private,Azad Chauhan,Eshani Bumb,Bangla,Assamese,Other,Librarian,High School,Middle School,1152-7999-6093,9548-4551-6530-9073,Indian Bank,Individual,B-,GJR1RX1BMAX,394745
Darshit Ahuja,Female,9/18/2018,Bayad,DT,No,79075991,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Anand,,8th,A,690-350-5880,DarshitAhuja@gmail.com,73902,Private,Ojas Rajagopalan,Himmat Kota,Tamil,Bodo,Labour,Artist,Middle School,Master's Degree,9419-8989-9156,7124-2453-1355-1794,ICICI Bank,Joint,B+,F3PGEU4SAHC,392573
Chirag Bajaj,Female,6/6/2018,Jamjodhpur,SC,No,91285954,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Mahesana,,3rd,D,628-351-2390,ChiragBajaj@gmail.com,40682,Private,Shalv Sood,Ivan Gill,Urdu,Tamil,Farmer,Artist,Doctorate/Ph.D.,Master's Degree,2514-5628-7032,1483-9070-1913-6597,Central Bank Of India,Individual,AB+,CEWCBZL678F,398618
Sahil Varghese,Male,10/20/2018,Deodar,DT,No,60979123,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Sabarkantha,,5th,D,526-138-4953,SahilVarghese@gmail.com,31782,Private,Mannat Anne,Saksham Mane,Kannada,Marathi,Engineer,Teacher,Some College/Associate's Degree,No Formal Education,7738-8398-6909,1965-6196-4218-7230,Punjab National Bank,Joint,A+,XYJ6RLLF215,396571
Samiha DÂAlia,Female,2/8/2018,Manavadar,ST,No,40199493,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Gandhinagar,,4th,C,467-823-3599,SamihaDÂAlia@gmail.com,52351,Private,Ayesha Sangha,Riaan Chokshi,Nepali,Maithili,Chef,Government Employee,Other/Unknown,No Formal Education,1505-2441-7357,7625-8171-8298-8358,Punjab National Bank,Joint,AB-,PW2S15YJDR2,383552
Adah Dhillon,Male,1/16/2018,Maliya,SEBC,No,92278279,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Navsari,,7th,C,738-359-7897,AdahDhillon@gmail.com,74201,Private,Advika Jhaveri,Samaira Lad,Punjabi,Konkani,Driver,Social Worker,Primary School,Primary School,9759-4769-7039,4324-6089-8998-9404,Indian Bank,Joint,B+,8G15L2DQ7OI,399462
Lakshit Mahajan,Male,9/19/2018,Borsad,SC,No,63822208,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Navsari,,2nd,D,199-533-2211,LakshitMahajan@gmail.com,52337,Private,Adah Kibe,Gatik Mammen,Malayalam,Dogri,IT Professional,Doctor,Bachelor's Degree,Vocational/Trade School,8989-4430-2415,4914-9484-3652-2996,ICICI Bank,Individual,AB-,KCFLQQVNQZ7,381473
Arhaan Tata,Female,2/19/2018,Limdi,NT,No,57801278,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Vadodara,,5th,B,637-256-2191,ArhaanTata@gmail.com,84595,Private,Rhea Bandi,Elakshi Sekhon,Urdu,Others,Farmer,Chef,Doctorate/Ph.D.,Middle School,4579-3510-6826,2194-2956-9645-7773,HDFC Bank,Joint,O+,QLXA66I4BM5,394723
Amira Dhingra,Female,5/8/2018,Dhari,SC,No,40513834,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Anand,,10th,B,934-185-6691,AmiraDhingra@gmail.com,60813,Private,Nirvaan Barad,Anaya Wali,Konkani,Nepali,Other,Manager,Other/Unknown,Some College/Associate's Degree,1059-8702-7758,6834-4670-2207-4664,Punjab National Bank,Joint,A+,U9V4TD22ZYM,394492
Nitya Gera,Male,7/12/2018,Dhandhuka,SC,No,13810860,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Jamnagar,,5th,B,148-280-5358,NityaGera@gmail.com,45869,Private,Nitara Sachar,Ranbir Dewan,Kashmiri,Konkani,Doctor,Social Worker,No Formal Education,Middle School,6691-5060-4148,3825-9345-3278-8872,State Bank Of India,Individual,A+,TYLJVWRYTGY,387973
Renee Magar,Male,8/15/2018,Maliya,ST,No,43895299,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Patan,,9th,B,134-800-8356,ReneeMagar@gmail.com,67195,Private,Jayant Behl,Abram Bahl,Manipuri,Bangla,Chef,Homemaker,Doctorate/Ph.D.,High School,1044-4393-9418,5164-9928-7475-2832,Indian Bank,Joint,B-,9GUST3XK8ZM,394246
Biju Gandhi,Male,1/10/2018,Dhrangadhra,OBC,No,47986403,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Sabarkantha,,3rd,D,159-655-6198,BijuGandhi@gmail.com,25339,Private,Jhanvi Kumar,Veer Gupta,Others,Malayalam,Chef,Business Owner,Some College/Associate's Degree,Bachelor's Degree,2292-2405-4741,1807-7638-8376-3582,Indian Bank,Individual,A+,LSUXIXNH3ZO,382847
Saanvi Sule,Male,10/9/2018,Savarkundla,SEBC,No,80402773,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Valsad,,12th,C,384-988-7372,SaanviSule@gmail.com,60512,Private,Vedika Sathe,Jayesh Lall,Sindhi,Tamil,Accountant,Teacher,No Formal Education,Other/Unknown,3996-8318-9961,2263-2700-4767-7522,Punjab National Bank,Joint,A-,DSQ57E87LLG,386530
Vritika Krish,Male,7/24/2018,Sojitra,ST,No,82075020,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Anand,,6th,C,137-486-3044,VritikaKrish@gmail.com,86541,Private,Vivaan Tank,Alisha Chahal,Konkani,Bangla,Sales Representative,Accountant,High School,Primary School,3705-7270-5925,8701-9105-4052-7759,HDFC Bank,Joint,AB+,YYEQ6M1UIGD,391797
Hunar Sarkar,Male,7/17/2018,Gandhinagar,ST,No,30597561,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Ahmedabad,,12th,C,124-990-9608,HunarSarkar@gmail.com,42229,Private,Yuvraj  Datta,Baiju Kanda,Konkani,Nepali,Teacher,Labour,Master's Degree,Bachelor's Degree,9394-8963-5652,7120-7725-2505-8279,Central Bank Of India,Individual,O+,T9AYBHF9TNK,385699
Kismat Wason,Female,3/25/2018,Talala,SEBC,No,53194205,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Amreli,,8th,D,743-302-2845,KismatWason@gmail.com,29483,Private,Prerak Bora,Ryan Grewal,Malayalam,Tamil,Lawyer,Chef,Other/Unknown,Bachelor's Degree,4747-9907-8983,6699-2007-5026-3446,Indian Bank,Joint,AB+,O6VTQHILPX5,385180
Anvi Joshi,Female,10/7/2018,Mehmedabad,ST,No,72222315,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Rajkot,,12th,B,846-786-6784,AnviJoshi@gmail.com,82959,Private,Riaan Bail,Riya Maharaj,Others,Kashmiri,IT Professional,Secretary,Vocational/Trade School,Vocational/Trade School,8647-5375-2074,4662-8392-7676-2817,Indian Bank,Joint,AB+,8SGZ3Z4UI6M,381028
Ranbir Sehgal,Female,11/21/2018,Dantiwada,General,No,37966546,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Navsari,,1st,D,311-539-5048,RanbirSehgal@gmail.com,25627,Private,Emir Sanghvi,Hrishita Mann,Marathi,Kashmiri,Retired,Business Owner,Primary School,Master's Degree,4345-7507-7337,5437-4709-7936-6308,HDFC Bank,Individual,AB-,SWJD5ZNPKHS,383647
Shray Sunder,Female,12/3/2018,Halol,ST,No,13385551,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Anand,,6th,D,677-153-8174,ShraySunder@gmail.com,34525,Private,Gatik Edwin,Divit Choudhary,Bodo,Telugu,Engineer,Sales Representative,Master's Degree,Middle School,3368-1252-3807,8030-6358-5098-9287,Indian Bank,Joint,AB+,QLP5F4KJ6GF,399445
Arnav Karan,Male,12/10/2018,Umrala,SEBC,No,81338603,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Porbandar,,8th,C,321-112-4158,ArnavKaran@gmail.com,59104,Private,Zeeshan Ranganathan,Mohanlal Golla,Konkani,Urdu,Engineer,Pharmacist,Doctorate/Ph.D.,Some College/Associate's Degree,7673-5168-5991,5748-4965-2880-4761,Central Bank Of India,Individual,A-,IJEJM6JGPDA,396847
Ehsaan Samra,Female,8/9/2018,Patan-Veraval,OBC,No,94285626,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Porbandar,,6th,B,274-251-7789,EhsaanSamra@gmail.com,92272,Private,Divit Raju,Pari Bali,Maithili,Urdu,Farmer,Sales Representative,Bachelor's Degree,No Formal Education,2546-8833-5284,8268-7158-1631-8010,Indian Bank,Joint,AB+,VAKUC8L7C9A,399288
Bhavin Jayaraman,Male,11/9/2018,Lakhpat,OBC,No,45574642,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Vadodara,,11th,B,791-680-4129,BhavinJayaraman@gmail.com,53113,Private,Nishith Golla,Hridaan Goyal,Tamil,Marathi,Retired,Secretary,No Formal Education,Some College/Associate's Degree,4788-3577-3269,8726-9341-5248-8060,HDFC Bank,Joint,O+,WXD28VISOCP,396011
Shray Issac,Female,12/27/2018,Bhachau,OBC,No,61377654,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Mahesana,,12th,C,673-829-9862,ShrayIssac@gmail.com,78162,Private,Yasmin Bath,Samarth Setty,Bodo,Telugu,Lawyer,Doctor,Some College/Associate's Degree,Bachelor's Degree,3402-1826-9862,7250-3825-7745-6192,Punjab National Bank,Individual,O+,KIOEWCYFRPF,390019
Sahil Bali,Male,11/19/2018,Tankara,DT,No,38486286,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Patan,,9th,A,103-172-6248,SahilBali@gmail.com,63338,Private,Vritika Hayre,Anahi Biswas,Marathi,Malayalam,Driver,Other,Some College/Associate's Degree,Middle School,9597-8062-8948,3966-8014-9603-1004,Axis Bank,Joint,AB+,1ST2F30F7GN,397468
Kartik Bahl,Male,5/12/2018,Radhanpur,OBC,No,74009142,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Kheda,,8th,D,159-708-8570,KartikBahl@gmail.com,61137,Private,Arhaan Sekhon,Anaya Deshpande,Marathi,Kannada,Other,Other,No Formal Education,Bachelor's Degree,8378-2814-8002,5676-6769-4452-4747,ICICI Bank,Individual,B+,Q5I6QAHYHZB,392507
Dhanush Walla,Male,5/12/2018,Bhabhar,SC,No,43188510,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Surat,,7th,D,653-392-2110,DhanushWalla@gmail.com,29721,Private,Rasha Srivastava,Hazel Lad,Kashmiri,Punjabi,Engineer,Homemaker,Primary School,High School,1167-3900-9754,9062-4725-3061-7726,ICICI Bank,Joint,B-,NI02S1UKA80,386007
Myra Bera,Male,1/19/2018,Lakhpat,SEBC,No,54387219,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Bhavnagar,,3rd,D,546-561-9253,MyraBera@gmail.com,44271,Private,Amani Srinivasan,Sara Upadhyay,Bangla,Malayalam,Teacher,Retired,Primary School,High School,6324-5942-9669,8973-8817-7080-5988,Central Bank Of India,Joint,AB-,XA3VLSFY4GM,398270
Keya Shenoy,Male,10/5/2018,Mansa,ST,No,64174670,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Surat,,10th,D,255-222-8028,KeyaShenoy@gmail.com,92918,Private,Vardaniya Dave,Zain Sridhar,Maithili,Dogri,Government Employee,Librarian,High School,Some College/Associate's Degree,1713-8916-7459,4931-2069-1202-7861,IDBI Bank,Individual,B+,E09879VW6BA,392213
Madhav Balan,Male,10/11/2018,Santalpur,General,No,53165122,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Anand,,5th,A,217-180-7930,MadhavBalan@gmail.com,64771,Private,Anika Tripathi,Jivika Amble,Sindhi,Oriya,Engineer,Nurse,Primary School,Primary School,5483-8782-3933,9467-5686-4826-3012,Indian Bank,Joint,B-,IN7O5X3CLOF,398629
Yashvi Baria,Male,8/2/2018,Khambha,DT,No,13476073,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Banaskantha,,4th,A,877-804-8922,YashviBaria@gmail.com,38961,Private,Yuvaan Dora,Indrans Sethi,Malayalam,Punjabi,Other,Artist,Middle School,Middle School,5005-1244-4173,7013-1376-5224-2310,HDFC Bank,Individual,O+,GY5GGUBF72I,398699
Madhup Shroff,Male,4/11/2018,Radhanpur,DT,No,95402649,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Valsad,,1st,D,421-641-7400,MadhupShroff@gmail.com,43514,Private,Ehsaan Sahni,Aaryahi Sha,Bodo,Santali,Driver,Librarian,Some College/Associate's Degree,Middle School,2096-3818-9281,3495-2026-4896-3459,ICICI Bank,Joint,A+,24DOMU7W9RA,388883
Dhanush Bhalla,Male,2/26/2018,Kunkavav Vadia,SC,No,29138400,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Mahesana,,11th,D,877-265-6899,DhanushBhalla@gmail.com,45392,Private,Saksham Bava,Kiara Buch,Oriya,Nepali,Artist,Chef,Middle School,No Formal Education,2831-4572-9388,8243-8470-2437-3995,ICICI Bank,Joint,AB-,DBL16WM57J4,384003
Bhavin Lanka,Male,11/26/2018,Bhiloda,DT,No,94355960,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,The Dangs,,10th,D,657-163-6038,BhavinLanka@gmail.com,34893,Private,Shamik Sura,Alia Mani,Tamil,Urdu,Lawyer,Government Employee,Other/Unknown,Vocational/Trade School,5365-5212-9009,7659-8331-4311-2725,IDBI Bank,Individual,AB-,KPCLR6RXMYU,391708
Anaya Dayal,Male,8/6/2018,Dholka,SEBC,No,17976682,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Valsad,,8th,C,138-571-5059,AnayaDayal@gmail.com,53751,Private,Advik Gandhi,Aayush Kaul,Urdu,Santali,Sales Representative,Business Owner,Other/Unknown,Master's Degree,3686-4587-8144,3906-6744-6708-8359,IDBI Bank,Individual,B-,KEO8TPFPOJY,386196
Anay Chanda,Male,5/16/2018,Palitana,ST,No,70320525,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Anand,,1st,A,409-267-3264,AnayChanda@gmail.com,92022,Private,Jayesh Seshadri,Darshit Kohli,Dogri,Gujarati,Manager,Artist,Bachelor's Degree,No Formal Education,5755-8028-8691,3127-2363-7451-5050,HDFC Bank,Individual,AB-,L4QM24NJVBZ,387787
Ryan Kulkarni,Female,9/2/2018,Satlasana,SC,No,29607470,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Dahod,,5th,D,335-952-2690,RyanKulkarni@gmail.com,96614,Private,Saanvi Desai,Indrajit Tara,Tamil,Santali,Artist,Accountant,Master's Degree,Doctorate/Ph.D.,1421-7828-5067,1574-6990-7524-3155,Central Bank Of India,Individual,A+,4V20P3X8SIQ,399301
Amani Kadakia,Female,11/13/2018,Lathi,DT,No,27566702,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Junagadh,,5th,C,630-910-3759,AmaniKadakia@gmail.com,53348,Private,Darshit Khare,Diya Loyal,Kashmiri,Nepali,Construction Worker,Business Owner,Bachelor's Degree,Vocational/Trade School,2781-5038-1841,4065-9748-8481-9652,HDFC Bank,Individual,AB+,QZMGZM8BF5T,380481
Samiha Gaba,Female,1/7/2018,Una,DT,No,57025810,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Bharuch,,1st,C,395-590-5558,SamihaGaba@gmail.com,80850,Private,Kartik Chaudhuri,Darshit Sandhu,Telugu,Urdu,Business Owner,Doctor,Some College/Associate's Degree,Some College/Associate's Degree,5186-1659-1401,6902-8304-4976-8694,Punjab National Bank,Joint,AB+,8QXJVA2JRLL,391975
Siya Vig,Female,3/18/2018,Malia,SEBC,No,52951709,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Bhavnagar,,4th,A,645-982-6964,SiyaVig@gmail.com,92801,Private,Sara Mammen,Armaan Kumer,Others,Hindi,Sales Representative,Social Worker,No Formal Education,Bachelor's Degree,5912-9010-9676,7615-2381-4365-4498,Central Bank Of India,Joint,AB+,SEAL2ES06IX,390844
Sahil Venkatesh,Female,8/13/2018,Dholka,SC,No,75198320,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Rajkot,,5th,C,908-821-4199,SahilVenkatesh@gmail.com,88490,Private,Inaaya  Basu,Pihu Kunda,Nepali,Hindi,Lawyer,Other,Other/Unknown,Master's Degree,8484-8013-4577,6944-1277-3626-8640,HDFC Bank,Joint,O+,81E8Y0RV5WF,388074
Tushar Gola,Female,7/14/2018,Malia,DT,No,91555006,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Amreli,,11th,A,756-789-1609,TusharGola@gmail.com,90437,Private,Aayush Mangat,Adah Gaba,Kashmiri,Urdu,Teacher,Chef,Vocational/Trade School,Master's Degree,4555-8508-7319,1951-1809-1552-2737,IDBI Bank,Individual,AB+,RHRH0074HR3,395141
Saanvi Gill,Female,4/25/2018,Jasdan,SC,No,65432322,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Kheda,,10th,C,242-826-2157,SaanviGill@gmail.com,48744,Private,Anay Ganguly,Kiara Gade,Hindi,Assamese,Lawyer,Government Employee,Master's Degree,Vocational/Trade School,1160-4753-9509,2258-1810-8601-7435,Indian Bank,Individual,AB+,3XRRFZBT7I9,398402
Emir Sabharwal,Male,11/4/2018,Talaja,DT,No,42765535,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Kheda,,8th,C,827-176-8507,EmirSabharwal@gmail.com,36408,Private,Advik Chad,Taran Trivedi,Malayalam,Others,Farmer,Artist,Primary School,Vocational/Trade School,1896-3384-1111,3439-1025-5446-8231,Punjab National Bank,Joint,A-,YD7D74YGBSH,392105
Gatik Mani,Male,11/14/2018,Visnagar,SC,No,87684392,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Porbandar,,4th,A,538-641-4468,GatikMani@gmail.com,91425,Private,Ranbir Kale,Neysa Badal,Punjabi,Bodo,Retired,Retired,No Formal Education,Primary School,5902-6483-9648,8441-9700-7531-7376,Central Bank Of India,Individual,B+,9QUB4FKAIZN,383266
Kaira Warrior,Male,9/4/2018,Danta,SC,No,96073954,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Surendranagar,,7th,D,517-455-2198,KairaWarrior@gmail.com,30669,Private,Charvi Malhotra,Navya Bhakta,Urdu,Gujarati,Sales Representative,Business Owner,Master's Degree,Primary School,5242-3357-6421,3145-5700-9579-5398,State Bank Of India,Individual,A-,RXQ1OFIGCN6,392293
Shaan Balan,Female,4/19/2018,Khambhat,General,No,97110983,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Rajkot,,12th,D,201-610-2142,ShaanBalan@gmail.com,36336,Private,Indranil Hari,Dhanuk Balakrishnan,Oriya,Tamil,Other,Manager,High School,Other/Unknown,2565-8120-5024,9341-8770-3893-1446,Central Bank Of India,Joint,A+,N77RRXYQFP4,397351
Jhanvi Mall,Female,9/9/2018,Dhrangadhra,OBC,No,78954900,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Junagadh,,11th,B,986-301-1007,JhanviMall@gmail.com,36907,Private,Parinaaz Gala,Darshit Singh,Oriya,Punjabi,Engineer,Social Worker,High School,No Formal Education,6850-8293-7935,9047-6254-4265-6722,Central Bank Of India,Joint,AB-,ZY48GKK9H1A,393071
Heer Chhabra,Male,3/17/2018,Kalavad,SC,No,63034479,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Sabarkantha,,1st,A,370-612-6152,HeerChhabra@gmail.com,55057,Private,Ishaan Malhotra,Krish Ratta,Konkani,Others,Chef,Sales Representative,Other/Unknown,Vocational/Trade School,8335-1446-4433,7669-1828-1308-3931,State Bank Of India,Individual,O+,PWKLES1PHBD,387553
Lakshay Khare,Female,11/27/2018,Lathi,SEBC,No,36838984,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Kheda,,11th,B,979-972-2256,LakshayKhare@gmail.com,31144,Private,Indranil Rana,Manikya Ray,Kannada,Assamese,Retired,Artist,No Formal Education,Master's Degree,8954-1892-6621,7799-7425-1779-9529,ICICI Bank,Individual,AB+,MOAWL23QI6Y,385400
Prisha Wali,Male,7/21/2018,Rajula,DT,No,83808449,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Kheda,,3rd,C,697-449-8005,PrishaWali@gmail.com,77756,Private,Anaya Vasa,Adah Badami,Gujarati,Tamil,Labour,Government Employee,Master's Degree,Doctorate/Ph.D.,6638-3917-9950,3425-1648-3735-6345,State Bank Of India,Individual,A+,7NC9FRS8QXJ,392350
Nirvi Iyengar,Male,12/24/2018,Thasra,SC,No,13165585,Christian,SARKARI UCCHATAR MADYAMIK SCHOOL,Vadodara,,10th,D,183-965-8985,NirviIyengar@gmail.com,42059,Private,Divij Bakshi,Tara Wadhwa,Sindhi,Bodo,Teacher,Homemaker,Middle School,Doctorate/Ph.D.,9620-1196-6211,7175-7308-6765-7346,Axis Bank,Joint,AB+,HOF1CJTU8N5,390203
Amani Mani,Male,7/9/2018,Chuda,ST,No,75168091,Muslim,SARKARI UCCHATAR MADYAMIK SCHOOL,Mahesana,,12th,D,375-779-1532,AmaniMani@gmail.com,90270,Private,Vihaan Dada,Adira Dugar,Oriya,Hindi,Engineer,Teacher,Bachelor's Degree,Doctorate/Ph.D.,6165-2362-5501,3372-4241-8177-6640,Axis Bank,Individual,A-,0I5GH4XSJ60,393051
