name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Piya Karpe,Female,3/20/2018,Sanand,SC,No,95275782,Hindu,SARKARI MADYAMIK SCHOOL,The Dangs,,9th,B,722-420-6488,PiyaKarpe@gmail.com,97985,Private,Faiyaz Sehgal,Indranil Sunder,Gujarati,Marathi,IT Professional,Homemaker,Middle School,Doctorate/Ph.D.,7642-8472-4220,6687-8609-1535-3486,Indian Bank,Individual,B+,6ISCFS6VCNQ,382113
Mohanlal Sinha,Female,2/24/2018,Talod,DT,No,90214150,Christian,SARKARI MADYAMIK SCHOOL,Mahesana,,10th,A,996-971-1509,MohanlalSinha@gmail.com,91315,Private,Zara Krishnan,Taran Bhardwaj,Bangla,Punjabi,Artist,Chef,No Formal Education,No Formal Education,7178-9724-9173,3164-1333-3726-1742,Punjab National Bank,Individual,B+,GLYHQJ1JWL2,393966
Miraan Ganesh,Male,6/23/2018,Jamkandorna,SEBC,No,62632590,Muslim,SARKARI MADYAMIK SCHOOL,Vadodara,,12th,C,903-588-8032,MiraanGanesh@gmail.com,27374,Private,Ehsaan Dar,Myra Jha,Tamil,Santali,Business Owner,Retired,No Formal Education,No Formal Education,5980-8328-4686,3774-9984-2973-9557,Indian Bank,Joint,B+,7OJCDQPDBCE,391155
Romil Deol,Male,12/6/2018,Kotda Sangani,NT,No,98021739,Christian,SARKARI MADYAMIK SCHOOL,Porbandar,,7th,D,770-969-4081,RomilDeol@gmail.com,84794,Private,Kaira Ghosh,Yashvi Chaudhry,Gujarati,Manipuri,Sales Representative,Sales Representative,No Formal Education,Master's Degree,6605-4826-6795,2941-5408-4649-2784,State Bank Of India,Joint,A+,9PC0RX5R69O,392584
Miraya Sani,Male,8/17/2018,Dhandhuka,SEBC,No,89389643,Hindu,SARKARI MADYAMIK SCHOOL,Amreli,,4th,A,262-312-7333,MirayaSani@gmail.com,81090,Private,Vanya Sahni,Zain Ranganathan,Nepali,Malayalam,Manager,Retired,Doctorate/Ph.D.,Bachelor's Degree,3712-6013-9893,6021-3779-4467-5074,Axis Bank,Individual,B-,RT27KRZXH2S,388447
Anika Raja,Female,2/15/2018,Anjar,SEBC,No,99485845,Christian,SARKARI MADYAMIK SCHOOL,Surendranagar,,3rd,B,329-773-3779,AnikaRaja@gmail.com,74150,Private,Nitara Mander,Ira Dave,Punjabi,Urdu,Government Employee,IT Professional,No Formal Education,Vocational/Trade School,9614-1357-8452,7606-1721-4623-6812,ICICI Bank,Individual,B+,AUCBZZR9R2Q,381912
Devansh Kumar,Male,2/20/2018,Ghoghamba,ST,No,31039489,Christian,SARKARI MADYAMIK SCHOOL,Gandhinagar,,10th,A,868-913-5054,DevanshKumar@gmail.com,51589,Private,Anay Tella,Aarav Raja,Manipuri,Dogri,Farmer,Teacher,Master's Degree,Primary School,4631-1108-6230,4239-5339-4053-1144,ICICI Bank,Individual,B-,DZ0NLZBATOQ,397036
Divij Bhalla,Female,9/8/2018,Kodinar,SC,No,63946364,Muslim,SARKARI MADYAMIK SCHOOL,Surat,,11th,B,852-739-2269,DivijBhalla@gmail.com,63251,Private,Uthkarsh Kohli,Stuvan Chanda,Kashmiri,Konkani,Doctor,Pharmacist,Some College/Associate's Degree,No Formal Education,2429-8307-8988,5767-7387-1491-1780,Central Bank Of India,Joint,B+,KNO2S2AC348,387614
Emir Kale,Female,11/13/2018,Kalol,SC,No,71999475,Hindu,SARKARI MADYAMIK SCHOOL,Bhavnagar,,3rd,C,132-680-8357,EmirKale@gmail.com,69957,Private,Hridaan Kadakia,Alia Chandran,Tamil,Hindi,Labour,Chef,Middle School,Some College/Associate's Degree,5888-2858-3498,3666-5047-7554-5088,IDBI Bank,Individual,O+,FA0LUW6PPTB,393930
Rohan Desai,Male,1/13/2018,Malpur,ST,No,11153951,Hindu,SARKARI MADYAMIK SCHOOL,Ahmedabad,,6th,D,760-786-7653,RohanDesai@gmail.com,77714,Private,Mohanlal Sawhney,Rasha Sankar,Gujarati,Tamil,Other,Pharmacist,Other/Unknown,Master's Degree,4555-6872-2955,4701-7812-1110-6829,Indian Bank,Individual,O+,BE75UX84AVM,391456
Eshani Shah,Male,3/21/2018,Mahudha,NT,No,15594176,Christian,SARKARI MADYAMIK SCHOOL,Valsad,,10th,B,221-700-3720,EshaniShah@gmail.com,91032,Private,Gokul Dutta,Ryan Ram,Telugu,Gujarati,Lawyer,Sales Representative,Vocational/Trade School,Some College/Associate's Degree,3858-2810-5096,4412-7499-4009-8504,Indian Bank,Individual,AB+,EGUJYI98LIT,395976
Saksham Suresh,Male,8/3/2018,Bhanvad,DT,No,31092044,Muslim,SARKARI MADYAMIK SCHOOL,Bharuch,,12th,D,808-542-6679,SakshamSuresh@gmail.com,70620,Private,Miraya Solanki,Sumer Sachar,Oriya,Sindhi,Government Employee,Homemaker,Primary School,Doctorate/Ph.D.,5862-6183-3938,6585-1473-7100-2524,Central Bank Of India,Individual,O+,895LIXB2VAR,387878
Divij Sawhney,Male,11/13/2018,Bhuj,SC,No,11768991,Hindu,SARKARI MADYAMIK SCHOOL,Surat,,12th,B,359-430-8133,DivijSawhney@gmail.com,88805,Private,Biju Sachdev,Sana Gill,Assamese,Maithili,Doctor,Accountant,High School,Vocational/Trade School,6494-9004-4775,5070-5352-3186-7905,Axis Bank,Joint,AB-,BPJOT03HD5V,399253
Divyansh Mani,Female,6/21/2018,Idar,SEBC,No,68782937,Hindu,SARKARI MADYAMIK SCHOOL,Dahod,,9th,D,856-585-2408,DivyanshMani@gmail.com,35251,Private,Mohanlal Toor,Fateh Rattan,Hindi,Kashmiri,Labour,Social Worker,Doctorate/Ph.D.,No Formal Education,4291-9236-1323,3884-6212-4495-7118,IDBI Bank,Individual,A-,EF4Z9SR9BYH,398286
Manikya Kakar,Female,10/7/2018,Godhra,SC,No,27875702,Christian,SARKARI MADYAMIK SCHOOL,Banaskantha,,6th,C,221-511-4506,ManikyaKakar@gmail.com,90479,Private,Rati Konda,Pari Kala,Punjabi,Others,Government Employee,Government Employee,Bachelor's Degree,High School,6839-9363-3945,2149-7285-9403-7569,Indian Bank,Individual,AB-,URM1XPEXHBP,388892
Nirvi Keer,Female,6/13/2018,Ahmadabad City,ST,No,81652065,Muslim,SARKARI MADYAMIK SCHOOL,Jamnagar,,10th,D,715-705-8353,NirviKeer@gmail.com,55653,Private,Stuvan Rajagopal,Taran Bava,Others,Dogri,Manager,Accountant,Other/Unknown,Master's Degree,1860-6076-1449,3887-7462-2155-6858,State Bank Of India,Joint,A-,B5442RLFDMC,392479
Lavanya Venkataraman,Female,3/28/2018,Godhra,DT,No,51480530,Hindu,SARKARI MADYAMIK SCHOOL,Kheda,,1st,C,948-543-2216,LavanyaVenkataraman@gmail.com,96214,Private,Nirvaan Tata,Nayantara Babu,Dogri,Sindhi,Chef,Secretary,No Formal Education,Vocational/Trade School,9519-1778-9144,4715-9166-3290-8123,Indian Bank,Joint,A+,NXTAVQ6T5P9,393229
Anahita Dalal,Male,3/5/2018,Mangrol,ST,No,37064016,Muslim,SARKARI MADYAMIK SCHOOL,Navsari,,5th,C,694-828-8405,AnahitaDalal@gmail.com,94763,Private,Jiya Zacharia,Rhea Shenoy,Marathi,Tamil,Teacher,Social Worker,High School,Middle School,1692-9242-3188,5240-7838-7716-1813,Central Bank Of India,Individual,A-,A8GMDOG6YX2,386340
Anahita Gala,Male,3/24/2018,Kheda,SC,No,44918026,Hindu,SARKARI MADYAMIK SCHOOL,Rajkot,,1st,C,532-350-6487,AnahitaGala@gmail.com,76216,Private,Kiaan Basu,Abram Agate,Sindhi,Manipuri,Engineer,Accountant,Other/Unknown,No Formal Education,3440-6189-8384,7540-3586-1375-8408,Axis Bank,Joint,A-,02KMUETJ7S1,391987
Dhanush Lalla,Male,4/3/2018,Jetpur,OBC,No,45347452,Christian,SARKARI MADYAMIK SCHOOL,Junagadh,,2nd,D,840-925-8997,DhanushLalla@gmail.com,53151,Private,Madhup Agrawal,Adira Cheema,Tamil,Assamese,Manager,Government Employee,Doctorate/Ph.D.,Middle School,3563-2643-7061,2275-4392-1546-7788,Punjab National Bank,Joint,AB-,HKEYE51U8RK,391219
Charvi Magar,Female,11/23/2018,Deesa,SEBC,No,64913412,Christian,SARKARI MADYAMIK SCHOOL,Ahmedabad,,10th,D,675-156-8272,CharviMagar@gmail.com,93116,Private,Ryan Chandran,Indranil Bhargava,Gujarati,Sindhi,Construction Worker,Accountant,No Formal Education,Other/Unknown,2842-3523-4747,5208-2463-8462-8830,Axis Bank,Individual,O+,K37WF3N04QF,381660
Veer Sehgal,Female,8/14/2018,Kalavad,SC,No,65908843,Muslim,SARKARI MADYAMIK SCHOOL,Banaskantha,,3rd,D,272-819-7103,VeerSehgal@gmail.com,25151,Private,Lakshit Roy,Arnav Kapur,Bangla,Assamese,Sales Representative,Artist,Master's Degree,Other/Unknown,1270-5917-4888,9210-4975-3414-7697,IDBI Bank,Joint,A+,R10XIBZ5UIQ,397178
Veer Saha,Female,12/26/2018,Dhansura,General,No,29012988,Muslim,SARKARI MADYAMIK SCHOOL,Ahmedabad,,3rd,D,784-102-4848,VeerSaha@gmail.com,77000,Private,Uthkarsh Bhakta,Ojas Rout,Others,Santali,Artist,Sales Representative,Doctorate/Ph.D.,High School,7657-6609-1962,5000-7147-8016-4266,ICICI Bank,Individual,AB-,ZF15ZLY6HFB,395267
Aradhya Rattan,Female,2/9/2018,Okhamandal,SEBC,No,77500370,Muslim,SARKARI MADYAMIK SCHOOL,Valsad,,9th,B,698-556-4088,AradhyaRattan@gmail.com,77855,Private,Samaira Mahajan,Rati Chakraborty,Sindhi,Oriya,Business Owner,Teacher,Vocational/Trade School,Other/Unknown,7027-6594-4068,3384-7042-6699-5043,HDFC Bank,Joint,AB-,IUUHFNR9TOF,385377
Umang Goel,Female,2/16/2018,Vijapur,ST,No,31067237,Muslim,SARKARI MADYAMIK SCHOOL,Tapi,,2nd,D,848-759-6734,UmangGoel@gmail.com,68782,Private,Misha Varma,Gatik Bhandari,Assamese,Telugu,Government Employee,Manager,Vocational/Trade School,Other/Unknown,1604-9914-4173,2870-2955-3898-2798,Central Bank Of India,Individual,AB+,8AJ6V487Y9M,380206
Abram Tak,Female,6/24/2018,Radhanpur,SC,No,79038984,Christian,SARKARI MADYAMIK SCHOOL,Tapi,,12th,C,402-420-2364,AbramTak@gmail.com,97493,Private,Krish Banerjee,Myra Zacharia,Kannada,Oriya,Labour,Manager,Primary School,No Formal Education,1968-7744-1089,1448-1006-1604-8833,HDFC Bank,Joint,AB-,2QAIRZZNN0V,380318
Umang Bhalla,Male,2/13/2018,Jamkandorna,ST,No,17705410,Christian,SARKARI MADYAMIK SCHOOL,Dahod,,6th,D,138-551-2303,UmangBhalla@gmail.com,61437,Private,Vedika Luthra,Lavanya Aurora,Assamese,Assamese,Driver,Teacher,High School,Some College/Associate's Degree,7712-3329-3477,5735-4898-8680-3049,HDFC Bank,Individual,B-,AYGCY26VBCQ,397842
Hansh Kant,Female,10/15/2018,Lunawada,DT,No,65485630,Muslim,SARKARI MADYAMIK SCHOOL,Kheda,,4th,C,548-200-7681,HanshKant@gmail.com,65583,Private,Ehsaan Master,Tara Yadav,Konkani,Dogri,Other,Manager,Vocational/Trade School,Master's Degree,2306-6687-8959,2964-5036-2088-1350,Indian Bank,Joint,A-,ACD3WHV3F4S,388825
Ayesha Krish,Female,12/19/2018,Vijapur,SC,No,79902418,Muslim,SARKARI MADYAMIK SCHOOL,Jamnagar,,6th,D,360-478-9105,AyeshaKrish@gmail.com,86924,Private,Ishaan Tata,Nirvi Dayal,Bodo,Santali,Teacher,Accountant,Vocational/Trade School,No Formal Education,2005-4227-8202,3468-8136-2762-4487,ICICI Bank,Joint,AB-,XRPOW6THPSV,394647
Dharmajan Lad,Male,10/8/2018,Bhachau,SEBC,No,71694463,Christian,SARKARI MADYAMIK SCHOOL,The Dangs,,3rd,C,619-364-2552,DharmajanLad@gmail.com,76293,Private,Aarna Reddy,Raunak Dhar,Maithili,Gujarati,Doctor,IT Professional,No Formal Education,High School,1746-7041-4996,3699-4772-3553-9647,Indian Bank,Individual,B+,IF2J5T3NUAP,394311
Kabir Kade,Male,5/24/2018,Morwa (Hadaf),DT,No,80979825,Hindu,SARKARI MADYAMIK SCHOOL,Gandhinagar,,4th,D,528-523-5993,KabirKade@gmail.com,31146,Private,Drishya Barad,Veer Mandal,Kashmiri,Gujarati,Engineer,Other,Some College/Associate's Degree,No Formal Education,1130-5638-4008,2053-5986-8237-8987,Central Bank Of India,Joint,B-,8KBROOMLKBE,388098
Vihaan Ravi,Male,6/9/2018,Virpur,SC,No,47252013,Hindu,SARKARI MADYAMIK SCHOOL,Navsari,,10th,C,902-444-8660,VihaanRavi@gmail.com,89969,Private,Damini Kapoor,Biju Sinha,Kashmiri,Malayalam,Government Employee,IT Professional,Bachelor's Degree,Other/Unknown,1834-3788-4722,7375-7291-5448-1889,Central Bank Of India,Joint,A-,MYNOTPUKKBW,386254
Kaira Seth,Female,11/14/2018,Patan,OBC,No,26196458,Hindu,SARKARI MADYAMIK SCHOOL,Junagadh,,12th,D,563-713-1362,KairaSeth@gmail.com,74952,Private,Renee Bava,Aarush Anand,Tamil,Others,Construction Worker,Doctor,Primary School,Some College/Associate's Degree,3899-8908-8264,2274-9560-8905-2916,Indian Bank,Individual,A-,15W4BW6RFNQ,384738
Manjari Venkatesh,Female,11/20/2018,Sojitra,ST,No,11035318,Hindu,SARKARI MADYAMIK SCHOOL,The Dangs,,8th,D,727-204-5616,ManjariVenkatesh@gmail.com,59591,Private,Arhaan Chander,Vivaan Hegde,Telugu,Manipuri,Retired,Nurse,Primary School,Middle School,7508-4536-7941,9308-8858-6819-1476,Indian Bank,Joint,B+,OJEJB94N9I6,382814
Jhanvi Cherian,Male,12/13/2018,Dhanera,SEBC,No,20773237,Christian,SARKARI MADYAMIK SCHOOL,Surat,,11th,A,879-192-5227,JhanviCherian@gmail.com,77045,Private,Vritika Ratti,Rati Ratta,Kannada,Bodo,Labour,Labour,Bachelor's Degree,Master's Degree,3284-9592-7501,1121-3596-2778-8084,Indian Bank,Individual,AB-,99UVSF2G0OS,390050
Pranay Sachar,Female,11/25/2018,Meghraj,SEBC,No,22013712,Muslim,SARKARI MADYAMIK SCHOOL,Mahesana,,6th,C,700-175-5952,PranaySachar@gmail.com,37434,Private,Stuvan Ratti,Anika Saran,Maithili,Sindhi,Government Employee,Pharmacist,No Formal Education,Middle School,3400-2198-6371,6001-8350-2743-6096,HDFC Bank,Individual,AB+,Y88GUAW3CH6,383626
Adah Raval,Male,3/27/2018,Tharad,NT,No,91622725,Hindu,SARKARI MADYAMIK SCHOOL,Vadodara,,7th,D,959-371-8328,AdahRaval@gmail.com,34420,Private,Abram Badami,Rhea Sehgal,Santali,Kannada,IT Professional,Artist,Middle School,High School,7746-9083-2090,8438-8046-4493-9524,Central Bank Of India,Individual,AB+,2EJAWGSVZJB,392141
Saira Gara,Female,5/4/2018,Nakhatrana,ST,No,35594785,Christian,SARKARI MADYAMIK SCHOOL,Gandhinagar,,10th,A,400-169-6359,SairaGara@gmail.com,55621,Private,Shanaya Shere,Onkar Kata,Gujarati,Assamese,Farmer,Accountant,Vocational/Trade School,Other/Unknown,3126-3015-6893,1040-6047-6475-8055,Punjab National Bank,Joint,B-,5OT73YCBSJJ,382798
Vidur Brar,Female,2/1/2018,Lakhpat,SEBC,No,16131466,Christian,SARKARI MADYAMIK SCHOOL,Junagadh,,11th,D,525-127-5394,VidurBrar@gmail.com,80035,Private,Vivaan Gill,Shanaya Khanna,Tamil,Bangla,Accountant,Social Worker,Master's Degree,Master's Degree,2518-5057-9007,8574-9552-9659-2309,Indian Bank,Joint,O+,ZR5N49ISVF2,391030
Indrans Dhar,Female,5/7/2018,Bagasara,DT,No,51253344,Muslim,SARKARI MADYAMIK SCHOOL,Amreli,,1st,B,837-315-3289,IndransDhar@gmail.com,70252,Private,Oorja Garg,Divit Bahl,Dogri,Santali,Driver,Secretary,Master's Degree,High School,1043-8573-7271,1704-4619-7395-5550,Axis Bank,Individual,B-,XAYRJFJP36K,399623
Neysa Reddy,Male,6/20/2018,Khambha,DT,No,88917316,Muslim,SARKARI MADYAMIK SCHOOL,Vadodara,,5th,A,655-468-2542,NeysaReddy@gmail.com,86130,Private,Anahita Balan,Amani Wagle,Bangla,Bodo,Manager,Doctor,Primary School,No Formal Education,1746-5975-3357,7505-3344-5837-5275,IDBI Bank,Joint,AB-,DZ2M14OTHOK,388111
Nitya Aggarwal,Male,6/27/2018,Gandhidham,ST,No,74448548,Christian,SARKARI MADYAMIK SCHOOL,Anand,,2nd,C,334-112-2898,NityaAggarwal@gmail.com,40603,Private,Aaryahi Butala,Krish Banik,Kannada,Urdu,Other,Business Owner,Master's Degree,Bachelor's Degree,1476-3399-6875,5870-7388-2475-6203,Punjab National Bank,Individual,AB-,3HTBIV9XG9P,392261
Aarna Suresh,Male,11/13/2018,Keshod,ST,No,43990395,Hindu,SARKARI MADYAMIK SCHOOL,Bharuch,,12th,C,379-282-7672,AarnaSuresh@gmail.com,65138,Private,Adira Majumdar,Alia Kumer,Telugu,Urdu,Accountant,Doctor,Middle School,Vocational/Trade School,7892-6054-6515,2793-3933-1531-6350,Central Bank Of India,Individual,B-,DG1U71LOIID,383502
Ritvik Kari,Female,2/11/2018,Talaja,SC,No,40924900,Muslim,SARKARI MADYAMIK SCHOOL,Surendranagar,,3rd,D,797-284-9157,RitvikKari@gmail.com,74486,Private,Damini Karan,Azad Randhawa,Sindhi,Bangla,Retired,Librarian,Some College/Associate's Degree,Bachelor's Degree,3453-1407-1041,8419-2348-8980-4900,ICICI Bank,Individual,A-,G1JRK38BQQW,395935
Jayant Atwal,Male,10/3/2018,Talaja,ST,No,36413850,Muslim,SARKARI MADYAMIK SCHOOL,Porbandar,,2nd,B,371-613-9641,JayantAtwal@gmail.com,92860,Private,Lakshay Bassi,Anika Tailor,Punjabi,Bodo,IT Professional,Librarian,Master's Degree,Middle School,9551-7627-2165,3369-3274-9443-4147,IDBI Bank,Individual,B+,9VR625WEE7Z,395460
Ivana Deep,Female,10/8/2018,Talaja,DT,No,67485324,Hindu,SARKARI MADYAMIK SCHOOL,Gandhinagar,,6th,D,903-640-9558,IvanaDeep@gmail.com,64735,Private,Hridaan Bassi,Anika Basak,Santali,Manipuri,Lawyer,Teacher,Bachelor's Degree,Middle School,5021-9925-1065,7980-5947-3869-5024,Central Bank Of India,Individual,A+,XILZHL7AHQK,387377
Nirvi Andra,Male,11/24/2018,Sidhpur,ST,No,59406669,Hindu,SARKARI MADYAMIK SCHOOL,Rajkot,,4th,A,636-694-3085,NirviAndra@gmail.com,99865,Private,Arnav Soni,Anya Balakrishnan,Oriya,Malayalam,Farmer,IT Professional,Some College/Associate's Degree,Middle School,1324-9519-1233,2930-2808-5576-2163,HDFC Bank,Individual,A-,IU2CUBYB6I6,382830
Reyansh Krish,Male,9/27/2018,Porbandar,SC,No,63128743,Muslim,SARKARI MADYAMIK SCHOOL,Dahod,,12th,B,638-434-9196,ReyanshKrish@gmail.com,62018,Private,Aayush Bath,Manjari Dutta,Dogri,Bodo,Manager,Business Owner,Primary School,Doctorate/Ph.D.,7666-6517-8011,8660-6331-6834-2188,Punjab National Bank,Individual,A-,MZNT1OJE6NL,391236
Arhaan Dhar,Female,1/5/2018,Dhrol,SEBC,No,31997899,Christian,SARKARI MADYAMIK SCHOOL,Valsad,,6th,C,946-415-2734,ArhaanDhar@gmail.com,29192,Private,Tarini Jain,Tara Bedi,Santali,Konkani,Farmer,Sales Representative,Master's Degree,Primary School,8018-9603-1687,6161-9102-6927-8741,Punjab National Bank,Individual,A-,X1SJV8BNK2D,399892
Navya Bhatnagar,Female,10/3/2018,Kalol,DT,No,21813609,Christian,SARKARI MADYAMIK SCHOOL,Anand,,11th,D,929-771-7859,NavyaBhatnagar@gmail.com,30327,Private,Saksham Sha,Mannat Anne,Konkani,Tamil,Chef,Business Owner,High School,Vocational/Trade School,1123-1482-7937,2884-6443-7358-1357,IDBI Bank,Individual,B-,0LSYS7KUGE4,382313
Hrishita Chaudry,Female,7/11/2018,Visnagar,SEBC,No,17735753,Hindu,SARKARI MADYAMIK SCHOOL,Bhavnagar,,4th,B,215-922-9528,HrishitaChaudry@gmail.com,76038,Private,Samarth Bhatnagar,Zoya Soni,Kannada,Bangla,Driver,Social Worker,High School,Doctorate/Ph.D.,7900-2422-9827,6349-4174-8658-3038,Axis Bank,Individual,AB+,CJLE2DVADK3,399535
Devansh Toor,Male,8/9/2018,Kutiyana,ST,No,49815542,Muslim,SARKARI MADYAMIK SCHOOL,Panchmahals,,1st,D,249-598-4881,DevanshToor@gmail.com,43752,Private,Fateh Halder,Rohan Kumar,Oriya,Nepali,Other,Librarian,Middle School,Some College/Associate's Degree,5799-6789-4014,1703-7751-4522-7598,Indian Bank,Joint,AB-,IWN3JVFCSMT,397462
Tara Mander,Male,11/22/2018,Babra,DT,No,98232637,Christian,SARKARI MADYAMIK SCHOOL,Bhavnagar,,10th,C,915-673-2701,TaraMander@gmail.com,98523,Private,Saksham Krishnamurthy,Advik Sandal,Others,Konkani,Business Owner,Other,Middle School,Some College/Associate's Degree,7493-8002-8272,9687-5603-8100-2061,Indian Bank,Joint,O+,OQAVEGK1G6E,398667
Navya Agarwal,Female,2/14/2018,Kalol,SC,No,93224838,Muslim,SARKARI MADYAMIK SCHOOL,Junagadh,,4th,C,703-589-7157,NavyaAgarwal@gmail.com,59011,Private,Aaryahi Behl,Anay Gera,Marathi,Sindhi,Business Owner,Retired,Other/Unknown,Bachelor's Degree,7143-5088-4019,3015-9176-1871-2952,State Bank Of India,Individual,A-,OWYK9VHF7DK,381843
Drishya Dave,Female,3/24/2018,Gandhinagar,SEBC,No,84702053,Hindu,SARKARI MADYAMIK SCHOOL,Vadodara,,7th,C,222-806-2869,DrishyaDave@gmail.com,65303,Private,Ritvik Hegde,Riaan Arora,Assamese,Konkani,Engineer,Secretary,High School,Primary School,4570-2300-6175,3784-9373-1957-1885,Axis Bank,Individual,B-,T14LSVC9MDP,385167
Riaan Ganguly,Male,8/7/2018,Tharad,DT,No,15890023,Hindu,SARKARI MADYAMIK SCHOOL,The Dangs,,10th,B,694-698-3385,RiaanGanguly@gmail.com,29440,Private,Kismat Salvi,Dhruv Gera,Maithili,Kashmiri,Doctor,Manager,Middle School,Other/Unknown,4323-3192-7665,8806-1403-4176-2129,Central Bank Of India,Individual,O+,G1LWZC5YHR4,383077
Hridaan Sarna,Male,9/9/2018,Talaja,OBC,No,66489428,Hindu,SARKARI MADYAMIK SCHOOL,Valsad,,5th,A,512-363-7517,HridaanSarna@gmail.com,47696,Private,Mahika Gandhi,Mehul Deshmukh,Konkani,Punjabi,Manager,Pharmacist,No Formal Education,High School,8563-7225-1647,1704-9268-9165-5004,IDBI Bank,Joint,A-,2OJ4MNLEZL8,380199
Shlok Kashyap,Female,5/19/2018,Vadgam,SC,No,22352087,Hindu,SARKARI MADYAMIK SCHOOL,Narmada,,2nd,A,931-282-9588,ShlokKashyap@gmail.com,38159,Private,Eva Ganesan,Aradhya Hari,Bangla,Konkani,Doctor,Nurse,No Formal Education,Primary School,5536-5467-9433,6913-6724-5054-5007,Indian Bank,Individual,B+,TM01YA2OZYU,380364
Purab Malhotra,Female,3/4/2018,Vadnagar,SC,No,27991373,Hindu,SARKARI MADYAMIK SCHOOL,Panchmahals,,4th,D,657-432-4844,PurabMalhotra@gmail.com,54241,Private,Samarth Konda,Tushar Dar,Kashmiri,Sindhi,Labour,Labour,Vocational/Trade School,Vocational/Trade School,8527-1715-2115,5000-2014-5818-9102,Indian Bank,Joint,AB-,G45VD5WUGR9,392490
Kimaya Vohra,Female,12/9/2018,Khedbrahma,SEBC,No,15527769,Hindu,SARKARI MADYAMIK SCHOOL,Panchmahals,,8th,A,825-111-6387,KimayaVohra@gmail.com,45764,Private,Gatik Bhatti,Parinaaz Khatri,Bangla,Kashmiri,Doctor,Social Worker,Primary School,Other/Unknown,6274-4992-9878,4729-7559-7978-5536,ICICI Bank,Joint,AB-,1RNN32R44J1,396403
Tushar Vyas,Male,8/25/2018,Jasdan,SEBC,No,78268719,Hindu,SARKARI MADYAMIK SCHOOL,Amreli,,12th,B,500-485-1889,TusharVyas@gmail.com,98168,Private,Shlok Dhar,Rati Tata,Telugu,Konkani,Labour,Accountant,Bachelor's Degree,High School,2597-6394-7307,2879-7766-5445-4152,Indian Bank,Joint,A-,JCYGSP4B4L3,383139
Purab Sarna,Male,3/28/2018,Bhiloda,DT,No,81913543,Hindu,SARKARI MADYAMIK SCHOOL,Junagadh,,4th,B,738-905-2457,PurabSarna@gmail.com,28125,Private,Mahika Varkey,Diya Som,Konkani,Malayalam,Accountant,IT Professional,High School,No Formal Education,5192-4031-9735,7085-4802-4992-9820,State Bank Of India,Joint,B-,JH1A3TRFDKM,395060
Sana Sharma,Male,7/26/2018,Harij,ST,No,43478571,Hindu,SARKARI MADYAMIK SCHOOL,Porbandar,,9th,B,153-419-8223,SanaSharma@gmail.com,82429,Private,Urvi Ram,Diya Batta,Tamil,Malayalam,Other,Doctor,Vocational/Trade School,Vocational/Trade School,2337-3351-4006,5271-9497-4698-9731,State Bank Of India,Joint,AB+,PQVP7DSZFJY,385150
Drishya Sastry,Female,12/17/2018,Prantij,DT,No,92588861,Hindu,SARKARI MADYAMIK SCHOOL,Navsari,,2nd,C,897-940-3970,DrishyaSastry@gmail.com,68561,Private,Ela Deol,Priyansh Basak,Tamil,Manipuri,Artist,Homemaker,No Formal Education,High School,1889-6975-4407,9147-2663-4603-6870,Axis Bank,Joint,A-,HQI5ZWE7DK6,397248
Siya Chaudhari,Male,1/13/2018,Bhanvad,DT,No,11672206,Muslim,SARKARI MADYAMIK SCHOOL,Rajkot,,1st,D,541-405-1861,SiyaChaudhari@gmail.com,92521,Private,Damini Seshadri,Nirvi Krishna,Dogri,Telugu,Accountant,Chef,Other/Unknown,Doctorate/Ph.D.,5979-8458-8150,1133-6098-9757-8942,IDBI Bank,Joint,A+,KX4RHKTMOHM,393071
Sumer Chakraborty,Female,6/1/2018,Abdasa,SC,No,72912088,Hindu,SARKARI MADYAMIK SCHOOL,Junagadh,,7th,B,121-620-2756,SumerChakraborty@gmail.com,75678,Private,Hiran Char,Kimaya Dey,Assamese,Gujarati,Driver,Retired,Vocational/Trade School,Some College/Associate's Degree,3955-1279-8071,3608-9458-1725-8205,State Bank Of India,Individual,AB+,JPSIUEX0GSL,389087
Nakul Raja,Female,2/3/2018,Halvad,OBC,No,44959618,Muslim,SARKARI MADYAMIK SCHOOL,Surat,,12th,B,626-737-2383,NakulRaja@gmail.com,70123,Private,Nitya Garde,Stuvan Kibe,Marathi,Konkani,Business Owner,Labour,Some College/Associate's Degree,Bachelor's Degree,4608-2803-9067,9523-1825-6695-1552,Axis Bank,Joint,AB-,YWIAFBL4GL4,390407
Baiju Chana,Female,8/18/2018,Vav,ST,No,95762903,Hindu,SARKARI MADYAMIK SCHOOL,Gandhinagar,,4th,A,120-611-2442,BaijuChana@gmail.com,86644,Private,Kaira Seth,Vedika Hari,Punjabi,Gujarati,IT Professional,Accountant,Some College/Associate's Degree,Middle School,3652-4094-8409,8257-1578-1827-3815,Axis Bank,Joint,AB+,IRW8WG4Y00W,389609
