name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Jivika Rout,Female,9/18/2018,Modasa,SC,No,82340179,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Junagadh,,7th,A,442-283-9445,JivikaRout@gmail.com,53203,Private,Amira Ganesan,Faiyaz Dutta,Kannada,Konkani,IT Professional,Retired,Some College/Associate's Degree,Doctorate/Ph.D.,5612-8716-5433,4819-5700-6356-9061,HDFC Bank,Individual,A+,RQBNRL4XQ1A,387759
Miraya Sem,Female,12/22/2018,Idar,General,No,60433440,Christian,DR VIKRAMSARABHAI VIDHYALAY,Rajkot,,11th,C,551-325-5011,MirayaSem@gmail.com,79452,Private,Diya Agrawal,Himmat Dasgupta,Marathi,Punjabi,Artist,Doctor,Some College/Associate's Degree,No Formal Education,3516-1070-1764,7273-2590-6298-2955,ICICI Bank,Individual,AB-,K85SUSP6RIJ,391167
Rhea Gopal,Female,3/18/2018,Manavadar,ST,No,21673826,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Gandhinagar,,7th,A,852-878-8080,RheaGopal@gmail.com,44639,Private,Miraan Borra,Kavya Kashyap,Bangla,Assamese,Driver,Labour,Primary School,Primary School,5285-8519-3312,3923-7984-1456-9667,ICICI Bank,Individual,AB-,WH3G2239MEN,385147
Lavanya Tara,Female,1/5/2018,Satlasana,NT,No,48687931,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Ahmedabad,,11th,D,420-439-8357,LavanyaTara@gmail.com,77315,Private,Saanvi Varty,Zaina Barad,Dogri,Tamil,Other,Business Owner,Bachelor's Degree,High School,1300-3776-8461,1156-8576-5442-3578,Central Bank Of India,Joint,O+,X0J5S0OHG87,393211
Aarav Ramanathan,Female,9/12/2018,Amirgadh,ST,No,83367954,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Ahmedabad,,5th,B,670-388-5248,AaravRamanathan@gmail.com,66561,Private,Shamik Deep,Taimur Mannan,Bangla,Hindi,Engineer,Teacher,Middle School,No Formal Education,8490-3071-4005,1425-5886-3653-5382,Indian Bank,Joint,B+,Q9MQ1F5EVLL,394645
Arnav Kashyap,Male,7/12/2018,Bagasara,SEBC,No,46910028,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Porbandar,,12th,D,408-386-3270,ArnavKashyap@gmail.com,28946,Private,Mahika Bhavsar,Zeeshan Sami,Gujarati,Dogri,Doctor,Business Owner,Some College/Associate's Degree,Master's Degree,9035-7631-7197,3321-3038-2948-9336,ICICI Bank,Individual,B+,YX2FB0BHPLX,390864
Shaan Chaudhary,Female,1/19/2018,Vadnagar,ST,No,55161950,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Valsad,,1st,A,959-818-8563,ShaanChaudhary@gmail.com,65656,Private,Nitya Chakraborty,Manikya Dua,Gujarati,Tamil,Farmer,IT Professional,No Formal Education,Doctorate/Ph.D.,7317-7097-5639,1353-4946-1181-8344,State Bank Of India,Joint,AB+,YRF2GABKLFX,381795
Priyansh Som,Female,3/23/2018,Kutiyana,General,No,24273180,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Navsari,,11th,D,356-399-7553,PriyanshSom@gmail.com,34185,Private,Taran Chakrabarti,Anya Dewan,Malayalam,Dogri,Government Employee,Other,Bachelor's Degree,No Formal Education,2850-4003-4008,3322-3350-1076-4419,Axis Bank,Joint,B+,CDAY5OA9XWR,390999
Shayak Sarraf,Female,3/1/2018,Dhoraji,NT,No,64008208,Christian,DR VIKRAMSARABHAI VIDHYALAY,Banaskantha,,12th,A,176-461-2055,ShayakSarraf@gmail.com,87601,Private,Raunak Dara,Romil Jayaraman,Telugu,Bodo,Accountant,IT Professional,Primary School,High School,8878-4244-2326,1192-1779-6682-4496,ICICI Bank,Individual,B+,VDDQS1TCQ2Q,395774
Arhaan Bath,Female,12/11/2018,Chanasma,DT,No,77918687,Christian,DR VIKRAMSARABHAI VIDHYALAY,Tapi,,3rd,D,572-261-2436,ArhaanBath@gmail.com,48248,Private,Dhanuk Chowdhury,Parinaaz Lal,Kannada,Others,Artist,Pharmacist,Vocational/Trade School,Vocational/Trade School,4981-2086-8821,6469-1973-2720-7636,Axis Bank,Joint,AB-,IQ8VZGDFJLH,387830
Jayesh Keer,Female,1/27/2018,Talaja,ST,No,70088434,Christian,DR VIKRAMSARABHAI VIDHYALAY,Surendranagar,,6th,B,670-608-5413,JayeshKeer@gmail.com,68804,Private,Lagan Sami,Nirvi Kanda,Punjabi,Bangla,Chef,Manager,Bachelor's Degree,Vocational/Trade School,5363-5930-7815,2190-5432-5334-9919,Indian Bank,Individual,AB+,CWQTHA4KDDO,385506
Anay Gera,Female,12/16/2018,Bhanvad,SC,No,31195254,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Surendranagar,,8th,B,846-472-5232,AnayGera@gmail.com,28322,Private,Nayantara Jhaveri,Chirag Loke,Kashmiri,Malayalam,Chef,Social Worker,Middle School,Some College/Associate's Degree,5874-4131-8581,4545-1239-3429-4127,Central Bank Of India,Individual,A-,VAGP6W99L26,390136
Madhav Kumar,Female,4/11/2018,Visnagar,SEBC,No,79564105,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Gandhinagar,,12th,C,154-540-7477,MadhavKumar@gmail.com,44351,Private,Amani Upadhyay,Aarush Deshmukh,Konkani,Urdu,Teacher,Labour,Some College/Associate's Degree,High School,5315-5109-9881,7319-2277-9571-3032,Indian Bank,Individual,O+,YTJ082PGGUP,388192
Onkar Bahri,Female,6/23/2018,Sojitra,DT,No,94318935,Hindu,DR VIKRAMSARABHAI VIDHYALAY,The Dangs,,12th,C,304-622-4748,OnkarBahri@gmail.com,73266,Private,Kabir Varghese,Jivin Gola,Marathi,Nepali,Farmer,Secretary,High School,Middle School,3586-7030-6165,5918-5593-2898-3253,Central Bank Of India,Joint,B-,KJBF7RJCCYE,382086
Trisha Shroff,Male,3/12/2018,Lathi,ST,No,18870921,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Rajkot,,2nd,D,220-828-4778,TrishaShroff@gmail.com,69880,Private,Gatik Varma,Vihaan Arya,Manipuri,Telugu,Driver,Doctor,Some College/Associate's Degree,Master's Degree,1154-5994-8807,4132-5978-2992-1494,Central Bank Of India,Individual,AB-,C380H0PCHB2,384590
Anahita Barman,Female,9/7/2018,Dhari,NT,No,34658793,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Jamnagar,,4th,C,775-242-7001,AnahitaBarman@gmail.com,33513,Private,Tara Ghosh,Samar Sabharwal,Punjabi,Kashmiri,Government Employee,Chef,Primary School,Primary School,9908-1286-2907,5651-9008-2808-5877,Axis Bank,Individual,A+,5OVU7924N1G,396271
Kismat Contractor,Male,7/15/2018,Dantiwada,DT,No,86782525,Christian,DR VIKRAMSARABHAI VIDHYALAY,Junagadh,,12th,D,769-830-7095,KismatContractor@gmail.com,75727,Private,Dhanuk Dubey,Drishya Goswami,Urdu,Dogri,Teacher,Retired,Bachelor's Degree,Master's Degree,5769-7183-8500,2756-2482-6065-5389,IDBI Bank,Joint,B+,2FEJEXV13WW,383648
Zain Chanda,Female,10/19/2018,Jamnagar,DT,No,96610261,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Surat,,2nd,B,503-980-2788,ZainChanda@gmail.com,98074,Private,Lakshay Wali,Aniruddh Chatterjee,Kashmiri,Assamese,Government Employee,Retired,Primary School,Doctorate/Ph.D.,5166-3659-6043,4241-9806-7730-5719,State Bank Of India,Individual,B-,S0SEI1374I8,390346
Hrishita Agarwal,Female,5/13/2018,Dhrol,OBC,No,72266729,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Kheda,,5th,A,508-196-3248,HrishitaAgarwal@gmail.com,63407,Private,Kavya Lalla,Sahil Ahuja,Sindhi,Nepali,Artist,Retired,Other/Unknown,Some College/Associate's Degree,8122-4091-2448,6072-7979-3754-3082,State Bank Of India,Joint,A-,NGZ4DH3GS7T,381596
Hiran Bera,Male,2/2/2018,Talod,NT,No,71109482,Christian,DR VIKRAMSARABHAI VIDHYALAY,Sabarkantha,,1st,C,124-612-5176,HiranBera@gmail.com,66999,Private,Raghav Yohannan,Drishya Goel,Others,Oriya,Doctor,Labour,Some College/Associate's Degree,Doctorate/Ph.D.,3702-5958-5597,4037-9640-3617-3558,IDBI Bank,Individual,B-,Q85ZJN0Q7IY,398691
Miraya Sandhu,Female,6/7/2018,Mehmedabad,DT,No,72626787,Christian,DR VIKRAMSARABHAI VIDHYALAY,Gandhinagar,,5th,A,318-461-9914,MirayaSandhu@gmail.com,77834,Private,Madhav Agarwal,Dhanush Chauhan,Telugu,Others,Engineer,Teacher,Bachelor's Degree,Middle School,8907-3551-8918,9405-3510-9688-4236,Punjab National Bank,Joint,A+,3KYI9CPD4GT,399629
Shlok Subramanian,Female,6/3/2018,Bhavnagar,ST,No,89851883,Christian,DR VIKRAMSARABHAI VIDHYALAY,Surendranagar,,2nd,A,610-529-5508,ShlokSubramanian@gmail.com,73027,Private,Yakshit Aurora,Ahana  Walia,Malayalam,Punjabi,Artist,Nurse,Primary School,Doctorate/Ph.D.,2920-1720-3540,4170-8481-7891-4742,ICICI Bank,Joint,AB-,6YCCNMZQX6Z,395798
Prisha Vala,Male,4/5/2018,Jambusar,DT,No,61830354,Christian,DR VIKRAMSARABHAI VIDHYALAY,The Dangs,,1st,D,989-312-8339,PrishaVala@gmail.com,29645,Private,Heer Bajwa,Samiha Hans,Maithili,Tamil,Labour,Business Owner,Some College/Associate's Degree,Master's Degree,7939-6859-8344,8133-1403-1894-1189,ICICI Bank,Individual,AB-,ZB5TG1JTDVI,390117
Ryan Manda,Male,10/7/2018,Santrampur,SEBC,No,81258796,Christian,DR VIKRAMSARABHAI VIDHYALAY,Kheda,,3rd,B,525-907-1617,RyanManda@gmail.com,53356,Private,Ivana Sur,Navya Wason,Tamil,Dogri,Other,Teacher,Other/Unknown,High School,1577-5010-3187,5020-2383-1793-6329,Indian Bank,Joint,AB-,PDQ81U5006D,391673
Taimur Ramachandran,Female,3/19/2018,Tankara,SEBC,No,62279647,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Amreli,,6th,A,583-475-9501,TaimurRamachandran@gmail.com,36500,Private,Zaina Sane,Parinaaz Keer,Oriya,Maithili,Engineer,Manager,Master's Degree,Bachelor's Degree,8931-4395-9186,9519-4429-1035-9355,Indian Bank,Joint,AB+,UPYUSSP4EN6,398413
Alia Banik,Female,8/3/2018,Fata,NT,No,34126906,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Bhavnagar,,10th,D,592-356-2587,AliaBanik@gmail.com,76209,Private,Jayan Sahota,Tara Kashyap,Konkani,Santali,Other,Retired,Doctorate/Ph.D.,Master's Degree,1899-6955-3487,9362-7331-7268-4053,HDFC Bank,Joint,AB-,1WC75IDD2SX,380260
Biju Rout,Male,6/4/2018,Vanthali,ST,No,47505259,Christian,DR VIKRAMSARABHAI VIDHYALAY,Bharuch,,2nd,D,658-198-4046,BijuRout@gmail.com,40259,Private,Anaya Zachariah,Anvi Gala,Dogri,Konkani,Lawyer,Librarian,Vocational/Trade School,High School,2677-9843-2584,3032-9060-9169-2706,HDFC Bank,Joint,A-,THNL6XPJAWJ,398043
Yasmin Lal,Female,10/16/2018,Morvi,SC,No,72590478,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Mahesana,,10th,D,393-933-9607,YasminLal@gmail.com,72240,Private,Aarav Shah,Raunak Dhillon,Hindi,Sindhi,IT Professional,Artist,High School,No Formal Education,5516-9256-4289,5318-8705-3351-4323,Indian Bank,Individual,AB+,3F1VZ9G0VFY,394182
Zara Contractor,Male,2/1/2018,Gandhinagar,ST,No,93139468,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Panchmahals,,4th,A,994-488-9727,ZaraContractor@gmail.com,78954,Private,Madhup Din,Devansh Kohli,Urdu,Telugu,Engineer,Librarian,Bachelor's Degree,Doctorate/Ph.D.,6356-4814-3090,5686-7956-7027-3455,HDFC Bank,Individual,B+,3MC458D99AU,393443
Parinaaz Issac,Female,2/11/2018,Patan,ST,No,52058800,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Kheda,,11th,B,770-934-7196,ParinaazIssac@gmail.com,49938,Private,Pranay Dada,Hridaan Mall,Dogri,Marathi,IT Professional,Nurse,Bachelor's Degree,Primary School,3225-7183-6675,5991-7966-6003-8220,State Bank Of India,Individual,AB+,Z983VRYBMNI,398038
Nakul Dash,Female,6/2/2018,Jambusar,ST,No,89922371,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Surendranagar,,2nd,C,213-176-7314,NakulDash@gmail.com,41986,Private,Shray Iyengar,Pihu Mann,Sindhi,Punjabi,Engineer,Librarian,Some College/Associate's Degree,Middle School,1250-6467-1613,1297-1623-7862-8442,Axis Bank,Joint,B+,20FQ37VI39X,391537
Darshit Aurora,Male,2/15/2018,Rapar,SEBC,No,40076792,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Anand,,3rd,A,814-966-2348,DarshitAurora@gmail.com,69969,Private,Seher Roy,Sana Anand,Konkani,Gujarati,Manager,Teacher,Bachelor's Degree,Middle School,7070-5880-3277,2087-7943-2115-9711,State Bank Of India,Individual,B+,QD57Z1HPXVA,396912
Shamik Gara,Female,6/8/2018,Lunawada,SC,No,21121704,Christian,DR VIKRAMSARABHAI VIDHYALAY,Vadodara,,2nd,C,266-807-3874,ShamikGara@gmail.com,51959,Private,Inaaya  Dada,Mannat Soman,Konkani,Telugu,Government Employee,Librarian,High School,No Formal Education,8948-8405-4940,5807-4070-7753-3800,Central Bank Of India,Individual,A-,TJK6YRHXTFJ,386326
Vanya Tank,Female,3/18/2018,Satlasana,SC,No,85196709,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Sabarkantha,,5th,C,937-699-4761,VanyaTank@gmail.com,72164,Private,Yashvi Bassi,Renee Kulkarni,Bodo,Assamese,Chef,Labour,Primary School,Master's Degree,3473-7812-9320,5108-4267-1944-1029,Axis Bank,Joint,O+,JKY3ZXJTXT2,385645
Reyansh Issac,Male,10/18/2018,Umreth,DT,No,93887311,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Rajkot,,11th,D,443-245-4540,ReyanshIssac@gmail.com,85732,Private,Jivika Varma,Emir Sridhar,Konkani,Maithili,Engineer,Labour,Vocational/Trade School,Vocational/Trade School,6172-6885-4999,7815-5621-8739-6919,HDFC Bank,Individual,O+,0JGKUSI37DR,390695
Lavanya Kade,Female,10/27/2018,Vallabhipur,SC,No,74153006,Muslim,DR VIKRAMSARABHAI VIDHYALAY,The Dangs,,5th,A,977-550-9343,LavanyaKade@gmail.com,49101,Private,Onkar Savant,Aradhya Som,Manipuri,Others,Sales Representative,Chef,Doctorate/Ph.D.,High School,1791-8298-2554,8877-9803-4121-7587,HDFC Bank,Individual,AB-,N5ZSWGF6HXB,397864
Divij Sur,Female,9/4/2018,Tankara,SEBC,No,32240681,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Mahesana,,7th,D,906-942-9829,DivijSur@gmail.com,65845,Private,Damini Bora,Anahita Dubey,Tamil,Nepali,Teacher,Doctor,Other/Unknown,Vocational/Trade School,1837-5953-2466,6505-4687-6999-4351,HDFC Bank,Individual,AB-,V52DTC6N1BQ,395617
Navya Bandi,Male,3/12/2018,Kutiyana,DT,No,38446141,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Sabarkantha,,1st,A,694-336-1993,NavyaBandi@gmail.com,76950,Private,Charvi Kibe,Hunar Ramanathan,Maithili,Others,Sales Representative,Teacher,Some College/Associate's Degree,Middle School,8106-7298-4207,1144-2722-3206-9140,Indian Bank,Individual,AB+,28OXKADFKS6,382432
Arnav Balakrishnan,Male,8/25/2018,Patan,ST,No,15999334,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Gandhinagar,,10th,A,253-427-7499,ArnavBalakrishnan@gmail.com,51905,Private,Dhruv Gupta,Zain Chadha,Kannada,Konkani,Teacher,Accountant,Primary School,Primary School,7111-4808-2357,5444-5678-7391-1559,Central Bank Of India,Individual,B+,JCG9RJJK73P,390843
Zoya Chhabra,Female,11/11/2018,Lilia,DT,No,22502842,Christian,DR VIKRAMSARABHAI VIDHYALAY,Navsari,,9th,D,867-831-8688,ZoyaChhabra@gmail.com,34493,Private,Heer Roy,Pari Brar,Bangla,Santali,Chef,Artist,Doctorate/Ph.D.,Middle School,1905-7668-7127,3719-3959-8108-4169,Indian Bank,Individual,A+,KHLFO8Q7Y6T,390123
Nakul Khanna,Male,6/18/2018,Bhesan,ST,No,51321293,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Sabarkantha,,2nd,A,539-673-7080,NakulKhanna@gmail.com,97558,Private,Anahita Jhaveri,Kaira Dayal,Others,Kannada,Engineer,Nurse,Some College/Associate's Degree,Bachelor's Degree,4286-1959-1997,2585-1803-6732-2011,Central Bank Of India,Joint,O+,CI2DQAT5NVA,390238
Hunar Kala,Male,2/25/2018,Barwala,DT,No,21675877,Christian,DR VIKRAMSARABHAI VIDHYALAY,Ahmedabad,,6th,D,715-504-7374,HunarKala@gmail.com,98370,Private,Mehul Gade,Myra Madan,Others,Malayalam,Driver,Accountant,Doctorate/Ph.D.,Primary School,3130-3002-3172,3096-8585-3056-7146,Indian Bank,Joint,B-,BATHI74ZHDV,388310
Uthkarsh Manne,Male,8/10/2018,Una,ST,No,35295847,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Dahod,,3rd,D,989-299-4036,UthkarshManne@gmail.com,76672,Private,Anya Dubey,Samar Issac,Marathi,Oriya,Accountant,Doctor,Primary School,Master's Degree,8912-8536-7968,2012-6766-9843-8067,HDFC Bank,Joint,AB+,CFLKM9AM1S0,384802
Tushar Doctor,Female,3/27/2018,Becharaji,SC,No,23774580,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Anand,,2nd,A,194-606-5252,TusharDoctor@gmail.com,63768,Private,Jayesh Gala,Purab Hegde,Sindhi,Nepali,Farmer,Labour,Primary School,Other/Unknown,7693-6485-1853,5593-9516-3558-4706,IDBI Bank,Individual,A-,MTT2653PBG8,386328
Miraan Jaggi,Female,5/10/2018,Jamkandorna,NT,No,65010905,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Ahmedabad,,6th,A,638-124-4512,MiraanJaggi@gmail.com,63677,Private,Biju Sem,Taran Raman,Sindhi,Punjabi,Doctor,Chef,High School,Some College/Associate's Degree,2190-8978-6122,7176-4220-3662-4578,Axis Bank,Joint,O+,FYXF9R9EE9Z,398699
Stuvan Bhasin,Male,1/15/2018,Bhanvad,SC,No,46044572,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Mahesana,,11th,A,806-499-7912,StuvanBhasin@gmail.com,72709,Private,Rania Grover,Kanav Kadakia,Kannada,Urdu,IT Professional,Pharmacist,Primary School,High School,3272-2577-2988,9444-2061-4054-1675,Axis Bank,Joint,A+,ZCFMX5RORBI,395567
Vihaan Choudhury,Female,4/25/2018,Idar,ST,No,78703655,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Sabarkantha,,5th,B,655-919-8003,VihaanChoudhury@gmail.com,89500,Private,Alisha Dara,Adira Biswas,Konkani,Kannada,Sales Representative,Retired,Doctorate/Ph.D.,Primary School,1107-7108-4377,8286-6349-3850-8529,Axis Bank,Joint,B+,S0D1ZRU2PO4,392187
Taimur Kara,Male,12/6/2018,Kalol,SEBC,No,24253744,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Mahesana,,10th,B,504-263-7232,TaimurKara@gmail.com,38685,Private,Sahil Setty,Hrishita Chander,Others,Bodo,Sales Representative,Retired,Middle School,Middle School,7660-3365-3797,4676-3468-4124-4953,State Bank Of India,Individual,A+,7MVBG95ZJ6Q,383100
Kimaya Sidhu,Male,1/13/2018,Thasra,ST,No,30034672,Christian,DR VIKRAMSARABHAI VIDHYALAY,Navsari,,3rd,A,509-669-5751,KimayaSidhu@gmail.com,39006,Private,Tiya Korpal,Aniruddh Tiwari,Kashmiri,Kannada,Sales Representative,Homemaker,Primary School,Doctorate/Ph.D.,6708-3701-3100,4960-2552-8254-9760,Indian Bank,Joint,O+,YUCYA5QNK39,389346
Renee Tripathi,Female,7/5/2018,Vav,OBC,No,24211540,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Porbandar,,5th,C,932-769-1051,ReneeTripathi@gmail.com,36819,Private,Adah Dada,Raunak Lala,Malayalam,Bangla,Business Owner,Chef,No Formal Education,Vocational/Trade School,9477-2820-3003,8715-6583-5151-1868,HDFC Bank,Joint,O+,3VR6PJW44FV,391302
Raghav DÂAlia,Male,2/11/2018,Una,DT,No,39931998,Christian,DR VIKRAMSARABHAI VIDHYALAY,Jamnagar,,8th,A,601-654-4024,RaghavDÂAlia@gmail.com,77430,Private,Manjari Varty,Ojas Char,Bodo,Kannada,Teacher,Pharmacist,Bachelor's Degree,Master's Degree,1960-7968-2725,1610-9222-6990-9917,State Bank Of India,Individual,B-,7DCY6DFIHH0,393762
Samaira Zacharia,Male,7/26/2018,Sojitra,ST,No,14788117,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Tapi,,9th,C,125-750-6346,SamairaZacharia@gmail.com,51831,Private,Jayant Sathe,Vivaan Kumar,Santali,Santali,Government Employee,Secretary,Doctorate/Ph.D.,Some College/Associate's Degree,2749-1883-9470,3822-3125-4973-8370,Central Bank Of India,Individual,O+,RMJS490WLZG,384261
Kimaya Barad,Female,4/23/2018,Mahuva,OBC,No,43030866,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Bharuch,,3rd,C,520-104-4657,KimayaBarad@gmail.com,33008,Private,Tiya Ramesh,Damini Dewan,Dogri,Nepali,Teacher,IT Professional,No Formal Education,Other/Unknown,3639-8990-3470,2328-1419-9522-4265,Punjab National Bank,Joint,A-,WG4CH41J85Q,384772
Shaan Kohli,Male,6/15/2018,Savarkundla,SC,No,44923209,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Mahesana,,8th,B,793-869-9890,ShaanKohli@gmail.com,67902,Private,Suhana Arya,Ivan Dhar,Bangla,Hindi,Retired,Teacher,Middle School,Other/Unknown,7993-8673-2061,4239-5087-3154-4471,HDFC Bank,Joint,A+,D2V5CFTQVM5,388858
Tejas Sule,Male,10/2/2018,Balasinor,DT,No,42509086,Christian,DR VIKRAMSARABHAI VIDHYALAY,Amreli,,1st,D,495-975-3183,TejasSule@gmail.com,26910,Private,Aaryahi Thaman,Indrajit Chaudry,Nepali,Urdu,Other,IT Professional,Some College/Associate's Degree,Bachelor's Degree,4849-7850-3040,1922-9673-1066-6181,ICICI Bank,Individual,AB-,FDS60L55ZH9,384290
Purab Das,Male,5/20/2018,Dhansura,SC,No,13592402,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Sabarkantha,,9th,D,302-700-7090,PurabDas@gmail.com,69266,Private,Ishita Chada,Miraan Sengupta,Maithili,Dogri,Sales Representative,Artist,High School,Other/Unknown,1299-1757-5168,4333-9972-3006-4911,ICICI Bank,Joint,AB-,E8LWMU5V7JN,396514
Tarini Kunda,Female,7/16/2018,Shehera,DT,No,49753245,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Ahmedabad,,10th,B,366-788-3549,TariniKunda@gmail.com,66242,Private,Ahana  Kala,Prisha Ramanathan,Others,Nepali,Sales Representative,Pharmacist,Bachelor's Degree,Doctorate/Ph.D.,3367-5868-6291,4507-6059-3316-5330,Axis Bank,Joint,B-,HWN58RVUO6T,395107
Parinaaz Divan,Male,8/28/2018,Savarkundla,DT,No,18789441,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Mahesana,,12th,D,137-748-3411,ParinaazDivan@gmail.com,34396,Private,Ritvik Kapadia,Aarna Mangat,Kashmiri,Punjabi,Other,Social Worker,No Formal Education,Master's Degree,6598-3279-7694,9452-6452-3517-5866,Central Bank Of India,Joint,A+,L37GT0I1NRH,389987
Indranil Borra,Female,5/9/2018,Vadali,General,No,76341447,Christian,DR VIKRAMSARABHAI VIDHYALAY,Sabarkantha,,5th,B,195-843-8614,IndranilBorra@gmail.com,67424,Private,Divyansh Gokhale,Suhana Char,Assamese,Konkani,Farmer,Teacher,No Formal Education,High School,3737-8827-4581,9344-7830-3441-3716,ICICI Bank,Individual,AB+,UB1EUWQHE9N,390943
Kimaya Varughese,Male,6/27/2018,Mandvi,SC,No,91278897,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Sabarkantha,,11th,B,399-394-5412,KimayaVarughese@gmail.com,91581,Private,Kismat Vasa,Kartik Barad,Punjabi,Oriya,Manager,Nurse,Other/Unknown,Vocational/Trade School,4731-5125-3002,6751-9354-5051-4252,Axis Bank,Joint,AB-,VB8X6AVGU6G,385746
Ayesha Joshi,Female,6/7/2018,Khanpur,DT,No,67748922,Christian,DR VIKRAMSARABHAI VIDHYALAY,Navsari,,7th,A,579-797-8240,AyeshaJoshi@gmail.com,80425,Private,Aarna Toor,Kaira Raman,Gujarati,Kashmiri,Driver,Librarian,High School,Middle School,2317-7588-9628,8820-5855-2013-6279,Indian Bank,Individual,A+,B1F6FJUTN64,387417
Uthkarsh Sami,Male,12/17/2018,Lodhika,ST,No,73852998,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Navsari,,5th,B,483-258-5624,UthkarshSami@gmail.com,25862,Private,Divij Saha,Yuvraj  Ghose,Sindhi,Manipuri,Driver,Government Employee,Primary School,High School,3539-4481-7885,6481-4218-1383-9144,State Bank Of India,Individual,AB+,9KST6GY9N6T,387279
Pihu Dayal,Female,12/10/2018,Jamjodhpur,OBC,No,46337089,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Sabarkantha,,6th,D,739-686-2293,PihuDayal@gmail.com,95678,Private,Heer Krishnamurthy,Zain Chhabra,Bangla,Konkani,Lawyer,Librarian,Bachelor's Degree,Doctorate/Ph.D.,4545-8007-5514,1968-2773-5222-3605,Punjab National Bank,Individual,B+,ZJ2JBG9H0UM,383207
Tushar Dhawan,Female,7/15/2018,Khambhat,NT,No,74708273,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Patan,,11th,D,711-271-4051,TusharDhawan@gmail.com,60380,Private,Veer Chatterjee,Sana Manne,Nepali,Others,Doctor,Secretary,Middle School,Vocational/Trade School,2882-9780-3833,5773-3528-1270-2296,State Bank Of India,Joint,A+,17M50GDYBTJ,396860
Advik Dugar,Male,2/18/2018,Palitana,SEBC,No,85363643,Muslim,DR VIKRAMSARABHAI VIDHYALAY,The Dangs,,9th,D,633-128-8861,AdvikDugar@gmail.com,95465,Private,Khushi Sandal,Nirvaan Bail,Tamil,Nepali,Business Owner,Manager,Bachelor's Degree,High School,2083-4444-5112,1592-6611-9215-6579,HDFC Bank,Individual,B-,HKO2PEZ6TKU,384465
Rania Bhalla,Male,9/14/2018,Abdasa,OBC,No,91262406,Hindu,DR VIKRAMSARABHAI VIDHYALAY,The Dangs,,8th,B,256-864-3731,RaniaBhalla@gmail.com,42771,Private,Yasmin Sethi,Aarav Kashyap,Others,Santali,Accountant,Manager,Master's Degree,Master's Degree,3880-8986-8306,4898-9766-8923-8962,Central Bank Of India,Individual,B-,SRG4CCL2L05,391850
Sara Swamy,Female,3/1/2018,Mangrol,ST,No,68089069,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Bhavnagar,,8th,D,213-792-4152,SaraSwamy@gmail.com,67564,Private,Khushi Ganesh,Yasmin Sahni,Oriya,Kannada,Driver,Homemaker,Middle School,Doctorate/Ph.D.,4048-6378-4094,3833-8293-7234-5698,HDFC Bank,Joint,B+,3PO9LECTF5J,382664
