name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Ranbir Konda,Female,6/27/2018,Gandhidham,OBC,No,54419903,Hindu,K.K.M.S. HIGH SCHOOL,Amreli,,1st,A,945-436-7564,RanbirKonda@gmail.com,29183,Private,Oorja Sethi,Damini Sibal,Konkani,Manipuri,Teacher,Sales Representative,Some College/Associate's Degree,No Formal Education,8842-6184-4023,3561-9016-9970-9378,Indian Bank,Individual,AB-,X2W62IAUGA7,395667
Mannat Seth,Female,10/12/2018,Vallabhipur,DT,No,96670801,Muslim,K.K.M.S. HIGH SCHOOL,Kheda,,4th,B,732-359-4916,MannatSeth@gmail.com,80117,Private,Shalv Chowdhury,Zaina Bhandari,Dogri,Malayalam,Accountant,Homemaker,Middle School,Doctorate/Ph.D.,1104-4227-5077,8159-6671-6313-2949,HDFC Bank,Joint,AB+,BH8EXZ1J4Q6,388664
Taimur Jha,Female,4/15/2018,Khambhalia,ST,No,38869873,Muslim,K.K.M.S. HIGH SCHOOL,Rajkot,,12th,C,336-348-6283,TaimurJha@gmail.com,85780,Private,Anay Varkey,Oorja Taneja,Tamil,Telugu,Other,Homemaker,Doctorate/Ph.D.,Vocational/Trade School,9945-6010-1365,1568-1841-9180-8130,Central Bank Of India,Individual,AB-,RWLIJ2GI8LP,387500
Eva Kar,Female,9/15/2018,Satlasana,DT,No,23650409,Muslim,K.K.M.S. HIGH SCHOOL,Valsad,,3rd,C,304-963-2486,EvaKar@gmail.com,39217,Private,Shray Sinha,Armaan Lalla,Others,Oriya,Engineer,Manager,Master's Degree,Master's Degree,5213-4490-2159,2620-6319-8877-5307,HDFC Bank,Individual,A-,MPZR4VJZHM6,382419
Ritvik Roy,Female,10/7/2018,Bhuj,SEBC,No,23201153,Christian,K.K.M.S. HIGH SCHOOL,Porbandar,,11th,B,893-612-9279,RitvikRoy@gmail.com,28249,Private,Kavya Roy,Bhamini Lad,Bangla,Dogri,Farmer,Doctor,Primary School,Doctorate/Ph.D.,4697-7235-8553,3511-2045-2923-8312,Punjab National Bank,Joint,AB-,MI4G7HDEA7U,396194
Dhruv Kannan,Female,8/6/2018,Sutrapada,SEBC,No,42424037,Christian,K.K.M.S. HIGH SCHOOL,Tapi,,6th,C,898-949-4234,DhruvKannan@gmail.com,86070,Private,Drishya Bhatti,Hridaan Mammen,Kashmiri,Sindhi,Manager,Government Employee,Some College/Associate's Degree,Doctorate/Ph.D.,1435-8291-2267,4623-3472-6571-3742,HDFC Bank,Individual,AB-,95GP8Y4J6WQ,392014
Madhav Kothari,Female,1/17/2018,Palanpur,General,No,99561677,Christian,K.K.M.S. HIGH SCHOOL,Anand,,9th,D,385-741-6337,MadhavKothari@gmail.com,81927,Private,Ivan Kata,Suhana Kata,Maithili,Gujarati,Chef,Homemaker,Primary School,Vocational/Trade School,6677-5794-1113,3602-2013-6279-8141,Punjab National Bank,Individual,B+,9GK1TV2GIF2,399712
Suhana Dixit,Female,1/16/2018,Lunawada,DT,No,19826582,Hindu,K.K.M.S. HIGH SCHOOL,Rajkot,,1st,A,298-978-7695,SuhanaDixit@gmail.com,37526,Private,Vanya Saha,Renee Chand,Marathi,Kannada,Other,Teacher,Primary School,Middle School,7523-8019-2596,6852-3584-6464-1000,State Bank Of India,Joint,B+,ZA6KRC9JFJT,387151
Darshit Saxena,Female,6/5/2018,Patan-Veraval,ST,No,25386471,Christian,K.K.M.S. HIGH SCHOOL,Dahod,,1st,C,997-396-2832,DarshitSaxena@gmail.com,45749,Private,Reyansh Kala,Heer Dhar,Gujarati,Manipuri,Business Owner,Labour,High School,High School,4928-3778-5672,7605-4472-9459-7724,ICICI Bank,Joint,AB-,WJZEGSL5ZX9,398782
Divyansh Anand,Male,4/8/2018,Chotila,SC,No,86782301,Muslim,K.K.M.S. HIGH SCHOOL,Navsari,,5th,C,731-129-5628,DivyanshAnand@gmail.com,86299,Private,Kaira Behl,Hunar Bhasin,Assamese,Oriya,Accountant,Other,Some College/Associate's Degree,Vocational/Trade School,8389-5486-5453,6403-2626-1225-5897,HDFC Bank,Individual,AB+,HFAKUZT52IZ,380647
Gatik Viswanathan,Female,4/12/2018,Bavla,SEBC,No,41296314,Christian,K.K.M.S. HIGH SCHOOL,Surendranagar,,5th,A,890-922-8275,GatikViswanathan@gmail.com,25989,Private,Heer Hayre,Rhea Manne,Gujarati,Marathi,Teacher,Retired,No Formal Education,Vocational/Trade School,8711-5172-5119,7379-6893-4642-6530,HDFC Bank,Individual,B-,3QLL24IRAF9,380089
Shamik Bhatti,Female,3/28/2018,Talaja,ST,No,89599304,Muslim,K.K.M.S. HIGH SCHOOL,Navsari,,9th,A,986-278-8476,ShamikBhatti@gmail.com,90870,Private,Kimaya Krishnamurthy,Anya Mallick,Telugu,Manipuri,IT Professional,Sales Representative,Other/Unknown,High School,8152-7698-7322,5155-9440-7604-4561,Axis Bank,Individual,A-,WWWHUFM3SYZ,385670
Ela Halder,Female,2/18/2018,Thasra,ST,No,90185418,Hindu,K.K.M.S. HIGH SCHOOL,Gandhinagar,,3rd,D,202-946-2966,ElaHalder@gmail.com,40297,Private,Amira Ramesh,Misha Kashyap,Malayalam,Malayalam,Lawyer,Manager,Some College/Associate's Degree,Middle School,3446-7759-4921,8384-6980-2436-8075,Punjab National Bank,Joint,A+,GDASMZ55PQ2,398889
Hrishita Rastogi,Male,10/21/2018,Mundra,SC,No,54344042,Hindu,K.K.M.S. HIGH SCHOOL,Jamnagar,,12th,B,876-381-7355,HrishitaRastogi@gmail.com,45076,Private,Vihaan Dora,Pihu Mammen,Kashmiri,Dogri,Sales Representative,Homemaker,High School,Some College/Associate's Degree,9338-8547-5517,9959-2758-2408-4592,Axis Bank,Joint,AB+,APU9BU2L2O4,384812
Divit Mani,Male,9/1/2018,Kankrej,SC,No,37604324,Muslim,K.K.M.S. HIGH SCHOOL,Kheda,,10th,C,183-951-5131,DivitMani@gmail.com,34123,Private,Pari Sarkar,Heer Sharma,Urdu,Manipuri,Other,Accountant,Some College/Associate's Degree,Middle School,7305-4861-4605,2646-7922-8578-7051,ICICI Bank,Individual,O+,257ZGKTVB10,382259
Neysa Setty,Male,10/18/2018,Kutiyana,SC,No,46459828,Hindu,K.K.M.S. HIGH SCHOOL,The Dangs,,9th,A,273-291-3973,NeysaSetty@gmail.com,29709,Private,Alisha Reddy,Azad Chakraborty,Malayalam,Kashmiri,Government Employee,Government Employee,No Formal Education,Doctorate/Ph.D.,3114-5793-2800,5177-5800-3159-4695,Axis Bank,Joint,B+,ACC4HTW9TYZ,389262
Purab Verma,Male,1/1/2018,Modasa,General,No,32859155,Muslim,K.K.M.S. HIGH SCHOOL,Vadodara,,5th,C,675-779-4106,PurabVerma@gmail.com,55692,Private,Riya Bahri,Tiya Johal,Tamil,Nepali,Farmer,Government Employee,Doctorate/Ph.D.,Some College/Associate's Degree,6918-9887-3353,3581-7302-6752-4836,Punjab National Bank,Joint,AB+,40T29ZAMXWK,391895
Jivin Solanki,Female,5/22/2018,Satlasana,SC,No,51211782,Muslim,K.K.M.S. HIGH SCHOOL,Surat,,12th,D,620-113-2851,JivinSolanki@gmail.com,29060,Private,Piya Ganguly,Damini Biswas,Maithili,Manipuri,Labour,Retired,Primary School,Middle School,7918-2851-4431,1969-7264-5039-5023,Punjab National Bank,Individual,A-,XBI7LURWEO4,389316
Biju Kala,Female,7/18/2018,Matar,DT,No,70125879,Hindu,K.K.M.S. HIGH SCHOOL,Tapi,,12th,D,346-778-2910,BijuKala@gmail.com,82869,Private,Umang Chhabra,Emir Jha,Telugu,Konkani,Business Owner,Chef,Other/Unknown,Some College/Associate's Degree,1523-1380-5034,8558-2676-4620-2459,ICICI Bank,Individual,A-,7TPPOU6Y7RE,396147
Piya Majumdar,Female,4/28/2018,Harij,SEBC,No,53679132,Muslim,K.K.M.S. HIGH SCHOOL,Jamnagar,,3rd,D,839-357-2545,PiyaMajumdar@gmail.com,47014,Private,Kartik Bassi,Lakshit Sandal,Others,Assamese,Construction Worker,Labour,High School,High School,4858-6112-4758,9459-4694-7044-5759,ICICI Bank,Individual,AB-,WTAFEFJXA07,393637
Anay Reddy,Male,7/19/2018,Kalol,ST,No,68522470,Muslim,K.K.M.S. HIGH SCHOOL,Navsari,,4th,B,388-708-4175,AnayReddy@gmail.com,64957,Private,Alisha Choudhry,Madhav Deep,Sindhi,Santali,Manager,Sales Representative,Some College/Associate's Degree,Master's Degree,6607-8984-9628,2149-4680-1840-2923,HDFC Bank,Joint,A-,7W25WI9XFJD,396969
Mamooty Dey,Male,2/17/2018,Anjar,SEBC,No,25988983,Hindu,K.K.M.S. HIGH SCHOOL,Gandhinagar,,6th,C,794-287-1269,MamootyDey@gmail.com,73566,Private,Arnav Sarin,Divyansh Seshadri,Telugu,Manipuri,Driver,Homemaker,Doctorate/Ph.D.,Vocational/Trade School,5408-4390-7042,9456-4438-6850-3423,HDFC Bank,Joint,B+,9L8WQC2GMXK,392020
Hrishita Kulkarni,Male,11/28/2018,Vallabhipur,SEBC,No,27355611,Christian,K.K.M.S. HIGH SCHOOL,Dahod,,12th,A,262-331-6813,HrishitaKulkarni@gmail.com,56623,Private,Anvi Suresh,Purab Bali,Santali,Konkani,Construction Worker,Homemaker,Master's Degree,High School,6138-8552-8074,7677-3427-4984-8446,HDFC Bank,Individual,A+,17HETKY8YT2,380060
Shanaya Bandi,Female,9/13/2018,Visnagar,SC,No,38531514,Muslim,K.K.M.S. HIGH SCHOOL,Vadodara,,5th,A,249-608-4200,ShanayaBandi@gmail.com,28722,Private,Miraya Sarkar,Charvi Sani,Konkani,Bangla,Construction Worker,Chef,Middle School,Middle School,5482-8740-8899,4133-6366-5599-8473,Central Bank Of India,Individual,A-,FYOU3AT1XT0,388368
Indrajit Gulati,Male,9/5/2018,Mangrol,OBC,No,11840796,Muslim,K.K.M.S. HIGH SCHOOL,Porbandar,,12th,D,548-626-3671,IndrajitGulati@gmail.com,94367,Private,Eva Krishnan,Mehul Seth,Tamil,Kashmiri,Sales Representative,Sales Representative,Vocational/Trade School,Other/Unknown,5292-1287-7713,4498-7037-9121-3976,State Bank Of India,Individual,A-,CKRJ8XXYI7X,381199
Damini Baral,Female,12/21/2018,Dhari,SEBC,No,78419888,Muslim,K.K.M.S. HIGH SCHOOL,Patan,,2nd,A,409-434-2496,DaminiBaral@gmail.com,74695,Private,Amani Bhardwaj,Divij Apte,Manipuri,Punjabi,Farmer,Government Employee,Primary School,Primary School,8811-5897-6339,7575-3103-1230-3622,Punjab National Bank,Joint,AB+,1F0MSX1MHNT,399803
Yashvi Joshi,Male,12/27/2018,Vadnagar,SEBC,No,30948302,Christian,K.K.M.S. HIGH SCHOOL,Sabarkantha,,5th,A,325-704-5580,YashviJoshi@gmail.com,36055,Private,Riya Dara,Armaan Hora,Santali,Hindi,Farmer,Teacher,Middle School,Some College/Associate's Degree,4186-6937-3042,1783-3708-4126-2754,HDFC Bank,Individual,A-,HJGKY46CCXI,389629
Amani Tiwari,Male,10/11/2018,Kalol,DT,No,96529947,Christian,K.K.M.S. HIGH SCHOOL,Porbandar,,12th,D,162-262-9307,AmaniTiwari@gmail.com,46922,Private,Bhavin Hari,Tiya Balakrishnan,Marathi,Dogri,IT Professional,Artist,Master's Degree,Master's Degree,5367-1702-7903,4564-3565-2101-4965,Axis Bank,Joint,B+,N428G0VA03J,382048
Taimur Suresh,Female,3/11/2018,Vallabhipur,ST,No,28615984,Hindu,K.K.M.S. HIGH SCHOOL,Surat,,8th,A,325-110-6622,TaimurSuresh@gmail.com,69386,Private,Urvi Garde,Adah Banik,Oriya,Others,Other,Teacher,Vocational/Trade School,Other/Unknown,7723-4297-6557,7785-7765-4083-7423,ICICI Bank,Joint,B-,CA2FR3ME3FA,386229
Sumer Goda,Female,9/27/2018,Petlad,SC,No,96540159,Christian,K.K.M.S. HIGH SCHOOL,Jamnagar,,8th,D,273-458-3869,SumerGoda@gmail.com,64183,Private,Shalv Dhillon,Elakshi Iyengar,Maithili,Marathi,Lawyer,Pharmacist,Some College/Associate's Degree,Bachelor's Degree,9119-1778-2632,7141-6296-1894-4247,Central Bank Of India,Individual,A-,Y9EY2BD4EI1,386959
Jhanvi Sen,Female,4/18/2018,Tharad,SC,No,52130143,Christian,K.K.M.S. HIGH SCHOOL,Valsad,,7th,C,701-914-8321,JhanviSen@gmail.com,48649,Private,Himmat Sagar,Yuvaan Garde,Others,Tamil,Retired,Secretary,High School,Doctorate/Ph.D.,7828-7390-4795,2233-5081-1677-9785,Axis Bank,Joint,A-,73HJQVS122Y,389543
Zoya Sharma,Male,7/11/2018,Bagasara,NT,No,91232114,Muslim,K.K.M.S. HIGH SCHOOL,Anand,,1st,C,644-787-7837,ZoyaSharma@gmail.com,62761,Private,Heer Dey,Diya Tak,Hindi,Malayalam,IT Professional,Manager,High School,Bachelor's Degree,3469-7248-5771,5121-4961-2285-4701,Central Bank Of India,Joint,B+,XWQ30TNAZIG,390143
Anahita Mahajan,Male,8/7/2018,Dhandhuka,ST,No,25037488,Hindu,K.K.M.S. HIGH SCHOOL,Bhavnagar,,1st,C,578-684-5695,AnahitaMahajan@gmail.com,69101,Private,Rati Thaman,Hansh Chatterjee,Kashmiri,Malayalam,Manager,Retired,Master's Degree,No Formal Education,6708-7607-2828,5805-4079-1228-9174,HDFC Bank,Individual,B+,DHRC5EUH0LH,397226
Piya Savant,Male,2/10/2018,Mehmedabad,ST,No,77297806,Muslim,K.K.M.S. HIGH SCHOOL,Bharuch,,12th,D,304-667-1762,PiyaSavant@gmail.com,70538,Private,Purab Mandal,Pari Taneja,Sindhi,Maithili,Retired,Labour,No Formal Education,Vocational/Trade School,6241-7792-7656,8366-7845-7325-7077,Axis Bank,Individual,B+,BD28IWUGCR6,384051
Saksham Karpe,Female,3/16/2018,Becharaji,SC,No,19035261,Muslim,K.K.M.S. HIGH SCHOOL,Tapi,,6th,C,610-933-1243,SakshamKarpe@gmail.com,94805,Private,Kiaan Seth,Mahika Zachariah,Kannada,Others,Lawyer,Social Worker,Master's Degree,Primary School,5217-3177-6841,2835-9784-5006-2575,Axis Bank,Joint,B-,6XFWJQQYCKA,386138
Taimur Lanka,Male,7/6/2018,Morwa (Hadaf),SEBC,No,68008549,Hindu,K.K.M.S. HIGH SCHOOL,Navsari,,11th,A,324-639-3318,TaimurLanka@gmail.com,79457,Private,Purab Lanka,Romil Krish,Maithili,Punjabi,Doctor,IT Professional,No Formal Education,High School,4378-1993-5463,7484-4759-9469-8561,Central Bank Of India,Individual,O+,SNLN8VRPBIE,389061
Jhanvi Lad,Male,11/24/2018,Detroj-Rampura,DT,No,48312315,Muslim,K.K.M.S. HIGH SCHOOL,Mahesana,,11th,D,189-666-4617,JhanviLad@gmail.com,54780,Private,Rasha Dewan,Shray Karan,Bodo,Kannada,Business Owner,Teacher,Primary School,Bachelor's Degree,5606-5654-1203,3182-6081-5322-8648,Punjab National Bank,Individual,B+,806JN7W54KK,396603
Tanya Korpal,Female,1/16/2018,Bhanvad,DT,No,75978176,Christian,K.K.M.S. HIGH SCHOOL,Patan,,12th,C,972-439-8841,TanyaKorpal@gmail.com,29714,Private,Manjari Tailor,Lagan Kamdar,Assamese,Gujarati,Accountant,Nurse,Vocational/Trade School,Doctorate/Ph.D.,3582-8213-8117,4533-9777-1275-6411,Central Bank Of India,Joint,O+,H6CI2L6OY4I,399395
Piya Dayal,Female,10/7/2018,Bagasara,SC,No,82823501,Hindu,K.K.M.S. HIGH SCHOOL,Sabarkantha,,7th,B,444-266-9361,PiyaDayal@gmail.com,29519,Private,Mannat Bajaj,Aarna Ratti,Bodo,Assamese,Farmer,IT Professional,Master's Degree,Vocational/Trade School,9710-8614-8460,8438-1993-2469-6393,Central Bank Of India,Joint,O+,D9CYB90EGM3,396836
Kiaan Deep,Female,4/8/2018,Bavla,SEBC,No,80942668,Christian,K.K.M.S. HIGH SCHOOL,Porbandar,,5th,D,896-732-9299,KiaanDeep@gmail.com,40353,Private,Gatik Sahni,Trisha Mani,Manipuri,Sindhi,Driver,Retired,Bachelor's Degree,Vocational/Trade School,3428-1906-9137,6808-6105-3409-5854,Axis Bank,Individual,B+,2KMXGD804EE,381928
Raghav Sen,Female,2/22/2018,Mandal,ST,No,50556246,Muslim,K.K.M.S. HIGH SCHOOL,Kheda,,1st,A,834-255-4259,RaghavSen@gmail.com,48524,Private,Badal Boase,Vivaan Saxena,Sindhi,Manipuri,Business Owner,Government Employee,Doctorate/Ph.D.,Middle School,1397-1630-7815,1423-4715-7852-2064,Indian Bank,Joint,O+,AZWUR743JUL,391391
Advika Chopra,Male,1/14/2018,Becharaji,DT,No,94850692,Christian,K.K.M.S. HIGH SCHOOL,The Dangs,,12th,B,822-217-4916,AdvikaChopra@gmail.com,35238,Private,Raunak Sibal,Aayush Chaudhary,Maithili,Others,Teacher,Homemaker,Doctorate/Ph.D.,Bachelor's Degree,6451-5769-1028,9838-6631-5959-3911,State Bank Of India,Individual,A-,4BOADID7SC9,383073
Miraya Lall,Female,2/18/2018,Anjar,SEBC,No,38359774,Muslim,K.K.M.S. HIGH SCHOOL,Banaskantha,,5th,D,236-207-3634,MirayaLall@gmail.com,49699,Private,Kimaya Seshadri,Himmat Choudhary,Bangla,Urdu,IT Professional,Accountant,Middle School,Bachelor's Degree,3713-8126-9746,2664-3160-3806-3859,Punjab National Bank,Individual,A+,WAIFHMCDJD2,382482
Lakshay Sawhney,Female,5/19/2018,Becharaji,ST,No,75869155,Hindu,K.K.M.S. HIGH SCHOOL,Tapi,,11th,D,382-633-2486,LakshaySawhney@gmail.com,52926,Private,Eva Bhatti,Riya Sen,Sindhi,Dogri,Doctor,Social Worker,Master's Degree,Other/Unknown,4070-2035-8528,5999-1323-5971-4254,Central Bank Of India,Joint,O+,V638Q0LNUFT,381699
Tiya Doshi,Male,7/18/2018,Visnagar,DT,No,29652828,Muslim,K.K.M.S. HIGH SCHOOL,Sabarkantha,,12th,B,578-597-7915,TiyaDoshi@gmail.com,34043,Private,Himmat Raja,Dhruv Sethi,Telugu,Malayalam,Other,Nurse,Middle School,High School,6145-9898-1520,3500-7269-6630-9914,State Bank Of India,Joint,B-,0A0S7ZQQ1ZR,390649
Tara Bhatt,Female,8/26/2018,Satlasana,DT,No,34200566,Christian,K.K.M.S. HIGH SCHOOL,Valsad,,9th,B,663-802-1516,TaraBhatt@gmail.com,93511,Private,Aniruddh Deol,Lakshit Contractor,Sindhi,Urdu,Accountant,Sales Representative,Vocational/Trade School,Master's Degree,3443-1710-9369,2378-8539-3004-6247,Indian Bank,Individual,AB+,YZVBHYH9LP6,380545
Kashvi Uppal,Female,10/2/2018,Khambhat,SC,No,90034343,Christian,K.K.M.S. HIGH SCHOOL,Jamnagar,,2nd,B,209-497-7097,KashviUppal@gmail.com,90215,Private,Kavya Tella,Bhamini Gour,Punjabi,Gujarati,Other,Doctor,Master's Degree,Vocational/Trade School,7125-1347-2642,5811-6323-6283-1232,Central Bank Of India,Individual,A+,TLGZA3PT3B6,392928
Gatik Sane,Female,2/5/2018,Ranavav,SEBC,No,97409770,Hindu,K.K.M.S. HIGH SCHOOL,Mahesana,,11th,B,690-900-8048,GatikSane@gmail.com,87803,Private,Charvi Chatterjee,Divit Jain,Urdu,Marathi,IT Professional,IT Professional,Middle School,No Formal Education,3763-1619-5520,2500-1648-9193-2326,Axis Bank,Joint,AB+,LZFGZLZFAFW,387236
Mishti Sathe,Female,8/9/2018,Tharad,ST,No,40269907,Hindu,K.K.M.S. HIGH SCHOOL,Kheda,,7th,B,869-909-2847,MishtiSathe@gmail.com,75286,Private,Hansh Lad,Vardaniya Bahri,Konkani,Hindi,Sales Representative,Sales Representative,Doctorate/Ph.D.,Master's Degree,8858-1492-5625,7305-1441-5109-2947,HDFC Bank,Individual,O+,89HQGUO8CT2,391598
Baiju Dube,Male,7/15/2018,Himatnagar,ST,No,56029976,Christian,K.K.M.S. HIGH SCHOOL,Patan,,11th,D,331-741-7448,BaijuDube@gmail.com,75701,Private,Inaaya  Sarna,Urvi Karan,Oriya,Manipuri,Doctor,Other,No Formal Education,High School,8213-8296-2391,8866-5792-5728-4693,HDFC Bank,Joint,B+,24KKEM7FZM6,397309
Bhamini Shan,Female,8/16/2018,Kalol,OBC,No,16662342,Christian,K.K.M.S. HIGH SCHOOL,Ahmedabad,,8th,B,620-956-4099,BhaminiShan@gmail.com,59772,Private,Aaina Dar,Miraan Mangat,Marathi,Kashmiri,Business Owner,Nurse,Middle School,Primary School,7531-5732-3340,5588-1420-9752-5189,IDBI Bank,Individual,O+,FXHPT9IUSS5,394483
Lagan Hegde,Male,12/26/2018,Ghogha,ST,No,26778967,Muslim,K.K.M.S. HIGH SCHOOL,Dahod,,9th,D,237-699-1882,LaganHegde@gmail.com,86451,Private,Elakshi Krishnan,Vanya Mahal,Gujarati,Dogri,Construction Worker,Social Worker,Vocational/Trade School,Doctorate/Ph.D.,9321-5804-2718,4581-2102-7492-2001,ICICI Bank,Individual,AB-,2B6DNLEVKCC,383393
Faiyaz Thakkar,Female,11/5/2018,Dhoraji,General,No,28336475,Hindu,K.K.M.S. HIGH SCHOOL,Rajkot,,9th,C,225-842-7455,FaiyazThakkar@gmail.com,52658,Private,Devansh Wagle,Zaina Badami,Nepali,Marathi,Manager,Secretary,Other/Unknown,No Formal Education,9289-4365-6831,9313-4790-7292-1556,Indian Bank,Joint,AB+,LPSXCLDG6SR,388150
Armaan Tank,Female,10/1/2018,Jambusar,SEBC,No,55557878,Muslim,K.K.M.S. HIGH SCHOOL,Surendranagar,,1st,B,398-486-6827,ArmaanTank@gmail.com,84697,Private,Rania Sarna,Nehmat Lal,Oriya,Urdu,Retired,Pharmacist,Other/Unknown,Doctorate/Ph.D.,8843-6694-1624,7942-3815-6414-1888,ICICI Bank,Individual,AB-,1TMNA9IKO82,380213
Yakshit Chahal,Male,11/26/2018,Dantiwada,ST,No,23204637,Muslim,K.K.M.S. HIGH SCHOOL,Dahod,,10th,D,843-607-2997,YakshitChahal@gmail.com,32245,Private,Tejas Raja,Pranay Bhagat,Hindi,Manipuri,Doctor,Government Employee,Vocational/Trade School,Master's Degree,3657-6047-1535,1813-5465-1968-3836,ICICI Bank,Individual,A-,PQLQL5ONLBG,388716
Prerak Hayre,Male,12/16/2018,Nakhatrana,DT,No,90070502,Hindu,K.K.M.S. HIGH SCHOOL,The Dangs,,2nd,B,140-462-7178,PrerakHayre@gmail.com,66637,Private,Anika Kalita,Samiha Sengupta,Marathi,Santali,Artist,Labour,High School,Vocational/Trade School,2668-3547-8698,8937-8840-2517-2856,Indian Bank,Joint,AB-,550W0EFH8EC,398248
Mahika Lanka,Female,11/25/2018,Ranpur,SEBC,No,97176309,Hindu,K.K.M.S. HIGH SCHOOL,Jamnagar,,6th,C,117-797-4492,MahikaLanka@gmail.com,30621,Private,Vedika Kale,Drishya Rau,Kashmiri,Others,Retired,Manager,Middle School,No Formal Education,2548-5447-1041,2387-3889-4821-6551,Central Bank Of India,Individual,O+,B577PN6TQVS,387053
Arnav Jha,Male,12/25/2018,Dehgam,DT,No,89069769,Hindu,K.K.M.S. HIGH SCHOOL,Narmada,,5th,A,445-397-4024,ArnavJha@gmail.com,29794,Private,Indrajit Vala,Gokul Bhat,Kannada,Assamese,Teacher,Government Employee,Primary School,Doctorate/Ph.D.,8494-4613-6560,3215-1221-8054-6232,State Bank Of India,Joint,AB+,I41MT4QSE0Y,380898
Faiyaz Datta,Male,1/19/2018,Jamkandorna,SC,No,34582615,Muslim,K.K.M.S. HIGH SCHOOL,Gandhinagar,,8th,C,801-635-4017,FaiyazDatta@gmail.com,70577,Private,Shamik Bhavsar,Prisha Devan,Konkani,Maithili,Business Owner,Librarian,Primary School,Master's Degree,7953-7482-4545,6241-7485-4181-9561,Punjab National Bank,Joint,B+,BC28XKVPT8K,388807
Keya Rau,Male,3/3/2018,Mahuva,DT,No,46686403,Christian,K.K.M.S. HIGH SCHOOL,Rajkot,,6th,C,810-721-2278,KeyaRau@gmail.com,30961,Private,Saira Kakar,Aaryahi Dasgupta,Konkani,Konkani,Labour,Other,High School,Primary School,3800-7685-3962,9701-5434-8246-4398,Axis Bank,Joint,A+,PWNA2J3DFUH,382781
Divyansh Bhandari,Female,3/18/2018,Amreli,ST,No,34985733,Hindu,K.K.M.S. HIGH SCHOOL,Kheda,,12th,D,608-206-3850,DivyanshBhandari@gmail.com,33883,Private,Saksham Kala,Zoya Keer,Bangla,Kannada,Retired,Pharmacist,Doctorate/Ph.D.,Bachelor's Degree,1450-7667-6900,9988-1106-4391-3037,Central Bank Of India,Joint,A-,SPNUGO8QQ92,380949
Oorja Varughese,Female,1/8/2018,Sihor,OBC,No,45142628,Hindu,K.K.M.S. HIGH SCHOOL,Jamnagar,,2nd,B,878-143-2743,OorjaVarughese@gmail.com,87552,Private,Nehmat Bhasin,Kashvi Gaba,Kashmiri,Punjabi,Teacher,Accountant,Primary School,High School,6837-5970-4386,5858-6273-3329-9705,ICICI Bank,Joint,B+,FXC1QZQ8V3L,380316
Nirvaan Garde,Male,4/10/2018,Kodinar,DT,No,17061690,Muslim,K.K.M.S. HIGH SCHOOL,The Dangs,,4th,D,451-300-3516,NirvaanGarde@gmail.com,25837,Private,Ahana  Dewan,Alia Sandhu,Oriya,Malayalam,Accountant,Artist,Vocational/Trade School,Other/Unknown,1216-3601-7405,4303-6484-3214-5286,Axis Bank,Joint,O+,82GXJPM7P4M,382309
Heer Agrawal,Female,9/26/2018,Sojitra,NT,No,74754865,Hindu,K.K.M.S. HIGH SCHOOL,Narmada,,8th,A,428-677-9457,HeerAgrawal@gmail.com,35289,Private,Shlok Golla,Anvi Bhakta,Maithili,Sindhi,Government Employee,Sales Representative,Doctorate/Ph.D.,No Formal Education,4725-2450-7984,5649-3676-3994-4139,Axis Bank,Individual,A-,IUPADBM3DEC,390628
Pihu Seshadri,Male,6/4/2018,Jamnagar,DT,No,33681422,Christian,K.K.M.S. HIGH SCHOOL,Panchmahals,,11th,C,775-784-8018,PihuSeshadri@gmail.com,26788,Private,Azad Shroff,Sara Srinivasan,Bodo,Kannada,Business Owner,Artist,Other/Unknown,Some College/Associate's Degree,9573-3298-2726,2596-7040-2999-7628,IDBI Bank,Joint,A-,WOPT6T1UI9D,392434
Navya Saraf,Male,9/26/2018,Talaja,DT,No,65809089,Christian,K.K.M.S. HIGH SCHOOL,Bharuch,,12th,A,883-661-9884,NavyaSaraf@gmail.com,48377,Private,Prisha Srinivasan,Lakshit Hayer,Marathi,Maithili,Other,Social Worker,Primary School,No Formal Education,3640-5543-4607,1713-2005-3137-7920,ICICI Bank,Individual,A+,0X7HAVK02N2,384894
Pihu Shetty,Male,5/10/2018,Kalavad,DT,No,84386588,Muslim,K.K.M.S. HIGH SCHOOL,Ahmedabad,,11th,D,265-968-1684,PihuShetty@gmail.com,64929,Private,Vidur Iyer,Arhaan Rattan,Punjabi,Kashmiri,Lawyer,Accountant,Primary School,Doctorate/Ph.D.,5889-3836-8660,7574-2149-6401-8006,Punjab National Bank,Individual,A-,9ON4RMXZSO2,382995
Yuvraj  Sodhi,Female,2/19/2018,Paddhari,OBC,No,84108714,Muslim,K.K.M.S. HIGH SCHOOL,Rajkot,,11th,B,769-660-8868,YuvrajSodhi@gmail.com,68469,Private,Hunar Srivastava,Hazel Bajaj,Santali,Punjabi,Retired,Artist,High School,Doctorate/Ph.D.,1568-2066-9480,3541-1723-2674-8338,Punjab National Bank,Individual,O+,IBD6YWT8GIX,383205
