name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Advik Sule,Male,7/11/2018,Khedbrahma,SC,No,11726706,Christian,GANDHI VIDYALAYA,Rajkot,,12th,A,305-123-5161,AdvikSule@gmail.com,91615,Private,Jayan Sidhu,Azad Raman,Hindi,Tamil,Driver,Retired,Vocational/Trade School,Vocational/Trade School,7606-2778-8540,8445-3042-1092-8706,ICICI Bank,Joint,A-,ECM5K8HE51B,391469
Mahika Dash,Male,7/20/2018,Kalol,OBC,No,29617246,Muslim,GANDHI VIDYALAYA,Vadodara,,8th,C,658-949-9125,MahikaDash@gmail.com,37856,Private,Ishaan Rajan,Saksham Ratti,Punjabi,Punjabi,Sales Representative,Manager,Other/Unknown,Bachelor's Degree,8645-2446-6171,6264-8361-3894-7156,IDBI Bank,Individual,AB-,VCIJ7KD0KRK,382123
Vedika Mangal,Female,11/10/2018,Vijaynagar,DT,No,80252387,Christian,GANDHI VIDYALAYA,Anand,,6th,D,274-940-4788,VedikaMangal@gmail.com,61632,Private,Anahita Bir,Abram Yadav,Urdu,Sindhi,Accountant,Social Worker,Doctorate/Ph.D.,Master's Degree,8390-2163-6685,3009-3434-8605-4530,Indian Bank,Individual,AB-,69OL3EOCC0D,396513
Kabir Ahluwalia,Male,3/17/2018,Meghraj,DT,No,22463776,Christian,GANDHI VIDYALAYA,Navsari,,4th,C,966-300-5749,KabirAhluwalia@gmail.com,87131,Private,Shanaya Deol,Akarsh Bhat,Oriya,Santali,Construction Worker,IT Professional,High School,Bachelor's Degree,9146-6409-3501,2825-3030-4199-1358,State Bank Of India,Individual,A+,YY9CKSW9GMH,386679
Vihaan Ravi,Male,6/16/2018,Ghoghamba,ST,No,76164370,Muslim,GANDHI VIDYALAYA,Sabarkantha,,4th,C,234-915-3269,VihaanRavi@gmail.com,74056,Private,Dishani Garde,Madhav Ben,Bangla,Manipuri,Teacher,Labour,High School,No Formal Education,6754-5902-7596,5951-9457-2885-8048,HDFC Bank,Individual,O+,SPQMMAIGHT3,381611
Divij Kar,Male,12/21/2018,Viramgam,DT,No,85490032,Christian,GANDHI VIDYALAYA,Banaskantha,,6th,B,286-423-1754,DivijKar@gmail.com,27198,Private,Anaya Devan,Abram Doshi,Telugu,Dogri,Retired,Accountant,Primary School,Other/Unknown,2801-8821-2230,1933-3677-5049-1292,Central Bank Of India,Joint,A-,XN4UVR12DS5,396392
Bhavin Kakar,Female,11/26/2018,Chanasma,SEBC,No,57319854,Christian,GANDHI VIDYALAYA,Mahesana,,12th,C,932-429-8916,BhavinKakar@gmail.com,37672,Private,Chirag Arya,Neelofar Kadakia,Konkani,Konkani,Chef,Nurse,Middle School,Vocational/Trade School,1712-5237-2577,8102-9922-9730-9996,ICICI Bank,Individual,O+,WMT7LW9ECQM,383342
Rania Sarna,Female,5/14/2018,Kalyanpur,DT,No,22511262,Muslim,GANDHI VIDYALAYA,Amreli,,12th,C,115-325-1782,RaniaSarna@gmail.com,31009,Private,Nirvaan Bath,Himmat Aurora,Bodo,Sindhi,Chef,Pharmacist,No Formal Education,Some College/Associate's Degree,4425-1605-2407,5047-7207-4146-3862,IDBI Bank,Individual,B+,QQT26IGAEA9,396293
Shamik Bhalla,Male,4/13/2018,Amreli,ST,No,32963637,Muslim,GANDHI VIDYALAYA,Panchmahals,,10th,C,182-848-3874,ShamikBhalla@gmail.com,91034,Private,Sumer Bahl,Tarini Mane,Manipuri,Bodo,Retired,Teacher,Master's Degree,Master's Degree,5248-4780-7013,7427-2290-5501-6496,Indian Bank,Individual,B-,KFMWGVGVXYX,392157
Arnav Swamy,Female,4/23/2018,Bayad,SC,No,61859125,Hindu,GANDHI VIDYALAYA,Navsari,,8th,A,779-819-5470,ArnavSwamy@gmail.com,93582,Private,Kashvi Jaggi,Mamooty Amble,Bodo,Kannada,IT Professional,Secretary,Primary School,Some College/Associate's Degree,8039-4080-5152,5047-5568-6036-1904,Central Bank Of India,Individual,A+,UKUTK8TQU66,390357
Madhup Behl,Female,6/16/2018,Palitana,SEBC,No,56134990,Christian,GANDHI VIDYALAYA,Vadodara,,10th,A,861-890-8956,MadhupBehl@gmail.com,25460,Private,Divij Chaudhuri,Tanya Balan,Bangla,Assamese,IT Professional,Sales Representative,Primary School,Some College/Associate's Degree,5330-6392-7876,5486-3047-9736-7073,IDBI Bank,Joint,A-,5LA3U0ZEF8Q,387637
Gokul Ganesh,Female,9/10/2018,Santrampur,OBC,No,79528521,Christian,GANDHI VIDYALAYA,Panchmahals,,8th,C,928-361-3541,GokulGanesh@gmail.com,97300,Private,Suhana Edwin,Trisha Butala,Punjabi,Telugu,IT Professional,IT Professional,High School,Bachelor's Degree,7781-8586-8712,7804-6742-5539-1548,HDFC Bank,Joint,AB-,LQWWDV8VPJX,389596
Charvi Ben,Male,7/27/2018,Khambhat,DT,No,43105254,Muslim,GANDHI VIDYALAYA,Mahesana,,6th,D,574-263-7940,CharviBen@gmail.com,33517,Private,Ehsaan Ramanathan,Nitara Shankar,Dogri,Oriya,Farmer,Business Owner,Primary School,Bachelor's Degree,2098-7076-2780,2154-9376-6752-1536,State Bank Of India,Joint,B+,8XE4GF9KYKF,390232
Samarth Rana,Female,7/18/2018,Nakhatrana,DT,No,55915783,Muslim,GANDHI VIDYALAYA,Jamnagar,,11th,D,353-377-8593,SamarthRana@gmail.com,84306,Private,Ryan Choudhry,Ivana Tank,Sindhi,Malayalam,Lawyer,Chef,Vocational/Trade School,Other/Unknown,8544-9486-6560,2539-7563-9308-2753,State Bank Of India,Individual,O+,7GBN3AT46TA,399840
Mishti Dubey,Male,7/5/2018,Nakhatrana,ST,No,23597158,Muslim,GANDHI VIDYALAYA,Mahesana,,5th,D,594-215-1792,MishtiDubey@gmail.com,68023,Private,Anvi Raman,Shanaya Shetty,Sindhi,Kannada,Driver,Labour,Master's Degree,Primary School,7432-5684-4303,7178-4136-2354-2773,Indian Bank,Joint,B-,UVDF64ZPNR1,393065
Ehsaan Batra,Male,5/10/2018,Kadana,DT,No,28947788,Hindu,GANDHI VIDYALAYA,Junagadh,,3rd,B,974-909-3468,EhsaanBatra@gmail.com,30665,Private,Dhruv Chaudhary,Reyansh Sarin,Konkani,Kashmiri,Farmer,Nurse,Vocational/Trade School,Primary School,7249-4577-8644,3496-2888-9819-7564,Central Bank Of India,Joint,AB-,55GGPOQANQ4,388740
Madhav Chakraborty,Female,6/21/2018,Kheda,OBC,No,30313731,Muslim,GANDHI VIDYALAYA,Navsari,,1st,D,999-242-1750,MadhavChakraborty@gmail.com,47049,Private,Nakul Chaudhari,Heer Dixit,Bodo,Bodo,Government Employee,Government Employee,Some College/Associate's Degree,Doctorate/Ph.D.,9290-2507-5569,1991-6651-1500-2417,Punjab National Bank,Joint,A-,T9TPSJYVW1W,394819
Eva Deo,Female,11/10/2018,Tharad,SEBC,No,86599110,Hindu,GANDHI VIDYALAYA,Panchmahals,,9th,A,302-391-1357,EvaDeo@gmail.com,34135,Private,Nitya Sharma,Dhanush Bakshi,Others,Kashmiri,Chef,Teacher,Vocational/Trade School,Doctorate/Ph.D.,6182-4012-5861,2554-8355-6464-9309,Axis Bank,Individual,A+,XA6AWH0E81L,397762
Suhana Rao,Female,3/16/2018,Paddhari,DT,No,67332109,Hindu,GANDHI VIDYALAYA,Navsari,,9th,A,430-165-8068,SuhanaRao@gmail.com,99154,Private,Suhana Edwin,Azad Biswas,Nepali,Telugu,Retired,Sales Representative,Other/Unknown,Middle School,7110-6978-7669,2398-6028-6747-2727,IDBI Bank,Individual,O+,EA6GHH4NK6E,395366
Nakul Bedi,Female,9/20/2018,Mangrol,SEBC,No,71153749,Christian,GANDHI VIDYALAYA,Gandhinagar,,8th,B,186-620-5575,NakulBedi@gmail.com,36165,Private,Kanav Kalla,Inaaya  Dey,Sindhi,Gujarati,Driver,Nurse,No Formal Education,Vocational/Trade School,4638-7950-2948,4774-5942-3842-1978,HDFC Bank,Individual,A+,L0BL6F0003W,388101
Navya Varty,Female,10/23/2018,Amirgadh,NT,No,10837278,Christian,GANDHI VIDYALAYA,Junagadh,,4th,A,358-283-3944,NavyaVarty@gmail.com,81212,Private,Anahi Solanki,Reyansh Dugar,Gujarati,Marathi,Business Owner,Homemaker,Other/Unknown,Primary School,4437-4902-7789,8593-7022-7386-5744,State Bank Of India,Individual,O+,SLEDO32DQFI,397854
Zeeshan Choudhry,Male,6/27/2018,Becharaji,DT,No,94703550,Muslim,GANDHI VIDYALAYA,Navsari,,9th,B,227-631-5525,ZeeshanChoudhry@gmail.com,66900,Private,Indrajit Dave,Saksham Yadav,Santali,Urdu,Teacher,Nurse,Primary School,Other/Unknown,5579-5816-7683,7242-4261-2616-2459,Indian Bank,Joint,O+,P3VVC0D2Z8B,389603
Vihaan Bedi,Female,12/6/2018,Detroj-Rampura,DT,No,65067976,Hindu,GANDHI VIDYALAYA,Valsad,,11th,C,172-136-1101,VihaanBedi@gmail.com,78895,Private,Rasha Sunder,Dhruv Shetty,Bodo,Others,Construction Worker,Other,Bachelor's Degree,Vocational/Trade School,5319-1720-3991,5750-2744-4666-6782,ICICI Bank,Individual,AB-,LXSUU2KQRRE,392199
Umang Rout,Male,11/19/2018,Mahuva,SEBC,No,20749785,Muslim,GANDHI VIDYALAYA,Tapi,,2nd,B,119-389-9604,UmangRout@gmail.com,98253,Private,Rohan Jayaraman,Aarna Chad,Oriya,Malayalam,Manager,Homemaker,Master's Degree,Vocational/Trade School,1885-8348-3986,5033-9820-6360-2620,IDBI Bank,Individual,AB-,AXEY2EE5WX8,381306
Navya Majumdar,Female,1/25/2018,Umrala,DT,No,70955026,Christian,GANDHI VIDYALAYA,Narmada,,10th,D,484-541-7906,NavyaMajumdar@gmail.com,56013,Private,Kiaan Raju,Drishya Tak,Assamese,Assamese,Teacher,Accountant,Bachelor's Degree,Middle School,4294-5082-8208,9656-3664-1181-6311,IDBI Bank,Individual,A-,G29768QC8O8,380688
Kaira Sehgal,Female,6/24/2018,Kalol,ST,No,65508993,Christian,GANDHI VIDYALAYA,Porbandar,,12th,C,635-286-4239,KairaSehgal@gmail.com,27037,Private,Samaira Balakrishnan,Vivaan Bhatt,Bangla,Assamese,Labour,Retired,Bachelor's Degree,No Formal Education,2649-8635-9237,8124-5737-1819-8468,HDFC Bank,Joint,B+,GXWOQQAGCFW,389804
Yuvraj  Rama,Female,9/6/2018,Sidhpur,NT,No,74769499,Muslim,GANDHI VIDYALAYA,Vadodara,,1st,C,517-315-1029,YuvrajRama@gmail.com,47767,Private,Kaira Srinivasan,Stuvan Seth,Others,Tamil,Labour,Other,High School,Other/Unknown,1092-5346-4094,7386-5749-3570-5741,State Bank Of India,Joint,A-,NSCSVAOMFFQ,399165
Pihu Ramakrishnan,Male,4/12/2018,Gandhinagar,ST,No,30694717,Hindu,GANDHI VIDYALAYA,Porbandar,,8th,A,147-158-2087,PihuRamakrishnan@gmail.com,28027,Private,Faiyaz Bera,Hiran Sane,Kashmiri,Telugu,Business Owner,Nurse,Some College/Associate's Degree,Bachelor's Degree,5218-6628-2066,2782-2640-2074-2921,Indian Bank,Joint,AB-,P4MB41LLQOX,386609
Lakshay Grover,Female,12/28/2018,Unjha,ST,No,67157243,Christian,GANDHI VIDYALAYA,Sabarkantha,,2nd,A,602-256-8898,LakshayGrover@gmail.com,67629,Private,Vritika Johal,Aniruddh Garg,Maithili,Maithili,IT Professional,Pharmacist,No Formal Education,Doctorate/Ph.D.,7168-6763-5948,4327-7141-3647-6314,IDBI Bank,Individual,B+,9RRUBHBKO0U,397292
Onkar Lad,Male,1/19/2018,Viramgam,SC,No,45299999,Hindu,GANDHI VIDYALAYA,Banaskantha,,6th,D,894-590-3523,OnkarLad@gmail.com,98426,Private,Mohanlal Loyal,Mohanlal Sagar,Manipuri,Others,Engineer,Secretary,Other/Unknown,No Formal Education,8456-9391-5210,3155-5597-4478-5459,ICICI Bank,Individual,AB-,WUV5H09JHF7,388660
Taran Gill,Female,5/18/2018,Kathlal,DT,No,88741308,Hindu,GANDHI VIDYALAYA,Bhavnagar,,11th,C,267-753-6191,TaranGill@gmail.com,47982,Private,Chirag Mallick,Dhanush Sengupta,Dogri,Tamil,Manager,Retired,Primary School,Doctorate/Ph.D.,7530-6688-6743,2693-6298-9692-4147,State Bank Of India,Joint,A+,XXSA265SLZ8,387629
Suhana Ahuja,Female,8/10/2018,Kalol,OBC,No,51744390,Muslim,GANDHI VIDYALAYA,Kheda,,3rd,D,216-425-9848,SuhanaAhuja@gmail.com,84446,Private,Divij Bawa,Nishith Sha,Hindi,Kashmiri,Labour,Accountant,High School,Vocational/Trade School,5655-3965-3152,5287-4989-1452-3314,Indian Bank,Individual,A+,BI11W16LE37,387557
Siya Chauhan,Male,4/18/2018,Kalol,ST,No,65075625,Christian,GANDHI VIDYALAYA,Amreli,,1st,B,772-794-9692,SiyaChauhan@gmail.com,56258,Private,Diya Keer,Ivan Taneja,Maithili,Assamese,Teacher,Pharmacist,Bachelor's Degree,No Formal Education,8948-5139-1802,7017-7490-9946-9227,ICICI Bank,Individual,A-,6S1N9O6JOTD,388689
Adira Sani,Female,11/20/2018,Kodinar,ST,No,19009656,Muslim,GANDHI VIDYALAYA,Valsad,,9th,C,694-821-4193,AdiraSani@gmail.com,33751,Private,Jiya Amble,Ira Brahmbhatt,Oriya,Marathi,Artist,Pharmacist,Vocational/Trade School,Primary School,4257-7098-2458,8186-6314-8903-7009,Axis Bank,Individual,O+,TV3PI00BV8I,395586
Indrans Thaker,Female,4/3/2018,Talod,DT,No,39381191,Muslim,GANDHI VIDYALAYA,Vadodara,,5th,B,899-965-5471,IndransThaker@gmail.com,75959,Private,Hansh Sehgal,Shray Kaul,Santali,Punjabi,Government Employee,Labour,Some College/Associate's Degree,Vocational/Trade School,6880-8380-3620,9398-4131-5134-3775,Punjab National Bank,Joint,O+,TO026SCBZ00,385633
Purab Chanda,Female,5/9/2018,Danta,OBC,No,71099803,Christian,GANDHI VIDYALAYA,Vadodara,,12th,A,741-843-2420,PurabChanda@gmail.com,35207,Private,Aarna Sampath,Samar Issac,Santali,Marathi,Engineer,Other,No Formal Education,Master's Degree,4776-6295-9993,4639-8189-2810-1673,IDBI Bank,Individual,O+,MLTKBXWGT5N,390410
Ira Dube,Male,12/25/2018,Dhrangadhra,DT,No,72142240,Muslim,GANDHI VIDYALAYA,Bharuch,,5th,D,931-386-1610,IraDube@gmail.com,94476,Private,Shlok Issac,Elakshi Sant,Maithili,Tamil,Sales Representative,Sales Representative,Bachelor's Degree,Primary School,9985-4640-6360,8137-1759-5195-3509,Axis Bank,Joint,AB+,O3YZRCX99UM,385672
Manikya Agrawal,Female,4/2/2018,Botad,OBC,No,71968095,Hindu,GANDHI VIDYALAYA,Kheda,,4th,B,770-453-9094,ManikyaAgrawal@gmail.com,67243,Private,Manikya Sathe,Bhamini Yadav,Telugu,Konkani,Construction Worker,Nurse,Middle School,Some College/Associate's Degree,4003-2636-7635,8032-7021-1355-6917,ICICI Bank,Individual,AB-,197C8V0JVA4,380945
Kavya Edwin,Female,5/4/2018,Bagasara,ST,No,97819157,Muslim,GANDHI VIDYALAYA,Banaskantha,,10th,C,661-121-3840,KavyaEdwin@gmail.com,61248,Private,Pihu Karnik,Ranbir Bobal,Malayalam,Urdu,IT Professional,IT Professional,Master's Degree,High School,7087-8127-2537,5010-5744-3001-1033,Central Bank Of India,Joint,A-,IQ29SGBSBWD,395080
Hazel Kamdar,Female,10/7/2018,Lakhpat,SEBC,No,27022669,Christian,GANDHI VIDYALAYA,Surat,,3rd,A,917-978-4455,HazelKamdar@gmail.com,77930,Private,Nishith Lad,Azad Bahl,Marathi,Marathi,Accountant,Pharmacist,Some College/Associate's Degree,Bachelor's Degree,8412-1091-8173,8799-9988-1810-9589,Central Bank Of India,Joint,O+,27LB5RL9OWZ,391866
Saira Kar,Female,6/28/2018,Sojitra,SC,No,79540040,Muslim,GANDHI VIDYALAYA,Narmada,,5th,C,868-302-5539,SairaKar@gmail.com,75767,Private,Ritvik Kari,Prerak Kumer,Oriya,Telugu,IT Professional,Manager,Other/Unknown,Doctorate/Ph.D.,6920-6490-2354,7111-8775-5552-9897,HDFC Bank,Individual,A+,ASQ75VRGQ52,388931
Nayantara Keer,Female,7/19/2018,Upleta,DT,No,89387545,Hindu,GANDHI VIDYALAYA,The Dangs,,8th,A,904-939-1979,NayantaraKeer@gmail.com,31507,Private,Sahil Raju,Rania Biswas,Kannada,Gujarati,Government Employee,Sales Representative,Bachelor's Degree,High School,3783-5771-1102,7959-5419-3116-5716,Central Bank Of India,Joint,O+,V0JG3CRKS5J,387372
Indranil Samra,Male,2/24/2018,Mehmedabad,DT,No,26464641,Muslim,GANDHI VIDYALAYA,Valsad,,11th,D,990-455-2071,IndranilSamra@gmail.com,72295,Private,Dhanush Varty,Gatik Kamdar,Punjabi,Kashmiri,Farmer,Retired,Middle School,Doctorate/Ph.D.,7964-1154-6129,5760-7069-2214-1123,ICICI Bank,Joint,AB-,HEJVMJ2322B,397384
Uthkarsh Talwar,Female,2/22/2018,Anklav,DT,No,76477715,Hindu,GANDHI VIDYALAYA,Rajkot,,8th,D,560-486-8141,UthkarshTalwar@gmail.com,47262,Private,Arhaan Kunda,Rati Mahajan,Kashmiri,Santali,Business Owner,Government Employee,Bachelor's Degree,Bachelor's Degree,6635-2628-4580,6246-1357-9162-2293,State Bank Of India,Individual,O+,E56DMZRS55J,393719
Kanav Bera,Male,7/26/2018,Dasada,DT,No,92967362,Hindu,GANDHI VIDYALAYA,Vadodara,,10th,D,958-462-1014,KanavBera@gmail.com,68685,Private,Ritvik Chander,Miraya Bawa,Santali,Dogri,Retired,Chef,Bachelor's Degree,Other/Unknown,1519-5281-1673,4972-7852-6095-2205,ICICI Bank,Individual,B-,648EO37ZCPR,384705
Sana Rastogi,Female,6/24/2018,Kunkavav Vadia,ST,No,27388741,Muslim,GANDHI VIDYALAYA,Vadodara,,1st,A,459-957-6450,SanaRastogi@gmail.com,97757,Private,Madhup Atwal,Adah Sani,Kannada,Marathi,Engineer,Government Employee,No Formal Education,Bachelor's Degree,8664-1657-9445,3710-7829-7520-6709,Axis Bank,Joint,B+,8LDXQ7N41DW,388364
Shray Madan,Male,4/13/2018,Dehgam,DT,No,51832909,Hindu,GANDHI VIDYALAYA,Amreli,,4th,C,481-485-6282,ShrayMadan@gmail.com,55563,Private,Onkar Comar,Sara Chander,Punjabi,Assamese,Farmer,Pharmacist,Primary School,Master's Degree,6184-6241-6335,3795-8080-4167-1488,Central Bank Of India,Joint,A+,SZIN800OUCF,390258
Piya Rajagopal,Male,3/2/2018,Jambusar,ST,No,80501817,Hindu,GANDHI VIDYALAYA,Valsad,,7th,B,736-399-4613,PiyaRajagopal@gmail.com,88168,Private,Faiyaz Dixit,Zoya Dani,Bangla,Bodo,Accountant,Librarian,Other/Unknown,Bachelor's Degree,2175-4686-8236,8378-9106-8544-4752,IDBI Bank,Joint,AB-,K2OV4EDH13N,383846
Dharmajan Datta,Male,10/1/2018,Muli,ST,No,56564791,Christian,GANDHI VIDYALAYA,Kheda,,8th,B,419-374-9635,DharmajanDatta@gmail.com,70256,Private,Priyansh Thakur,Rania Handa,Bodo,Malayalam,Sales Representative,Librarian,No Formal Education,Some College/Associate's Degree,6222-8000-8998,5417-7465-8212-5416,Punjab National Bank,Individual,O+,V72KVNU1S8S,384072
Suhana Ramakrishnan,Male,6/3/2018,Mandvi,SC,No,33233999,Hindu,GANDHI VIDYALAYA,Panchmahals,,12th,B,509-940-4068,SuhanaRamakrishnan@gmail.com,63596,Private,Prisha Solanki,Himmat Majumdar,Oriya,Manipuri,Other,Doctor,High School,Middle School,7410-1205-3168,7742-6360-2732-1842,Punjab National Bank,Joint,A-,6IC7IWU4E2L,398683
Himmat Zacharia,Female,6/20/2018,Vijaynagar,OBC,No,44424043,Hindu,GANDHI VIDYALAYA,Sabarkantha,,4th,B,153-853-8177,HimmatZacharia@gmail.com,45527,Private,Aaina Shere,Zoya Mannan,Manipuri,Telugu,Manager,Sales Representative,Vocational/Trade School,No Formal Education,5965-5515-2518,6759-5500-3234-8754,IDBI Bank,Individual,B+,JVXEM7AUN0C,389437
Advika Bhasin,Male,6/26/2018,Santalpur,ST,No,76021051,Muslim,GANDHI VIDYALAYA,Amreli,,1st,C,249-507-8130,AdvikaBhasin@gmail.com,48860,Private,Zeeshan Dey,Nitara Sood,Hindi,Bangla,Sales Representative,Labour,Some College/Associate's Degree,Middle School,3646-2166-1012,4494-1953-7118-5441,Axis Bank,Individual,A-,EXFD8SJ223J,394004
Madhup Doctor,Female,10/2/2018,Savarkundla,ST,No,66387584,Muslim,GANDHI VIDYALAYA,The Dangs,,12th,D,739-651-8418,MadhupDoctor@gmail.com,79451,Private,Bhamini Varkey,Purab Das,Assamese,Konkani,Construction Worker,Labour,Middle School,Other/Unknown,2997-5535-8983,9829-3400-8185-2807,Central Bank Of India,Joint,AB-,8JD41I2GVIS,389874
Keya Vohra,Female,5/4/2018,Paddhari,SEBC,No,69443204,Hindu,GANDHI VIDYALAYA,Ahmedabad,,4th,B,499-977-3540,KeyaVohra@gmail.com,36201,Private,Anya Chaudhry,Kiaan Zacharia,Marathi,Nepali,Farmer,IT Professional,Master's Degree,Primary School,7448-1748-5412,6089-4026-6815-9378,Axis Bank,Joint,A+,MLGPUNRYMPL,386248
Anay Mallick,Female,8/12/2018,Fata,SC,No,31517094,Hindu,GANDHI VIDYALAYA,Amreli,,4th,D,478-966-8737,AnayMallick@gmail.com,57112,Private,Yasmin Dhaliwal,Nitya Venkatesh,Oriya,Nepali,Artist,Doctor,Master's Degree,Other/Unknown,5852-4713-4848,5158-3190-4582-6833,Indian Bank,Joint,AB+,LESELVKOSE3,389246
Nehmat Ratta,Female,1/21/2018,Dhrangadhra,OBC,No,21980258,Christian,GANDHI VIDYALAYA,Patan,,8th,B,332-283-4439,NehmatRatta@gmail.com,46309,Private,Jayesh Chaudhari,Adah Manne,Telugu,Santali,Construction Worker,Social Worker,Primary School,Other/Unknown,6783-1852-6853,1557-5734-1643-9906,Central Bank Of India,Joint,A-,KXK7OSUUXTH,391704
Pari Srinivasan,Male,6/16/2018,Borsad,SC,No,76002612,Christian,GANDHI VIDYALAYA,Rajkot,,12th,D,194-155-2951,PariSrinivasan@gmail.com,33130,Private,Ayesha Dayal,Rasha Sodhi,Bodo,Santali,Construction Worker,Labour,Middle School,No Formal Education,4132-9845-9582,1545-4732-8227-1767,ICICI Bank,Joint,AB+,BK53HLS5AE4,385398
Raghav Bhatti,Female,11/10/2018,Dhansura,DT,No,11673593,Christian,GANDHI VIDYALAYA,The Dangs,,9th,B,743-435-9544,RaghavBhatti@gmail.com,31258,Private,Yasmin Varma,Priyansh Chaudhari,Manipuri,Oriya,Business Owner,Librarian,Middle School,No Formal Education,6141-8671-4175,9947-1676-2929-5564,IDBI Bank,Individual,B-,UFBX7IF3NG7,384790
Vardaniya Chana,Male,6/2/2018,Limdi,DT,No,33896605,Christian,GANDHI VIDYALAYA,Vadodara,,2nd,C,704-341-7705,VardaniyaChana@gmail.com,50139,Private,Mamooty Vala,Samaira Chakraborty,Konkani,Malayalam,Sales Representative,Nurse,Master's Degree,Bachelor's Degree,8102-7936-9511,4544-2152-5234-3673,HDFC Bank,Joint,O+,07R78C29GPB,385468
Pari Sen,Male,1/3/2018,Vijapur,NT,No,16237732,Christian,GANDHI VIDYALAYA,Bhavnagar,,8th,A,454-472-6837,PariSen@gmail.com,60010,Private,Kismat Korpal,Neelofar Comar,Bangla,Hindi,Government Employee,Doctor,High School,Vocational/Trade School,5715-7114-9687,2988-2709-3954-4016,HDFC Bank,Individual,A+,ROGFM79YMKO,390996
Jhanvi Chahal,Female,6/15/2018,Becharaji,DT,No,39490464,Muslim,GANDHI VIDYALAYA,The Dangs,,5th,C,738-162-3353,JhanviChahal@gmail.com,39118,Private,Kiaan Rout,Samarth Shenoy,Konkani,Santali,Artist,Homemaker,Primary School,Some College/Associate's Degree,7507-4082-3997,6164-8303-3170-8957,ICICI Bank,Individual,AB+,XTNF2EJ93XS,392201
Rati Hayer,Female,9/16/2018,Jamjodhpur,SEBC,No,70840929,Muslim,GANDHI VIDYALAYA,Bharuch,,4th,D,890-205-8725,RatiHayer@gmail.com,37824,Private,Nitya Sagar,Shlok Kalita,Hindi,Konkani,Artist,Pharmacist,High School,No Formal Education,4361-1023-7823,3140-4166-7049-9521,Punjab National Bank,Individual,O+,7J1CP5SUE6Z,399533
Aayush Sarna,Female,4/6/2018,Kunkavav Vadia,SEBC,No,16034532,Muslim,GANDHI VIDYALAYA,Valsad,,10th,D,777-683-8219,AayushSarna@gmail.com,71913,Private,Indranil Shenoy,Chirag Manne,Santali,Manipuri,Driver,Retired,Vocational/Trade School,No Formal Education,2376-9835-5044,7759-6115-2175-3252,Punjab National Bank,Joint,B-,ZTK2RXDCEIJ,393898
Zeeshan Kala,Male,1/26/2018,Gariadhar,DT,No,63577974,Muslim,GANDHI VIDYALAYA,Surendranagar,,2nd,A,508-226-5050,ZeeshanKala@gmail.com,95853,Private,Misha Bhakta,Jivika Choudhury,Assamese,Sindhi,Artist,IT Professional,Some College/Associate's Degree,Doctorate/Ph.D.,5954-9610-7654,1202-5445-7805-3932,State Bank Of India,Joint,AB+,W9PM01BB22B,391415
Aaina Chawla,Female,3/2/2018,Unjha,NT,No,32725515,Muslim,GANDHI VIDYALAYA,The Dangs,,11th,B,321-423-2097,AainaChawla@gmail.com,65518,Private,Anay Kota,Ivan Dhillon,Marathi,Nepali,Accountant,Artist,Vocational/Trade School,High School,3299-1576-3433,4196-6873-4231-7864,HDFC Bank,Joint,O+,HSO311CXMN7,386397
Hazel Jani,Female,10/22/2018,Bhuj,SC,No,27738488,Muslim,GANDHI VIDYALAYA,Amreli,,5th,C,958-325-8711,HazelJani@gmail.com,56845,Private,Ayesha Malhotra,Adira Bansal,Punjabi,Sindhi,Doctor,Pharmacist,Doctorate/Ph.D.,Primary School,6752-6982-9211,3901-1963-3567-3675,HDFC Bank,Joint,AB+,7MBNK3OCZOM,381554
Navya Chandra,Female,3/23/2018,Petlad,General,No,29974091,Muslim,GANDHI VIDYALAYA,Gandhinagar,,12th,B,178-331-5337,NavyaChandra@gmail.com,41826,Private,Ishita Sule,Seher Chada,Santali,Bodo,Teacher,Other,Bachelor's Degree,Doctorate/Ph.D.,6057-1446-8392,9636-4390-5242-5178,Punjab National Bank,Joint,A+,F3CRZO5YRS8,389562
Chirag Walia,Male,8/28/2018,Muli,General,No,90120188,Christian,GANDHI VIDYALAYA,Kheda,,10th,B,672-114-7572,ChiragWalia@gmail.com,83298,Private,Manjari Boase,Bhamini Sur,Hindi,Punjabi,IT Professional,Social Worker,No Formal Education,Vocational/Trade School,9966-7519-9278,2475-8172-4779-2742,IDBI Bank,Individual,A+,8V5G9WG5BLG,391590
Tanya Taneja,Male,11/22/2018,Talaja,ST,No,84870773,Christian,GANDHI VIDYALAYA,Banaskantha,,5th,B,157-643-9963,TanyaTaneja@gmail.com,49664,Private,Diya Solanki,Yakshit Karpe,Oriya,Punjabi,Business Owner,Manager,Doctorate/Ph.D.,Master's Degree,2927-1811-6382,3101-5012-6140-1747,IDBI Bank,Individual,AB-,CU4RAJ8PW42,394922
