name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Tara Bhatt,Female,6/27/2012,Dhansura,OBC,Yes,90704018,Christian,INDIRABAI HIGH SCHOOL,Patan,Pregnancy/Parenting,7th,U,535-540-4901,TaraBhatt@gmail.com,82772,Private,Taimur Agrawal,Manjari Tripathi,Marathi,Manipuri,IT Professional,Pharmacist,Primary School,Master's Degree,1576-8091-7035,1899-1258-1483-6701,Punjab National Bank,Individual,A-,WDOE1U1HFCL,395110
Urvi Wali,Female,2/28/2013,Viramgam,DT,Yes,32529646,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Porbandar,Mental Health Issues,6th,T,306-524-9402,UrviWali@gmail.com,37710,Government,Farhan Vohra,Ayesha Raval,Assamese,Nepali,Engineer,Secretary,Some College/Associate's Degree,High School,8492-7630-6412,9145-3951-1523-8351,Central Bank Of India,Individual,AB-,NO70L8GZ3NR,387391
Zaina Sengupta,Female,3/27/2018,Unjha,DT,Yes,11925022,Hindu,GOVT. HIGH SEC. SCHOOL,Gandhinagar,Lack of Awareness,1st,O,655-608-7599,ZainaSengupta@gmail.com,67222,Government,Vedika Deshpande,Saanvi Tak,Bodo,Sindhi,Accountant,Government Employee,Vocational/Trade School,High School,6802-9655-4153,6661-8619-9555-4228,Indian Bank,Individual,AB+,TP1SJYT0U31,392164
Dhanuk Bhattacharyya,Female,11/17/2017,Jamkandorna,DT,Yes,49835524,Christian,NAWANAGAR(GOV) HIGH SCHOOL,Junagadh,Pregnancy/Parenting,2nd,F,203-770-6480,DhanukBhattacharyya@gmail.com,96445,Government,Anvi Khare,Tara Arya,Maithili,Santali,Manager,Homemaker,Bachelor's Degree,Doctorate/Ph.D.,5288-7349-2233,1267-2351-6473-6331,Central Bank Of India,Individual,B+,UN9IWXGKG7U,394804
Indrajit Sule,Female,1/8/2018,Radhanpur,DT,Yes,33335522,Muslim,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Patan,Safety Concerns,11th,P,609-225-5080,IndrajitSule@gmail.com,86176,Government,Indrajit Dhar,Misha Randhawa,Nepali,Dogri,Driver,Artist,Vocational/Trade School,Some College/Associate's Degree,9303-7439-3222,9476-6169-8980-9558,Axis Bank,Joint,O+,TH227IRWUCW,394032
Diya Dutta,Female,9/27/2013,Ahmadabad City,OBC,Yes,96710006,Hindu,GOVT SMT K K HIGHSCHOOL,Navsari,Bullying/Harassment,6th,A,291-165-7100,DiyaDutta@gmail.com,48246,Government,Vihaan Srinivasan,Ahana  Divan,Kannada,Dogri,Doctor,Other,Vocational/Trade School,High School,6641-1365-3615,6316-9684-6365-3328,IDBI Bank,Individual,A-,HRAYZZS93YW,395040
Hrishita Krishnan,Female,2/6/2018,Patan-Veraval,ST,Yes,74757702,Hindu,GOVT. HIGH SEC. SCHOOL,Surendranagar,Academic Struggles,11th,X,666-664-3013,HrishitaKrishnan@gmail.com,43114,Government,Heer Magar,Lavanya Ramesh,Kannada,Nepali,Government Employee,Doctor,Doctorate/Ph.D.,Middle School,3993-1561-6100,3574-3103-8186-8600,Punjab National Bank,Individual,A+,EYWIA8JKF4D,395887
Hunar Ramaswamy,Female,2/21/2011,Chuda,SC,Yes,68252527,Muslim,INDIRABAI HIGH SCHOOL,Porbandar,Lack of Awareness,8th,D,932-357-2684,HunarRamaswamy@gmail.com,99447,Private,Veer Sawhney,Tara Karnik,Konkani,Others,Business Owner,Other,Some College/Associate's Degree,Doctorate/Ph.D.,6465-1017-1054,7994-1850-8791-5259,Central Bank Of India,Joint,O+,6V633YOMEFE,394593
Dharmajan Balan,Female,2/2/2018,Wankaner,ST,Yes,51115206,Hindu,B K GOVT. HIGH SCHOOL,Panchmahals,Marriage,10th,T,990-340-3124,DharmajanBalan@gmail.com,57392,Government,Urvi Saraf,Seher Mane,Malayalam,Others,Business Owner,Manager,High School,Some College/Associate's Degree,7119-2722-8704,4596-7669-1418-1099,ICICI Bank,Joint,B-,J05FAGR5EZN,394651
Baiju Saran,Female,2/20/2018,Dasada,SC,Yes,42297634,Muslim,SARKARI MADYAMIK SCHOOL,Gandhinagar,Distance to School,10th,X,113-944-3619,BaijuSaran@gmail.com,29957,Private,Shaan Chaudhuri,Mannat Karan,Bangla,Telugu,Driver,Labour,Some College/Associate's Degree,Master's Degree,9448-4147-5810,9780-7620-8029-7683,ICICI Bank,Individual,A+,VPEINE8N0KZ,385391
Lavanya Bhatia,Male,1/23/2018,Dehgam,NT,Yes,15170717,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Bharuch,Bullying/Harassment,10th,O,477-403-9282,LavanyaBhatia@gmail.com,67348,Government,Sahil Ratti,Siya Dhar,Nepali,Konkani,Driver,Accountant,Bachelor's Degree,Doctorate/Ph.D.,4382-9639-3755,5577-9711-3835-5453,ICICI Bank,Individual,B-,0EY9YJUQ35I,396244
Divij Kuruvilla,Male,9/26/2018,Lakhpat,ST,Yes,14114813,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Anand,Transportation Issues,11th,Y,185-861-6675,DivijKuruvilla@gmail.com,27279,Private,Arnav Doctor,Devansh Swamy,Others,Assamese,Teacher,Chef,Bachelor's Degree,Some College/Associate's Degree,4055-2734-2522,5052-8837-2799-5971,Indian Bank,Joint,A-,1GAFSBN2RUF,386032
Farhan Desai,Male,9/16/2018,Kalyanpur,SEBC,Yes,59035918,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Tapi,Bullying/Harassment,10th,R,129-796-3146,FarhanDesai@gmail.com,31980,Government,Prerak Deshpande,Rania Virk,Others,Oriya,IT Professional,Manager,High School,Primary School,5102-5012-2497,6941-7329-5783-5521,Punjab National Bank,Individual,B-,TOG92JNH75K,390452
Navya Date,Female,2/27/2010,Petlad,SEBC,Yes,84600760,Hindu,GOVT SMT K K HIGHSCHOOL,Ahmedabad,Marriage,9th,S,856-434-4779,NavyaDate@gmail.com,36141,Government,Purab Sama,Samarth Venkataraman,Oriya,Malayalam,Construction Worker,Librarian,Primary School,Middle School,6942-3239-1181,7767-2036-4315-9404,HDFC Bank,Individual,AB+,MRF15903Z0S,384911
Mohanlal Sarraf,Female,7/28/2018,Limdi,SC,Yes,76230089,Hindu,GOVERNMENT HIGHER SECONDARY SCHOOL,Navsari,Health Issues,11th,C,346-395-9684,MohanlalSarraf@gmail.com,88565,Government,Sahil Thaman,Diya Badal,Telugu,Bangla,Driver,Other,Middle School,Doctorate/Ph.D.,5153-7192-7620,6624-1771-7780-7613,Central Bank Of India,Individual,B+,DPNMYL2EAF4,387946
Mohanlal Comar,Female,9/21/2010,Jamjodhpur,ST,Yes,50238060,Muslim,MODEL SCHOOL,Bharuch,Lack of Interest,9th,K,684-691-2290,MohanlalComar@gmail.com,76041,Private,Divit Andra,Indrans Dara,Manipuri,Malayalam,Accountant,Pharmacist,High School,Bachelor's Degree,4743-9302-9838,3322-5430-5244-8800,Indian Bank,Individual,AB+,ENJWXXDHQJA,391130
Veer Mani,Male,12/21/2018,Khambha,DT,Yes,76701967,Hindu,GOVT SMT K K HIGHSCHOOL,Jamnagar,Financial Constraints,11th,H,293-641-2904,VeerMani@gmail.com,86510,Government,Eshani Gara,Devansh Jhaveri,Kannada,Manipuri,Lawyer,Artist,Other/Unknown,Doctorate/Ph.D.,7536-7112-7644,4468-9776-3378-5788,Central Bank Of India,Joint,AB+,CMI3JT5EPJC,392047
Mannat Bhandari,Female,8/3/2018,Kankrej,General,Yes,97444259,Hindu,GOVERNMENT HIGH SCHOOL,Ahmedabad,Distance to School,11th,M,763-218-4944,MannatBhandari@gmail.com,32831,Government,Faiyaz Sachdeva,Dhanush Wadhwa,Punjabi,Nepali,IT Professional,Artist,Vocational/Trade School,Master's Degree,7261-8766-4513,8859-6937-9994-2391,Central Bank Of India,Individual,AB+,KXZ13PPUHNP,395695
Umang Singh,Female,6/9/2018,Prantij,DT,Yes,87138550,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Amreli,Financial Constraints,10th,X,360-521-2497,UmangSingh@gmail.com,98360,Government,Shray Handa,Ishaan Gulati,Others,Bodo,Construction Worker,Doctor,No Formal Education,Middle School,9207-3431-3723,1747-9320-9848-8252,ICICI Bank,Joint,A-,3MICUF3SSFA,394297
Ritvik Tara,Male,11/10/2010,Vadali,OBC,Yes,68276251,Muslim,KOKTA RMSA SCHOOL,Dahod,Health Issues,9th,M,698-178-9942,RitvikTara@gmail.com,61216,Private,Heer Dhar,Kanav Bath,Tamil,Bodo,IT Professional,Government Employee,Doctorate/Ph.D.,Middle School,1332-1006-3192,5720-6247-4338-6608,Indian Bank,Individual,A-,Q00USRXZ4BQ,384049
Inaaya  Buch,Female,9/25/2010,Virpur,OBC,Yes,45361455,Muslim,INDIRABAI HIGH SCHOOL,Anand,Lack of Interest,9th,A,509-617-1904,InaayaBuch@gmail.com,66738,Private,Shanaya Dhaliwal,Anaya Basak,Konkani,Hindi,Construction Worker,Doctor,Bachelor's Degree,High School,2294-4586-3693,5876-4837-3677-4973,State Bank Of India,Individual,A-,BHF2F70FHT9,389447
Anya Ahluwalia,Female,1/19/2014,Malia,OBC,Yes,13118080,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Panchmahals,Teacher Absenteeism,5th,J,630-728-4947,AnyaAhluwalia@gmail.com,82184,Government,Adah Madan,Nishith Bhandari,Nepali,Bangla,Manager,Chef,Other/Unknown,Other/Unknown,4988-6189-2404,8366-7027-5068-9627,ICICI Bank,Joint,B+,OJH1PIV8F5J,380691
Ishaan Batta,Female,10/12/2013,Mundra,SEBC,Yes,38599115,Hindu,B K GOVT. HIGH SCHOOL,Jamnagar,Bullying/Harassment,6th,S,501-820-3627,IshaanBatta@gmail.com,48054,Government,Ahana  Dasgupta,Armaan Sahni,Hindi,Nepali,Doctor,Business Owner,No Formal Education,Bachelor's Degree,5385-6489-3322,5677-5627-8957-8728,State Bank Of India,Individual,A+,BXJXML3DS98,398155
Ira Hayre,Female,11/4/2010,Anklav,SC,Yes,47839815,Christian,INDIRABAI HIGH SCHOOL,Surat,Physical Disabilities,9th,X,744-460-8622,IraHayre@gmail.com,78352,Private,Baiju Chowdhury,Shanaya Rau,Kannada,Dogri,Retired,IT Professional,High School,Doctorate/Ph.D.,1879-3100-7550,9476-9615-3888-2167,Punjab National Bank,Joint,A-,I1XJ5FU3F0H,397008
Pihu Bhargava,Female,7/26/2015,Bavla,DT,Yes,10564545,Christian,MODEL SCHOOL,Dahod,Health Issues,4th,F,443-536-1247,PihuBhargava@gmail.com,78391,Private,Ayesha Bassi,Dhanush Bera,Others,Bangla,Artist,Artist,High School,Other/Unknown,7806-3797-9801,9525-2552-6155-5121,Punjab National Bank,Joint,AB-,7JMS12PXSFD,390395
Dhanush Wason,Female,4/21/2018,Chuda,ST,Yes,12081768,Hindu,GOVERNMENT HIGH SCHOOL,Tapi,Other Personal Reasons,11th,M,192-824-1185,DhanushWason@gmail.com,51441,Government,Divij Bava,Jhanvi Chander,Bodo,Punjabi,Labour,Homemaker,Doctorate/Ph.D.,Vocational/Trade School,7806-1936-1290,4722-8916-5365-1149,IDBI Bank,Individual,B-,13IZW8HFF38,381629
Shayak Kibe,Female,10/24/2013,Amreli,ST,Yes,57315561,Christian,B K GOVT. HIGH SCHOOL,Banaskantha,Family Responsibilities,6th,V,196-744-4962,ShayakKibe@gmail.com,27873,Government,Indrans Kakar,Ojas Lanka,Assamese,Konkani,Labour,Other,Doctorate/Ph.D.,Primary School,7520-1017-6763,7868-5540-5469-4037,ICICI Bank,Joint,O+,DH36WX2EGUO,397446
Badal Shroff,Female,5/20/2018,Fata,DT,Yes,17549802,Hindu,SARKARI MADYAMIK SCHOOL,Porbandar,Financial Constraints,11th,C,313-845-1647,BadalShroff@gmail.com,91156,Private,Ryan Virk,Rhea Zacharia,Tamil,Nepali,Accountant,Secretary,Some College/Associate's Degree,Other/Unknown,2888-7983-5039,7860-1572-8367-9976,State Bank Of India,Individual,A-,Z1F637TXYYJ,381447
Tejas Aggarwal,Female,7/2/2018,Malia,DT,Yes,86470004,Christian,SARKARI MADYAMIK SCHOOL,Sabarkantha,Inadequate Teaching,10th,G,669-325-6704,TejasAggarwal@gmail.com,81352,Private,Elakshi Date,Reyansh Master,Tamil,Dogri,IT Professional,Business Owner,Middle School,No Formal Education,2061-4230-4914,1487-4482-2229-8507,Axis Bank,Individual,A-,8VP9Z8O7ONM,392925
Vihaan Tella,Female,3/10/2018,Keshod,SC,Yes,83254697,Christian,GANDHI VIDYALAYA,Jamnagar,Marriage,11th,S,808-102-4608,VihaanTella@gmail.com,87396,Private,Shamik Grewal,Vedika Sem,Tamil,Assamese,Government Employee,Labour,No Formal Education,Some College/Associate's Degree,4729-1499-7692,4059-7690-9923-8764,Central Bank Of India,Joint,A+,AX4VE32M2LK,380764
Vritika Raman,Male,12/20/2018,Lunawada,ST,Yes,88844319,Hindu,GOVT SMT K K HIGHSCHOOL,Ahmedabad,Pregnancy/Parenting,10th,E,682-724-1724,VritikaRaman@gmail.com,89377,Government,Jayesh Krishna,Parinaaz Mane,Punjabi,Dogri,Labour,Social Worker,Vocational/Trade School,High School,3451-4252-9228,5860-5189-2142-2535,State Bank Of India,Joint,O+,XOEHQK9437F,387611
Mannat Sarna,Female,4/4/2018,Kutiyana,DT,Yes,91271038,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Anand,Health Issues,10th,X,627-384-6441,MannatSarna@gmail.com,46949,Government,Riaan Varty,Vedika Golla,Punjabi,Telugu,Manager,Sales Representative,Primary School,Doctorate/Ph.D.,8832-7694-7507,9798-9958-4771-3045,Axis Bank,Joint,B+,3RE4X90TME4,381918
Gatik Lad,Female,6/26/2012,Fata,ST,Yes,88736176,Christian,NAWANAGAR(GOV) HIGH SCHOOL,Sabarkantha,Marriage,7th,O,699-607-8306,GatikLad@gmail.com,80247,Government,Lavanya Kumar,Divit Virk,Konkani,Tamil,Lawyer,IT Professional,Bachelor's Degree,No Formal Education,8056-2805-9871,1319-5025-3985-4279,IDBI Bank,Joint,B-,D949L3H7OH3,380285
Zoya Rao,Male,11/8/2013,Malpur,General,Yes,97947356,Christian,MODEL SCHOOL,Tapi,Health Issues,6th,Y,180-123-7118,ZoyaRao@gmail.com,79852,Private,Baiju Lall,Riya Mane,Hindi,Santali,Farmer,Manager,Primary School,Primary School,7848-1480-1420,6453-3549-3610-7083,HDFC Bank,Individual,B-,VNK7O46WJVC,390835
Tarini Vaidya,Female,9/5/2018,Dasada,SC,Yes,86504494,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Tapi,Inadequate Teaching,10th,W,625-222-3883,TariniVaidya@gmail.com,40750,Private,Mannat Suresh,Nakul Sarkar,Bodo,Punjabi,Chef,Teacher,Some College/Associate's Degree,Master's Degree,9506-6886-4034,8391-7873-9417-7914,ICICI Bank,Individual,AB-,50TUI55EGUN,397130
Heer Doctor,Male,7/22/2017,Gondal,SEBC,Yes,22679980,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Dahod,Parental Migration,2nd,O,751-556-3623,HeerDoctor@gmail.com,60427,Private,Vidur Luthra,Ojas Master,Bodo,Hindi,Manager,IT Professional,Vocational/Trade School,No Formal Education,1236-4662-9320,8607-6102-1442-1567,Punjab National Bank,Joint,AB-,H1GEPJP0XP6,382465
Riya Sabharwal,Female,8/28/2014,Dhandhuka,SC,Yes,76996969,Hindu,K.K.M.S. HIGH SCHOOL,Dahod,Financial Constraints,5th,I,937-290-9701,RiyaSabharwal@gmail.com,83763,Private,Taimur Ghosh,Aaina Yogi,Maithili,Manipuri,Farmer,Teacher,High School,Master's Degree,1233-6141-6082,5681-2284-6745-4051,ICICI Bank,Joint,AB+,TY4XF0M4119,393734
Inaaya  Wadhwa,Female,7/19/2011,Bhabhar,SC,Yes,29691768,Christian,GOVERNMENT HIGH SCHOOL,Junagadh,Physical Disabilities,8th,D,855-257-3979,InaayaWadhwa@gmail.com,77792,Government,Yasmin Varma,Parinaaz Bhatti,Urdu,Malayalam,Engineer,Social Worker,Doctorate/Ph.D.,High School,2115-8801-5468,1980-7478-2466-4842,Punjab National Bank,Joint,B+,LO9MMK5M9SL,397828
Taimur Sawhney,Female,11/20/2018,Balasinor,General,Yes,40711366,Muslim,GOVT. HIGH SEC. SCHOOL,Ahmedabad,Mental Health Issues,11th,C,844-308-8413,TaimurSawhney@gmail.com,64016,Government,Tara Cheema,Ranbir Choudhury,Malayalam,Konkani,Construction Worker,IT Professional,Primary School,Bachelor's Degree,3118-7928-4623,2856-9414-4455-6483,Axis Bank,Joint,AB-,9IX8R3LNXG7,392404
Saksham Singh,Male,3/21/2018,Mahesana,DT,Yes,28804812,Christian,NAWANAGAR(GOV) HIGH SCHOOL,Anand,School Infrastructure,10th,L,302-709-6418,SakshamSingh@gmail.com,29785,Government,Anahita Sahni,Sumer Acharya,Manipuri,Dogri,Labour,Sales Representative,Middle School,Primary School,8123-6057-9555,1363-4972-3884-4263,Indian Bank,Individual,B+,H4QD1I0RS1Q,385912
Zaina Subramanian,Female,12/3/2017,Fata,ST,Yes,42586104,Muslim,RMSA GOVERNMENT SCHOOL,The Dangs,Parental Migration,2nd,A,446-874-8116,ZainaSubramanian@gmail.com,65032,Government,Aarna Chad,Taimur Halder,Santali,Urdu,Construction Worker,Business Owner,Other/Unknown,Other/Unknown,1957-9184-7904,5904-4062-1673-4706,Indian Bank,Joint,AB-,RI96NLN9BUF,382733
Badal Dara,Male,10/14/2011,Dhrol,OBC,Yes,48726937,Hindu,GOVT. HIGH SEC. SCHOOL,Tapi,Financial Constraints,8th,P,181-464-6496,BadalDara@gmail.com,29264,Government,Raunak Tak,Yakshit Kunda,Manipuri,Punjabi,Doctor,Librarian,Other/Unknown,Other/Unknown,9509-1201-5024,6504-1599-4236-3556,ICICI Bank,Joint,O+,PV79D37GDRP,380625
Shalv Sodhi,Female,5/13/2018,Umrala,ST,Yes,19323936,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Gandhinagar,Parental Migration,10th,F,262-941-6282,ShalvSodhi@gmail.com,88289,Private,Myra Tella,Anahita Chauhan,Hindi,Nepali,Doctor,Teacher,Master's Degree,Master's Degree,9263-1022-1415,6332-9804-2232-9279,ICICI Bank,Individual,B+,BHCKIK66KGG,386348
Kimaya Sharaf,Female,7/14/2018,Abdasa,SEBC,Yes,49347598,Christian,SHRI GOVERNMENT HIGH SCHOOL,Navsari,Financial Constraints,10th,K,484-407-6619,KimayaSharaf@gmail.com,48550,Government,Rania Wagle,Hiran Sankaran,Assamese,Kannada,Chef,Sales Representative,Vocational/Trade School,Middle School,4907-1308-9796,7888-1356-2788-6089,HDFC Bank,Joint,A-,0HLF5ZNKAZB,392483
Indranil Dyal,Female,6/19/2018,Visavadar,ST,Yes,30976742,Christian,KOKTA RMSA SCHOOL,Jamnagar,Academic Struggles,10th,M,894-223-4261,IndranilDyal@gmail.com,67677,Private,Renee Dyal,Jayesh Sabharwal,Nepali,Manipuri,Accountant,Doctor,Primary School,Other/Unknown,4773-6266-7187,9315-5944-1122-5492,ICICI Bank,Joint,B+,HXQX3K3QTLG,397873
Yakshit Anand,Male,2/28/2013,Bhuj,DT,Yes,45629781,Muslim,GANDHI VIDYALAYA,Dahod,Mental Health Issues,6th,R,953-760-5887,YakshitAnand@gmail.com,77873,Private,Lavanya Dugal,Shaan Ravel,Konkani,Dogri,Farmer,Librarian,Master's Degree,Primary School,2160-5315-1295,2525-7351-4413-1602,Central Bank Of India,Joint,AB+,0PPWO62PBYU,399824
Pihu Bhattacharyya,Female,3/16/2018,Santalpur,DT,Yes,62216489,Christian,GOVT SMT K K HIGHSCHOOL,Junagadh,Transportation Issues,10th,Q,498-970-9781,PihuBhattacharyya@gmail.com,97511,Government,Hiran Kala,Anahi Bali,Dogri,Tamil,Driver,Accountant,Master's Degree,Some College/Associate's Degree,8832-5801-9106,4932-8005-6242-3659,State Bank Of India,Joint,B+,66QX5TNTCMI,385849
Siya Golla,Female,1/10/2018,Deesa,SC,Yes,97776650,Hindu,B K GOVT. HIGH SCHOOL,Gandhinagar,Financial Constraints,10th,F,743-317-5086,SiyaGolla@gmail.com,34946,Government,Adah Jani,Rati Kant,Gujarati,Tamil,Construction Worker,Pharmacist,Primary School,Other/Unknown,1989-4132-1993,9658-8293-7549-3055,Axis Bank,Individual,B-,SHOSPN8UOL0,382907
Yuvraj  Karan,Male,2/15/2018,Jafrabad,ST,Yes,64844970,Christian,ALFRED HIGH SCHOOL,Banaskantha,Marriage,10th,J,669-162-1499,YuvrajKaran@gmail.com,59451,Private,Zeeshan Sachar,Advika Sharaf,Gujarati,Bangla,Farmer,Social Worker,No Formal Education,No Formal Education,7308-5891-6876,2064-2932-1912-9196,HDFC Bank,Individual,O+,OH5L8KXKZSO,396433
Vivaan Swamy,Female,4/12/2010,Jodiya,General,Yes,61895291,Christian,B K GOVT. HIGH SCHOOL,Patan,Lack of Awareness,9th,I,945-824-2471,VivaanSwamy@gmail.com,61183,Government,Vardaniya Barad,Shalv Randhawa,Hindi,Telugu,IT Professional,Homemaker,Other/Unknown,Master's Degree,2662-4931-4611,8967-7007-2590-4576,State Bank Of India,Individual,O+,C5NWCGM49PZ,389315
Jivin Sahota,Male,5/4/2018,Bhuj,NT,Yes,53817401,Hindu,SARKARI UCCHATAR MADYAMIK SCHOOL,Amreli,Health Issues,11th,H,478-681-5182,JivinSahota@gmail.com,78912,Private,Oorja Grewal,Hansh Cheema,Tamil,Punjabi,Construction Worker,Secretary,Master's Degree,High School,3804-1564-8343,6033-5365-7121-6397,ICICI Bank,Individual,A+,BLTH8AX5M2L,381926
Nitara Gupta,Female,8/18/2018,Vav,ST,Yes,93079280,Muslim,MODEL SCHOOL,Bhavnagar,Financial Constraints,10th,E,790-297-8607,NitaraGupta@gmail.com,66337,Private,Seher Manne,Saksham Ghose,Kannada,Nepali,Teacher,Homemaker,Vocational/Trade School,Doctorate/Ph.D.,5580-6180-5015,4850-7573-5796-6855,Central Bank Of India,Joint,A-,MXFY19BRO48,393839
Hazel Mahal,Male,8/27/2018,Nakhatrana,DT,Yes,78164156,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Vadodara,Financial Constraints,10th,G,100-408-6207,HazelMahal@gmail.com,62462,Private,Adah Saraf,Vivaan Raman,Kannada,Punjabi,Retired,Social Worker,Bachelor's Degree,High School,3932-4545-7225,7678-2830-2297-8026,Central Bank Of India,Individual,A-,MHPVFILUQPO,389315
Darshit Balasubramanian,Female,3/27/2018,Kotda Sangani,DT,Yes,36096469,Hindu,DIGVIJAYSINHJI NEW GOVT.SCHOOL,Anand,Parental Migration,11th,D,456-917-9465,DarshitBalasubramanian@gmail.com,40664,Government,Lakshit Ram,Shray Badal,Tamil,Dogri,Labour,Teacher,No Formal Education,High School,5240-2545-9375,1245-3522-9335-4393,HDFC Bank,Individual,A+,MT3HVV0GJNT,388844
Ishita Kade,Female,11/22/2018,Jamnagar,OBC,Yes,42313247,Muslim,GOVT SMT K K HIGHSCHOOL,Amreli,Bullying/Harassment,10th,C,815-988-2773,IshitaKade@gmail.com,52664,Government,Tejas Amble,Saanvi Sibal,Punjabi,Santali,Teacher,Government Employee,Middle School,Master's Degree,5099-6260-1438,7256-3075-6453-2561,HDFC Bank,Individual,B+,ODUCVFVW9I3,384527
Ahana  Raj,Male,1/13/2010,Lalpur,SC,Yes,57190513,Christian,KOKTA RMSA SCHOOL,Panchmahals,Safety Concerns,9th,A,857-863-6839,AhanaRaj@gmail.com,42810,Private,Zaina Walla,Kismat Andra,Hindi,Sindhi,Sales Representative,Other,Primary School,Vocational/Trade School,5068-1218-1737,1628-3707-4773-4571,Central Bank Of India,Individual,A+,PM2HQKYGXQW,393869
Yuvraj  Ganguly,Female,9/11/2016,Umreth,SC,Yes,16658797,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Porbandar,Health Issues,3rd,D,890-945-7930,YuvrajGanguly@gmail.com,91164,Government,Kiara Barad,Nirvaan Ben,Tamil,Telugu,Government Employee,Artist,Doctorate/Ph.D.,Some College/Associate's Degree,2499-5325-2914,2334-8461-5027-4216,ICICI Bank,Joint,AB-,BIFE0NUWUA8,395774
Sumer Contractor,Female,10/2/2013,Jasdan,ST,Yes,79935476,Hindu,GOVT SMT K K HIGHSCHOOL,Panchmahals,Health Issues,6th,A,216-203-7414,SumerContractor@gmail.com,38169,Government,Dharmajan Dugal,Oorja Deshpande,Assamese,Telugu,Construction Worker,Labour,Other/Unknown,Doctorate/Ph.D.,4707-6921-1604,7853-1563-2306-4392,Indian Bank,Joint,B+,4NSFPPZQTRH,392876
Vedika Desai,Male,4/2/2013,Talaja,NT,Yes,41315653,Muslim,DR VIKRAMSARABHAI VIDHYALAY,Panchmahals,Academic Struggles,6th,U,727-147-5280,VedikaDesai@gmail.com,70575,Private,Kimaya Sodhi,Rati Baral,Malayalam,Assamese,Manager,Teacher,No Formal Education,Primary School,5699-6368-1159,3662-5309-6157-3093,IDBI Bank,Individual,A-,M0C4D90JKAN,382504
Aayush Raval,Female,12/26/2013,Khambha,OBC,Yes,65582353,Hindu,SHRI GOVERNMENT HIGH SCHOOL,Rajkot,Health Issues,6th,N,770-999-2866,AayushRaval@gmail.com,75753,Government,Anvi Chaudry,Oorja Sarkar,Kannada,Punjabi,Teacher,Other,High School,Master's Degree,3608-7112-6346,1110-9727-4432-1436,Axis Bank,Joint,AB-,DLFM3479H78,386381
Taran Gole,Male,3/5/2010,Wadhwan,DT,Yes,14711725,Muslim,B K GOVT. HIGH SCHOOL,Valsad,Financial Constraints,9th,Q,670-570-6685,TaranGole@gmail.com,67279,Government,Amira Bora,Shray Thaker,Manipuri,Marathi,Manager,Business Owner,Primary School,Primary School,8573-8079-6774,4973-5381-1267-2368,Punjab National Bank,Individual,AB+,9RB9UOQJCOZ,393133
Vaibhav Ramanathan,Male,4/11/2014,Anand,ST,Yes,81713321,Christian,GOVT. HIGH SEC. SCHOOL,Ahmedabad,Peer Pressure,5th,A,687-380-5271,VaibhavRamanathan@gmail.com,89293,Government,Mishti Bhakta,Chirag Gola,Gujarati,Kannada,Farmer,Homemaker,Vocational/Trade School,Other/Unknown,6473-3023-9314,3798-8489-7254-4532,HDFC Bank,Joint,O+,2OR8F4A1QMN,397369
Jayant Sengupta,Female,10/5/2018,Kalavad,DT,Yes,43429176,Hindu,DR VIKRAMSARABHAI VIDHYALAY,Surendranagar,Health Issues,10th,C,605-533-9648,JayantSengupta@gmail.com,65104,Private,Farhan Ahluwalia,Mishti Singh,Kashmiri,Oriya,Lawyer,Social Worker,No Formal Education,Doctorate/Ph.D.,3664-3952-8131,9784-3631-6521-6996,ICICI Bank,Joint,B-,C2OS269IAOR,397564
Yakshit Bath,Female,5/19/2013,Upleta,SC,Yes,55434339,Christian,INDIRABAI HIGH SCHOOL,Jamnagar,Academic Struggles,6th,L,112-803-6774,YakshitBath@gmail.com,25396,Private,Anay Aurora,Biju Bava,Manipuri,Santali,Engineer,Social Worker,No Formal Education,Middle School,3191-9793-9608,3380-8137-5555-4381,State Bank Of India,Individual,AB-,E4WW09LCJFV,397598
Ojas Ganesan,Male,5/15/2014,Khedbrahma,ST,Yes,65131227,Muslim,SARKARI MADYAMIK SCHOOL,Panchmahals,Other Personal Reasons,5th,P,469-996-2307,OjasGanesan@gmail.com,91430,Private,Ryan Thaker,Urvi Madan,Marathi,Tamil,Other,Manager,High School,Bachelor's Degree,8973-8052-8130,7135-8696-1216-2205,Punjab National Bank,Joint,AB-,VT2XB7SK1OY,396842
